"year","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2022,"p_transmission","a1",24914.8146518096,37611.0266024903,30995.7547699095,1849948.63480501,2046106.45254328,1946566.9363064,26605476.7894133,29544280.0604896,28037994.2360578,15543.0363795157,23984.0560287299,19532.0659015459,1534.51543136688,2367.87093488105,1928.33985590472,574724.618162794,867729.403977407,715048.984008161,359822.679224777,555242.446772276,452191.322040106,42579.3262314351,65703.555270031,53509.1445450525,737439.215021181,806830.094643362,771538.781125015,510911.875966043,575271.937846411,542771.85499091,0,0,0,1109.29847551821,1900.80492248132,1435.48533869317,47.9168639646982,82.1078874854178,62.0047154146205,1.92643240289469e-07,3.25234345288256e-07,2.53157279703624e-07
2022,"p_transmission","a3_1",20601.7760201873,31197.5138764685,25771.1938758199,1712710.74282447,1712710.74282447,1712710.74282447,24944544.7159068,24944544.7159068,24944544.7159068,19703.9344249138,29837.8913404511,24648.0367683647,1945.30789836661,2945.80181010921,2433.42367928836,474871.217419824,719103.119990939,594026.371733312,456232.457158543,690877.983164649,570710.098701991,53992.6106085849,81761.6224804775,67540.4120265489,1061468.53462097,1061468.53462097,1061468.53462097,787387.479186811,787387.479186811,787387.479186811,0,0,0,836.002264077206,1265.9677086809,1012.02967807654,36.1055719298585,54.6750769799756,43.7079083980466,1.85629001541245e-07,2.81100102049711e-07,2.32206946927222e-07
2022,"p_transmission","a5_1",16597.7781946028,25134.2121724851,20762.5082032039,1628807.58901916,1628807.58901916,1628807.58901916,23907101.3327506,23907101.3327506,23907101.3327506,15083.9192570494,22841.7500563725,18868.7696820933,1489.18823196859,2255.09463434848,1862.85469203682,382094.060520741,578609.563634415,477969.460990248,348835.566896926,528245.656180019,436365.234080694,41296.640864594,62535.9717384104,51658.7758564533,1008801.12485821,1008801.12485821,1008801.12485821,751881.85221051,751881.85221051,751881.85221051,0,0,0,1046.64052770689,1584.93962512944,1267.01961683484,45.2575445780919,68.5340131610338,54.7869066221936,1.49523220041706e-07,2.26424708433815e-07,1.87041521040585e-07
2022,"p_prevent","a1",29648.0400192402,32260.1211974355,30968.4834856609,1847467.64604452,2041770.95021015,1944836.13449659,26565512.2941445,29485647.5413319,28015064.5617307,18211.5164490756,20823.5976272709,19503.1541608502,1797.96613334371,2055.84874894424,1925.48549005484,683886.291026029,744279.962540794,714417.346109957,421667.163950463,482060.835465228,451529.7803813,49896.8326168185,57044.3818601574,53430.9367047668,736743.130779065,806298.93486338,771360.140456421,508507.348811522,572793.290873783,541673.93954277,0,0,0,1275.74076149809,1619.06602472023,1436.43763109697,55.108215270188,69.9263543907248,62.0447770644785,2.25865565011089e-07,2.82643933242393e-07,2.52841093776378e-07
2022,"p_prevent","a3_1",25713.8684569885,25890.2968151169,25798.3093266187,1712710.74282447,1712710.74282447,1712710.74282447,24944544.7159068,24944544.7159068,24944544.7159068,24581.3408313942,24757.7691895226,24673.3283198924,2426.83899776336,2444.25721846801,2435.92063516976,592699.875100543,596777.786365774,594651.430853025,569169.340125483,573247.251390714,571295.695638232,67358.0210342811,67840.7247106326,67609.7152287198,1061468.53462097,1061468.53462097,1061468.53462097,787387.479186811,787387.479186811,787387.479186811,0,0,0,1007.5441177658,1014.7755928777,1010.99229064267,43.5144602183275,43.8262270248206,43.6631063499255,2.31578610478283e-07,2.33240726239363e-07,2.32445216369065e-07
2022,"p_prevent","a5_1",20719.2809532534,20855.1241720934,20784.2909463086,1628807.58901916,1628807.58901916,1628807.58901916,23907101.3327506,23907101.3327506,23907101.3327506,18817.3474491217,18953.1906679617,18888.1806749065,1857.77793559853,1871.18931227337,1864.77107872489,476970.604420514,480106.059820676,478470.937035678,435179.017473073,438314.472873235,436814.14025807,51518.3140294735,51889.5685214974,51711.919658527,1008801.12485821,1008801.12485821,1008801.12485821,751881.85221051,751881.85221051,751881.85221051,0,0,0,1261.37607918244,1270.48200589327,1265.71752696711,54.5432624572833,54.9362454825384,54.7306030858485,1.86531784961743e-07,1.87878365724717e-07,1.87233937487542e-07
2023,"suspect_bite_incidence","a1",24443.6927052973,41097.2290534055,32696.6509305224,1767335.74454484,2250025.67212481,2003080.65581225,24179633.5883188,32061894.5732736,28116997.3733858,15353.4127468947,25960.1826920305,20641.8451360455,1515.79448242847,2562.96774769986,2037.90489320943,547149.507903223,920035.64212116,731943.053919398,344956.072739549,583179.263536988,463735.497078203,40820.4323887296,69010.7436991453,54875.9160145793,718562.022440456,860402.995322731,789869.366179517,503062.015415138,605904.170145108,554273.29938708,0,0,0,931.412304572944,2088.25849352342,1362.1358550107,41.4617513003962,92.9448619896632,60.6315400708784,1.78444436274141e-07,3.61279637405019e-07,2.61332392670032e-07
2023,"suspect_bite_incidence","a3_1",19459.6805143215,32728.6299217198,26179.9753932631,1683164.96703552,1919764.86507968,1802994.68710151,21071307.2696391,25514055.2974707,23321406.5169322,19935.4713878082,33528.8567306479,26820.0262152649,1968.16681948202,3310.19929394721,2647.85741293303,435111.513748214,731800.487811762,585374.914152657,447993.521103339,753466.537041422,602704.481604189,53015.5526762656,89165.2289614431,71324.0475554071,1047122.63846881,1181200.02662225,1115028.22939433,788531.73121261,877107.768599955,833392.451155521,0,0,0,628.452900703241,1279.8320541883,869.551965749331,27.9658169722814,56.95183991642,38.6945961557458,1.68773035375012e-07,3.20199903037877e-07,2.405322619485e-07
2023,"suspect_bite_incidence","a5_1",11448.4681530054,40410.0521300441,21138.7497474512,1529738.53364636,2039029.73697057,1699227.97985912,19239102.9049388,27188110.388828,22131438.0095536,9563.98994077626,40297.1398538032,19486.9437502328,944.222852678939,3978.41074521999,1923.88508684958,255372.700140121,902506.909275475,471846.784821918,214310.662546524,904658.586344471,437141.813457188,25373.7619782916,107126.81862697,51760.4614716669,949181.706216001,1265610.87455482,1051170.53886006,720430.281436013,936197.019208466,789145.027686185,0,0,0,477.4309783458,2842.75815399083,1135.70595231431,21.2667001621903,126.863078419749,50.6275934450756,7.55681713318117e-08,4.24546107345994e-07,1.85383275404249e-07
2023,"non_suspect_bite_incidence","a1",30351.4240437317,33014.7748280851,31687.0359631696,1743480.62409842,2215609.85880597,1982659.13722866,24717445.3162852,30727312.3138998,27753168.8946571,18622.9526695491,21286.3034539025,19950.6915344646,1838.58594622479,2101.53024989506,1969.6694570196,679393.624641295,739130.652734423,709350.235021107,418428.873206176,478165.901299304,448209.290919492,49513.3343098329,56583.7049129929,53038.0825359138,680368.509245945,885578.065589713,785253.462738614,475363.829932369,629008.492775952,552173.034620506,0,0,0,1161.19012255055,1649.96995155032,1391.0880656299,51.6921956357017,73.4349713451998,61.9201106646451,2.10291485224941e-07,3.12864325209498e-07,2.54066902995696e-07
2023,"non_suspect_bite_incidence","a3_1",25523.5786961044,25523.6803987259,25523.6293644308,1586881.83200994,1996434.6957384,1794579.21117633,20898285.4317041,25359783.7193918,23160854.158662,26114.0470989083,26114.1488015298,26114.0981332034,2578.15829997852,2578.16834076066,2578.16333843507,570714.15688829,570716.448722277,570715.298681793,586843.077218322,586845.369052309,586844.227258806,69446.5584079553,69446.8295252419,69446.6944543956,978218.749234696,1238903.24969421,1110420.21168287,728212.304255456,930089.470834716,830590.68352092,0,0,0,800.266766898405,971.116565093886,886.909976386033,35.611230033991,43.2139096529842,39.4667836588393,2.10783587058584e-07,2.66956126346587e-07,2.35173116073119e-07
2023,"non_suspect_bite_incidence","a5_1",20720.4968908128,20720.5693042139,20720.5329672264,1488071.38649691,1897624.25022537,1695768.7656633,19748098.7273955,24209597.0150832,22010667.4543534,19145.324426396,19145.3968397971,19145.3607633835,1890.15807809269,1890.16522724158,1890.16166552996,462556.876662887,462558.506125837,462557.688462616,429504.754644753,429506.384107703,429505.572307974,50856.2206229317,50856.4135065322,50856.3174117701,917824.70957164,1178509.21003116,1050026.17201982,686435.477640758,888312.644220017,788813.856906222,0,0,0,1031.48025045611,1264.51746002825,1149.66062673783,45.9785918396116,56.366307365112,51.2465236156955,1.62453753126714e-07,2.08595352033315e-07,1.82332224410709e-07
2023,"p_rabid","a1",29706.2306960087,33606.5628370956,31676.3905183168,1878248.26479769,2070944.6490377,1975303.09647618,26247354.6849931,29119990.4332559,27687354.3438267,18315.796993,21644.2779929085,19947.0236311273,1808.26142571362,2136.87195795829,1969.30733638021,664936.50334561,752402.682969389,709111.025067926,411502.856412234,486248.9186303,448121.802891949,48693.9788659611,57539.8715041695,53027.9046156382,747550.334363981,815658.851684232,782100.265362182,517932.438033542,581404.351236805,549197.062134316,0,0,0,1212.66944980067,1589.8838824423,1388.04439478482,53.9792556432382,70.7649776410886,61.7853319457938,2.2455217589045e-07,2.8953606196061e-07,2.55044327620705e-07
2023,"p_rabid","a3_1",24369.0371553242,26639.0828568774,25527.45076682,1791006.24939767,1791006.24939767,1791006.24939767,23121931.8014543,23121931.8014543,23121931.8014543,24868.7022694115,27324.1244213372,26109.2829113008,2455.20929493377,2697.62545421238,2577.68794661749,544838.669435223,595718.575668244,570794.839241267,558797.377694735,614102.05612981,586729.515571088,66127.530714355,72672.2295271129,69433.1824113823,1108145.98571861,1108145.98571861,1108145.98571861,828829.495981891,828829.495981891,828829.495981891,0,0,0,846.209431816181,929.760288694046,885.582797505579,37.6516111135879,41.378024887736,39.4081620028078,2.24417203057274e-07,2.46575133362218e-07,2.35612304225147e-07
2023,"p_rabid","a5_1",19729.0027742257,21665.1829979049,20721.1923388454,1692195.80388464,1692195.80388464,1692195.80388464,21971745.0971457,21971745.0971457,21971745.0971457,18162.434915537,20073.9505750955,19137.1942648413,1793.120466849,1981.83843708793,1889.35541263784,440346.373984352,483716.398254486,462565.933838937,407388.630932881,450398.224760442,429315.770646883,48237.4840458744,53330.0802783287,50833.8989031737,1047751.94605555,1047751.94605555,1047751.94605555,787052.669367193,787052.669367193,787052.669367193,0,0,0,1094.54016113822,1209.7356549011,1148.11736731502,48.7829300589097,53.933132711221,51.1785184691427,1.73346706574135e-07,1.9159067802897e-07,1.82650047436196e-07
2023,"p_transmission","a1",25419.1842308048,38480.279963718,31725.711492882,1880544.26933017,2076442.4705966,1976436.57460947,26252237.4667427,29168795.6577406,27688907.1654407,15914.5580214863,24451.4700358914,19969.7314405073,1571.19460258995,2414.01725978907,1971.54920746996,568994.272371583,861507.055626804,710216.169932061,357520.577145186,549289.434198837,448632.564044091,42306.8651224811,64999.3225804881,53088.1154106862,747237.819627481,817534.669207639,782292.645446503,517648.881997362,581819.141477077,549775.152574165,0,0,0,1073.64659172672,1832.83730646869,1386.54379243556,47.7930865446788,81.5863408217072,61.7184515449473,1.94665237095215e-07,3.27224738813155e-07,2.55271880117311e-07
2023,"p_transmission","a3_1",20382.6829994602,30865.7392080397,25497.1271614082,1791006.24939767,1791006.24939767,1791006.24939767,23121931.8014543,23121931.8014543,23121931.8014543,20854.2450974539,31579.819709085,26086.982529646,2058.87447794466,3117.77695683968,2575.48629959441,455762.336729026,690166.326339927,570122.70223508,468643.15615982,709671.6425272,586234.8768776,55458.8706088278,83981.9962863132,69374.5843991325,1108145.98571861,1108145.98571861,1108145.98571861,828829.495981891,828829.495981891,828829.495981891,0,0,0,732.174281375095,1108.73981260905,886.339835401734,32.5811691152195,49.338033635061,39.4414128422488,1.88190413232697e-07,2.84978875672289e-07,2.35411063757355e-07
2023,"p_transmission","a5_1",16547.0231728534,25057.35335635,20699.017996419,1692195.80388464,1692195.80388464,1692195.80388464,21971745.0971457,21971745.0971457,21971745.0971457,15289.1375753844,23152.5144356183,19125.4811592789,1509.44879551583,2285.77543080472,1888.19901431283,369389.762768199,559371.297620502,462077.396049393,342995.354179113,519401.754714234,429059.594769149,40612.9319958662,61500.623512243,50803.5107040082,1047751.94605555,1047751.94605555,1047751.94605555,787052.669367193,787052.669367193,787052.669367193,0,0,0,949.000384310049,1437.08204526332,1148.82051406513,42.3020232367798,64.0584335310618,51.2090753009903,1.45923256291177e-07,2.20973242023363e-07,1.82538254701221e-07
2023,"p_prevent","a1",30359.9463152372,33025.9563018816,31696.4032810439,1876237.95513242,2070195.2149481,1975012.96721865,26234386.2567478,29102200.1153151,27668008.0300357,18611.7711957527,21277.781182397,19941.3242165903,1837.48203424343,2100.68887264957,1968.74465098572,679573.927526137,739387.448947016,709559.541226757,418172.076993583,477985.598414462,447999.984713842,49483.0141978639,56562.0242097327,53013.2705248792,746523.922725287,817202.946609054,782062.020371955,515184.791354418,580288.267829609,548603.4549609,0,0,0,1232.94745969337,1563.6448465451,1387.47094874558,54.8853068874262,69.5938387960842,61.7589486028855,2.27749682902899e-07,2.85024773281472e-07,2.54983923232918e-07
2023,"p_prevent","a3_1",25435.8543118421,25619.7381955936,25523.9613570349,1791006.24939767,1791006.24939767,1791006.24939767,23121931.8014543,23121931.8014543,23121931.8014543,26017.9893020406,26201.8731857921,26113.7661405993,2568.67481374086,2586.82909520212,2578.13056184227,568746.459357464,572871.489994892,570722.77077826,584688.035945707,588813.066583135,586836.755162339,69191.485530576,69679.7394980656,69445.811176281,1108145.98571861,1108145.98571861,1108145.98571861,828829.495981891,828829.495981891,828829.495981891,0,0,0,882.453389400882,888.690187893991,885.430760042937,39.268713813758,39.5457583873008,39.4009604852682,2.34788463229135e-07,2.36447846434248e-07,2.35652761252978e-07
2023,"p_prevent","a5_1",20655.4676172038,20791.521565369,20720.7039272213,1692195.80388464,1692195.80388464,1692195.80388464,21971745.0971457,21971745.0971457,21971745.0971457,19074.3721652409,19210.4261134061,19145.1898033886,1883.15318297602,1896.58536429892,1890.14478718367,461101.239074935,464147.102362015,462561.514477158,427916.158408575,430962.021695655,429501.746293432,50668.0935378977,51028.8002803601,50855.8645033425,1047751.94605555,1047751.94605555,1047751.94605555,787052.669367193,787052.669367193,787052.669367193,0,0,0,1143.74064205752,1151.89873128221,1147.63788308105,50.983019363739,51.3459112618203,51.156358004968,1.82050458002486e-07,1.83348990051769e-07,1.82726358805289e-07
2024,"suspect_bite_incidence","a1",25023.2642504752,42162.6237771116,33415.9124401455,1785927.49510128,2284645.08900098,2032298.9358548,23779983.4893416,31649951.6317692,27721568.4290348,15477.1128537555,26552.7167342794,21028.8108858999,1528.00700758796,2621.46678284588,2076.1088129625,543520.83028204,915935.226323093,725904.630295749,337385.16203246,578865.769032803,458431.782820525,39923.6741375039,68499.0823027122,54247.9067264732,725864.369339552,873320.877468827,799788.477908536,507389.730601938,614993.093181943,560566.592192211,0,0,0,895.576288005279,2044.9519190583,1318.26609595041,41.080306975267,93.8095541638673,60.4704330456243,1.77221377079789e-07,3.65808239884252e-07,2.62929655362011e-07
2024,"suspect_bite_incidence","a3_1",18737.3923174273,31076.1626729249,25040.502126295,1777099.87898634,2023981.81769994,1903216.43875749,21546836.3414156,25974587.6478762,23808697.8822099,21627.4823309647,35869.4110585903,28902.7911870793,2135.21377471768,3541.27491176624,2853.48229285492,406447.346619549,674097.20852054,543173.003006886,471599.363234149,782152.594464213,630241.546773416,55811.7545267198,92564.392590804,74586.374037167,1105280.51025076,1245676.24582144,1176999.92103056,836776.760046016,931505.722205419,885167.869093871,0,0,0,600.702261495742,1200.99913852144,823.750817978209,27.5481235936774,55.0776563177415,37.7770999136774,1.73620412234021e-07,3.24527671717043e-07,2.45563238116214e-07
2024,"suspect_bite_incidence","a5_1",8266.47587855643,24042.4291919802,14916.3226981788,1548851.91194622,1863589.52035984,1678278.74883987,18789979.0981885,24117246.3870895,21155320.5758923,6629.94075111373,24946.969580107,13882.2167522245,654.553341008726,2462.93638204219,1370.54789731709,178862.901877756,520820.695635018,322894.379648252,144045.670686844,543229.539936451,301970.12306491,17047.2176323029,64310.5393472429,35749.0249390586,959028.677715671,1145165.33112889,1033906.7499605,732921.028707422,859963.595502802,783396.888851737,0,0,0,753.19685775269,3637.62623113007,1523.91516091999,34.5893912550975,167.427776705073,70.0576612055917,5.78950529752591e-08,2.60127461876622e-07,1.34269524333358e-07
2024,"non_suspect_bite_incidence","a1",31029.5767384673,33706.9009878857,32403.2500539152,1772930.40781471,2249447.47198282,2013230.50311154,24462596.6685085,30352916.519146,27419787.695936,19110.162096746,21787.4863461643,20413.8130307165,1886.68661111974,2151.01047134821,2015.39199573365,674007.885096864,732285.707710086,703905.540626437,416647.76029027,474925.582903492,445027.927373919,49302.8561665336,56200.3560744993,52661.7766875413,690284.116687536,897570.919456177,796146.390962976,481500.973929491,637044.762657779,559186.861385739,0,0,0,1122.78196207867,1588.31287591822,1343.19774824418,51.5082731887271,72.8503052506505,61.6136336830328,2.12909773283703e-07,3.15630706537417e-07,2.56407782066624e-07
2024,"non_suspect_bite_incidence","a3_1",24535.949766542,24536.0627304937,24536.006045272,1678522.28831378,2108308.73713112,1896480.76675767,21381575.0711628,25924968.769374,23685675.5847054,28281.0003541379,28281.1133180897,28281.0570393597,2792.09482615064,2792.10597872874,2792.10042250553,532245.996865515,532248.466524956,532247.227251799,616685.001475401,616687.471134841,616686.240748557,72981.5778257743,72981.8699997756,72981.7244384574,1034673.76134617,1308105.46625916,1173339.7395899,775207.130058181,987595.626080444,882916.141264517,0,0,0,756.037247567845,916.692070462098,837.510265324992,34.6716547229604,42.0392399804589,38.4079845140615,2.16198166612774e-07,2.73333628189183e-07,2.41030420134278e-07
2024,"non_suspect_bite_incidence","a5_1",14589.1222905538,14589.1731281318,14589.1476178753,1458392.76639334,1888179.21521069,1676351.24483723,18750823.5939688,23294217.29218,21054924.1075113,13628.8826813422,13628.9335189202,13628.9081915987,1345.53701581571,1345.54203485098,1345.53953436364,315855.869514033,315856.978737851,315856.422130216,296484.94014335,296486.049367168,296485.496750986,35099.7108079604,35099.8420986843,35099.7766895419,895146.640688226,1168578.34560122,1033812.61893196,676096.167732491,888484.663754753,783805.178938826,0,0,0,1375.81004177167,1709.180263476,1544.87240001296,63.2435274239422,78.5679612627786,71.0150221115033,1.16627890056702e-07,1.52253640905603e-07,1.31831513197032e-07
2024,"p_rabid","a1",30405.7903334181,34447.1855923842,32399.0763079032,1906494.28291947,2105563.84571304,2005632.23151693,25941121.826871,28767796.9352359,27350327.6592923,18770.6320315151,22097.5537241408,20403.3478326429,1853.16586833897,2181.62245504629,2014.35879941704,660429.943674629,748384.573401304,703815.504316137,409216.721307496,481715.159287444,444793.703385691,48423.5602786098,57003.7935504013,52634.2383781763,757988.707863207,827150.979728939,792898.760378686,524618.317305417,588689.056912109,556150.560046895,0,0,0,1173.93636194812,1532.59607278732,1340.48235042756,53.8515787322186,70.299661370922,61.489916451394,2.26931146689403e-07,2.91528798449181e-07,2.57326015024898e-07
2024,"p_rabid","a3_1",23433.2424693154,25602.2283852411,24540.5534237163,1892731.28606638,1892731.28606638,1892731.28606638,23646038.767418,23646038.767418,23646038.767418,26932.7961929593,29589.7403481574,28275.767083775,2658.99084058138,2921.30263776695,2791.5781617144,508271.365059236,555432.015527296,532340.483407058,587223.754389589,645291.887765392,616564.095500229,69494.8658516493,76366.9038438218,72967.3355320842,1170954.3063107,1170954.3063107,1170954.3063107,881063.252307505,881063.252307505,881063.252307505,0,0,0,799.129647276222,877.964493475041,836.265155861552,36.6439424014811,40.2675106220758,38.3513067659796,2.30007234678661e-07,2.52697651724645e-07,2.414762636884e-07
2024,"p_rabid","a5_1",13908.2448555108,15243.7021522415,14592.6467471281,1672601.76414594,1672601.76414594,1672601.76414594,21015287.290224,21015287.290224,21015287.290224,12936.0836228104,14285.1463287498,13624.7451375716,1277.13912880087,1410.32787581261,1345.12852904331,301066.963272863,330071.139697629,315928.228704178,281365.060581257,310805.044435673,296390.208992597,33309.736479021,36794.9388053322,35088.5275707302,1031427.18565276,1031427.18565276,1031427.18565276,781952.289981814,781952.289981814,781952.289981814,0,0,0,1471.12859795698,1624.54788504671,1542.43525864364,67.6156570379393,74.6904652866622,70.904121163965,1.25419261802989e-07,1.38498834696791e-07,1.32096044462401e-07
2024,"p_transmission","a1",26240.1153460552,39545.5753399643,32469.9162969463,1906880.55949024,2109324.52468264,2006083.07457175,25920249.188447,28826317.9454358,27336038.3485487,16177.8400025545,25040.3812151387,20406.4150896651,1597.18761019061,2472.15862098735,2014.66162012193,569986.232341374,859115.208392611,705350.421931063,352657.130954094,545857.005290156,444867.82636641,41731.6613869666,64593.6022758736,52642.5948252803,757250.495849457,829076.010038441,792886.344269294,523660.717149325,589968.521014377,556642.707388344,0,0,0,1035.13796238759,1781.83972278649,1339.58062836785,47.4854200591762,81.7403517899888,61.4475507744039,1.9513096274254e-07,3.30675005858521e-07,2.57368729290844e-07
2024,"p_transmission","a3_1",19593.9840293497,29671.4038363342,24510.5293526163,1892731.28606638,1892731.28606638,1892731.28606638,23646038.767418,23646038.767418,23646038.767418,22584.7395175167,34200.3268635104,28251.6913675306,2229.72078664791,3376.49144275395,2789.20124145274,425042.429234558,643646.823825341,531694.574210815,492474.45433162,745759.643977867,616045.903790837,58281.88232001,88256.9145054095,72905.9437703928,1170954.3063107,1170954.3063107,1170954.3063107,881063.252307505,881063.252307505,881063.252307505,0,0,0,691.39803434589,1046.99187471603,836.977809923063,31.7073187834227,48.0147519519771,38.3835662600988,1.92874644175262e-07,2.92072258321204e-07,2.41270656039027e-07
2024,"p_transmission","a5_1",11650.6155734506,17642.6652731028,14573.9991132508,1672601.76414594,1672601.76414594,1672601.76414594,21015287.290224,21015287.290224,21015287.290224,10883.7986008234,16481.4597023417,13614.7566024395,1074.52343911796,1627.16303476109,1344.14239217,252236.925131116,381965.3663091,315528.455588364,236767.934364054,358540.369050247,296177.640762326,28030.0443480533,42446.2141479853,35063.3308041212,1031427.18565276,1031427.18565276,1031427.18565276,781952.289981814,781952.289981814,781952.289981814,0,0,0,1275.08653176139,1930.87800142076,1543.56687408268,58.6134480362484,88.7590093087135,70.9550094197965,1.05521734856498e-07,1.59792760280127e-07,1.31999202578931e-07
2024,"p_prevent","a1",30979.6878455079,33732.6240486501,32439.5655385419,1905090.66337738,2106892.78734969,2004688.82579099,25919593.8252444,28815382.7850793,27315864.903969,19084.4390359816,21837.3752391238,20377.4975460898,1884.14705367928,2155.93584591666,2011.80668137186,672914.853011839,732838.517332637,704693.692205788,416094.950667719,476018.614988518,444239.775794568,49237.2880700605,56329.3908212615,52568.4556591497,757343.193286067,829355.272226613,792706.232887434,521774.897389552,587252.180902969,555495.093078383,0,0,0,1186.9372367979,1509.88890638866,1340.49163015164,54.4507987904416,69.251940545874,61.4890119983331,2.30111746739664e-07,2.8834186974564e-07,2.5706241102539e-07
2024,"p_prevent","a3_1",24443.7355297126,24638.1667345478,24536.3384240814,1892731.28606638,1892731.28606638,1892731.28606638,23646038.767418,23646038.767418,23646038.767418,28178.8963500839,28373.3275549191,28280.7246605503,2782.01441676347,2801.2100022896,2792.0676077839,530238.767480251,534471.444273253,532254.484516724,614462.023727103,618694.700520105,616678.983483632,72718.4585977697,73219.4654573095,72980.8664754938,1170954.3063107,1170954.3063107,1170954.3063107,881063.252307505,881063.252307505,881063.252307505,0,0,0,833.389693952851,839.139988793338,836.118559592733,38.2192359940048,38.4825064110386,38.3441618746938,2.40648983467737e-07,2.42309434296496e-07,2.415186016067e-07
2024,"p_prevent","a5_1",14542.3897129887,14640.2952727646,14589.2638707391,1672601.76414594,1672601.76414594,1672601.76414594,21015287.290224,21015287.290224,21015287.290224,13577.7605367094,13675.6660964853,13628.7919387348,1340.48988616175,1350.15579625964,1345.52805708152,314841.387601428,316967.029557601,315858.943146573,295374.889323601,297500.531279773,296482.975734629,34968.2891774849,35219.95222378,35099.4782726854,1031427.18565276,1031427.18565276,1031427.18565276,781952.289981814,781952.289981814,781952.289981814,0,0,0,1536.69204424529,1547.77271505166,1541.97726289267,70.6394949945852,71.1478465158238,70.881935929549,1.31640514479134e-07,1.32589738633177e-07,1.3213527942944e-07
2025,"suspect_bite_incidence","a1",25681.6611611438,42635.5784210691,34223.4534754271,1819219.47511062,2319543.16246339,2066774.43427578,23665138.5551858,31323741.863832,27394631.7818681,16166.7199489903,27181.8883353058,21561.432882013,1596.08976203692,2683.58292972856,2128.6929189354,541347.030291467,898786.637698616,721431.154340308,341988.061368125,575034.093253882,456125.996882562,40468.9814915058,68045.7742383041,53975.596643232,738491.261293082,886523.738750586,811298.532983011,514441.562490247,622403.144717033,568013.639444265,0,0,0,870.62157945987,1937.54465733715,1270.53855519599,41.1543225572495,91.5930858478544,60.0593519534063,1.82360823995246e-07,3.68073256381002e-07,2.65764475164711e-07
2025,"suspect_bite_incidence","a3_1",18321.0945367513,30004.3047231953,24169.9879557623,1861855.32949064,2121418.53662951,1991798.81747187,21933670.9750828,26394828.9932034,24167032.3197046,23595.5046355367,38642.2191255746,31128.244477357,2329.51046951408,3815.0255910488,3073.19434475606,385590.558812001,631478.459331226,508687.901366732,499207.493557842,817549.176563127,658576.841538893,59082.1774297437,96758.5345187215,77943.8496032612,1156926.14210684,1304853.22268123,1230981.94157318,880050.790132129,981794.961783605,930986.331774902,0,0,0,567.608990151563,1118.63803724082,776.369908598088,26.8285646953853,52.8734631066692,36.6958429076152,1.8082880300554e-07,3.34007658044658e-07,2.5287328291409e-07
2025,"suspect_bite_incidence","a5_1",6505.19073722356,18339.8646516175,11755.3713633914,1566019.14276335,1821705.67978745,1676916.67461134,18450637.8646734,22950609.3947495,20508635.5437905,4325.48817805502,18713.8450195152,10402.5024266666,427.041936681569,1847.55946402469,1027.00657122497,136553.516455573,385267.844555184,246843.536402475,91055.7168648658,395065.041973529,219391.947774516,10766.8417923448,46768.7700026733,25966.254731153,966810.903256808,1114608.24808553,1029758.96884751,742423.956365912,843625.971799066,785067.611083829,0,0,0,985.935164335961,5305.90038627024,1971.50980625749,46.7027853755525,252.050175265877,93.4794360131606,3.88072507581435e-08,1.93562618672126e-07,1.01018808685967e-07
2025,"non_suspect_bite_incidence","a1",31755.9405394637,34531.5461238977,33168.8300796003,1796919.18729965,2282205.53073616,2042724.54975916,24114023.8615317,29938431.4724099,27051531.6285826,19477.9079081413,22253.5134925752,20840.6239524386,1922.99300638433,2197.01987582634,2057.52970484444,669366.472882539,727983.258574693,699201.283008523,412094.626801586,470711.41249374,440876.602367756,48763.9279377223,55701.916095257,52170.5814001942,699099.323011334,909611.476132843,806549.325074889,487519.099847944,644444.241289645,565909.806022738,0,0,0,1083.60524146343,1537.04553967505,1298.01927669336,51.2288914640504,72.6494099298813,61.3585104841141,2.14134368565251e-07,3.18316908057061e-07,2.58392429384322e-07
2025,"non_suspect_bite_incidence","a3_1",23626.5760073721,23626.7002636035,23626.6379119247,1756975.77263759,2202893.98224172,1983115.18383397,21694131.2778847,26272757.0813893,24016099.1208492,30382.7537684354,30382.8780246669,30382.8161201142,2999.59437568641,2999.60664311601,2999.60053147289,497270.50213009,497273.137391325,497271.815019318,642804.747984954,642807.383246189,642806.070356961,76076.7739206444,76077.0857095286,76076.9303760602,1082436.47853579,1365944.82730848,1226212.64573388,815900.663447083,1036741.8079671,927896.283527339,0,0,0,714.024894556466,864.725998230087,790.450069733659,33.7490387374348,40.8720644390826,37.3613446237567,2.22430314614559e-07,2.80689709069725e-07,2.47777709892483e-07
