"country","variable","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Indonesia","p_transmission","a1","asia",44422.8229444814,67678.6584890603,55391.4498786079,4112040.11618328,4457476.21251066,4277358.25993629,90499776.2288225,97190074.2694564,93762816.386208,58926.5923488382,89174.3780627829,73266.4512170334,5817.63839891208,8803.90780016618,7233.36787284351,882898.627537386,1345047.29913961,1100475.80849938,1170751.09482069,1771369.62719231,1455597.80210521,139614.060441344,211238.842559157,173582.515037092,1177906.6271644,1263657.08537695,1219494.940325,872688.296155133,966414.153967051,919184.189643146,0,0,0,FALSE,1014.86299310219,1649.34150093226,1279.75102968287,51.0902833827336,83.0151470277651,64.4153324844268,4.66317904047998e-07,7.57058123337454e-07,6.00793400565546e-07
"Indonesia","p_transmission","a3_1","asia",22211.6663128825,33635.4107979183,27785.0965083183,3000165.01164244,3000165.01164244,3000165.01164244,49728016.9985629,49728016.9985629,49728016.9985629,81005.394330619,122667.382332507,101331.218017084,7997.4095530083,12110.5674926355,10004.1146356284,460559.097073917,697430.510300588,576124.140945994,1590075.97957716,2407869.99112352,1989056.8657888,189619.266555558,287142.594154144,237198.416221887,2101573.52627578,2101573.52627578,2101573.52627578,1668804.83914152,1668804.83914152,1668804.83914152,0,0,0,FALSE,405.389077788977,613.885253068466,490.747254120431,20.6522848749652,31.2739879334487,25.0008020654765,3.85451155135977e-07,5.83693031905893e-07,4.82168321736781e-07
"Indonesia","p_transmission","a5_1","asia",10600.1365323292,16051.9176287664,13259.947097886,1734641.84342168,1734641.84342168,1734641.84342168,32319097.8773427,32319097.8773427,32319097.8773427,23842.8239550389,36105.4572692705,29825.4507205321,2353.92753339945,3564.5790168304,2944.57358656424,248117.772969678,375727.802891584,310376.042126486,545204.491769557,825609.311905475,682006.868367921,65016.5634724136,98455.3154664882,81330.4796920254,1109959.46717064,1109959.46717064,1109959.46717064,875513.591857412,875513.591857412,875513.591857412,0,0,0,FALSE,895.130551492825,1355.50629146479,1083.60802926925,39.1457526111854,59.2788547512612,47.3882293219188,2.14808059755693e-07,3.25286267986935e-07,2.68707566381311e-07
"Indonesia","p_prevent","a1","asia",52929.1842571447,58475.7255500364,55666.933339133,4091777.17927837,4432644.36942083,4272006.0563643,90228298.1190612,97053299.0867299,93720518.9847489,70774.7956839826,76321.3369768744,73583.5878948861,6987.37450502537,7534.96720164114,7264.67778643664,1050905.52090203,1161978.09134587,1105925.53022585,1405869.22832688,1516941.79877072,1461921.78944689,167652.297985949,180897.891034655,174336.661289748,1174427.97294383,1263130.7577143,1219159.98123108,869176.774921192,961974.647852919,916843.046951072,0,0,0,FALSE,1182.21590046831,1371.29748166401,1273.66063093619,59.4803954852976,69.0343718542248,64.1077516330113,5.60312503291845e-07,6.49859665600153e-07,6.03559738079518e-07
"Indonesia","p_prevent","a3_1","asia",27545.8573828491,28115.2651539114,27814.3790874533,3000165.01164244,3000165.01164244,3000165.01164244,49728016.9985629,49728016.9985629,49728016.9985629,101135.256080108,101704.66385117,101436.142146566,9984.76792569937,10040.9837763286,10014.4734671901,571446.803788136,582651.739134,576730.92963671,1985195.58053875,1996400.51588461,1991116.39003604,236737.951384684,238074.158993235,237444.017993268,2101573.52627578,2101573.52627578,2101573.52627578,1668804.83914152,1668804.83914152,1668804.83914152,0,0,0,FALSE,488.94529626815,491.698136989677,490.239632011148,24.908837982607,25.049429631043,24.9749423225143,4.81235868341615e-07,4.83945303742961e-07,4.82667586350508e-07
"Indonesia","p_prevent","a5_1","asia",13193.0439500048,13365.1972076419,13273.8577237911,1734641.84342168,1734641.84342168,1734641.84342168,32319097.8773427,32319097.8773427,32319097.8773427,29764.9846448611,29937.1379024982,29856.324128712,2938.60395978568,2955.60011317257,2947.62162171736,308851.379661003,312795.356656712,310701.594430395,680619.061316779,684563.038312488,682712.823543096,81164.981339407,81635.3073080045,81414.6660480594,1109959.46717064,1109959.46717064,1109959.46717064,875513.591857412,875513.591857412,875513.591857412,0,0,0,FALSE,1079.5653873995,1085.80932471345,1082.4875071028,47.2112808734347,47.4848556471746,47.339227802424,2.68162807068387e-07,2.69713793953304e-07,2.68985715350648e-07
"Ivory Coast","suspect_bite_incidence","a1","west africa",10613.3793089641,12049.8319086047,11313.5628806659,160016.508524316,183548.520916817,171714.166851891,3244219.05464618,3702559.33788632,3468204.99904353,5809.88854051649,6665.79846449171,6232.79651494564,573.592147779685,658.093461045025,615.344531095528,194160.439752349,221149.173725826,207073.252238947,106546.09528,122126.091580066,114090.153748243,12860.5319764993,14741.0986935073,13771.1294499069,58595.7981510259,66883.1749838935,62687.5860927291,20807.8327666951,25312.2409555644,23169.4973332165,0,0,0,TRUE,486.696240807148,637.285777870908,556.444445238523,26.5645040521032,34.7507745652818,30.3988108097097,8.68662192235282e-07,1.13758984002763e-06,9.94263282960988e-07
"Ivory Coast","suspect_bite_incidence","a3_1","west africa",6745.85479181521,7648.01092639787,7211.9137298013,143456.862578105,160869.874506528,152521.533998172,1988038.32721662,2214545.44387834,2104887.07907369,9625.82121170282,11042.4178046888,10356.7355013642,950.327260920747,1090.18341765107,1022.48814564789,128682.209155172,146587.824614424,137771.578341548,171318.176257853,195589.556347997,183661.945570976,20678.7764312676,23608.4272921721,22168.7178462463,110862.488090994,124487.083108357,117888.547159326,71376.8714289541,80775.0195640059,76212.2531179414,0,0,0,TRUE,180.036506712549,230.063014383225,203.238470152725,10.1643378324324,12.9265060617106,11.4606598145845,7.73238553860581e-07,9.96046362916313e-07,8.78519224379545e-07
"Ivory Coast","suspect_bite_incidence","a5_1","west africa",2271.13876102699,4086.25486737147,3015.59187257702,49417.9714894186,68772.3418715037,57561.014409023,928556.559314707,1209903.41429803,1054933.51375744,1605.37231080752,3354.35380271422,2296.56386334181,158.493393689143,331.164873249145,226.73257665806,49880.4178332041,87063.9537357637,64987.8858654705,34837.130649899,69333.2224713454,48784.7671487709,4204.97843224676,8368.79213905694,5888.51291297025,33724.5861174183,50578.3542421718,40383.8840104418,18467.8119600176,26882.3124957064,21932.5656639242,0,0,0,TRUE,276.821293735727,753.659077182812,459.353005852131,13.3926640969049,34.7302832273169,21.6242400120592,3.17403034333801e-07,9.94631569690855e-07,5.68683255614541e-07
"Ivory Coast","non_suspect_bite_incidence","a1","west africa",10803.5371515707,11105.6578530658,10957.1671366196,160880.07349642,172723.457579495,166556.110051272,3279283.29489561,3452451.44686001,3364758.87349786,5891.91664384644,6194.03734534159,6040.40736029266,581.690526197654,611.517959349047,596.350550805313,197708.261641147,203185.920551627,200491.008011904,107835.86099705,113313.51990753,110530.773536774,13016.2117618797,13677.3866964417,13341.4982850498,59294.8571753599,62387.0215808613,60843.7225994776,20519.8326856027,24316.93698954,22434.3324261582,0,0,0,TRUE,529.425819068058,585.964068324994,557.041714705618,28.9399120031897,32.0158008193068,30.4418286946884,9.44413837132743e-07,1.04461628552763e-06,9.92774127259682e-07
"Ivory Coast","non_suspect_bite_incidence","a3_1","west africa",6979.70340413745,6979.74140823815,6979.72233781044,144903.179339198,151746.221165875,148373.505098827,2008088.34581103,2092087.45499464,2050686.98538816,10017.8330886741,10017.8710927748,10017.8521591018,989.029369041934,989.033121068086,989.031251805693,133353.408620389,133354.065266125,133353.735761813,177667.716282553,177668.372928288,177668.045786864,21445.1908391266,21445.2700988447,21445.2306115906,111840.926814532,117433.355404332,114677.026532411,72301.4873552386,75891.4773484775,74122.0863031773,0,0,0,TRUE,200.450607440869,208.836325827778,204.70325902394,11.302452500207,11.775281963255,11.5422386524599,8.5306538795404e-07,8.95724971001683e-07,8.73570972497314e-07
"Ivory Coast","non_suspect_bite_incidence","a5_1","west africa",2954.38265923671,2954.38890702707,2954.3857718908,53452.7516255221,60295.7934521993,56923.0773851515,997181.452450993,1081180.5616346,1039780.09202812,2259.84506951585,2259.85131730622,2259.84820465212,223.107444838812,223.108061663639,223.107754361023,63611.8206944859,63611.9522897285,63611.8862553397,47943.1047500826,47943.2363453252,47943.1707844714,5786.92095726975,5786.93684133214,5786.92892787971,37242.3328084113,42834.7613982113,40078.4325262899,20008.5169719514,23598.5069651902,21829.11591989,0,0,0,TRUE,441.259761124307,478.431276647754,460.11059056428,20.799210242473,22.5513255195,21.6877623030493,5.27572699310103e-07,6.06796391872591e-07,5.6385643404835e-07
"Ivory Coast","p_rabid","a1","west africa",10358.1650870303,11607.1940033586,10972.0648770623,160614.855207062,171853.627676615,166523.577630543,3270429.03954052,3445308.28950454,3360902.20532816,5701.51012170734,6414.37972251385,6038.98068296041,562.892285022562,633.271673983628,596.209699408684,189618.430487396,212403.214209119,200769.616915793,104284.747869726,117332.680722146,110498.658275182,12587.5784665337,14162.5151850946,13337.6218468984,59283.1070602402,62258.3395170013,60767.1284558974,20599.9739310147,24523.0496138812,22494.6603593739,0,0,0,TRUE,509.85897016069,604.279956706071,556.534683876582,27.8731297999164,33.037508934753,30.4157738907406,9.15782554745198e-07,1.08199115069929e-06,9.93790695135988e-07
"Ivory Coast","p_rabid","a3_1","west africa",6656.27171814841,7270.75819416556,6982.50944521361,148313.806024393,148313.806024393,148313.806024393,2049954.17252531,2049954.17252531,2049954.17252531,9553.62193742572,10435.5593604628,10021.8524552217,943.199252093738,1030.2701790417,989.426188546247,127173.93756241,138914.216617769,133406.98591432,169434.854532728,185076.142327103,177738.991609273,20451.4521055441,22339.4169465319,21453.7940508727,114628.237876853,114628.237876853,114628.237876853,74090.7670324124,74090.7670324124,74090.7670324124,0,0,0,TRUE,196.439318843988,214.57350792737,204.548428714615,11.0762745902831,12.0987749432,11.5335085113556,8.33444019935938e-07,9.1038295220711e-07,8.74291766221549e-07
"Ivory Coast","p_rabid","a5_1","west africa",2817.47666125033,3077.57364404929,2955.56550418978,56863.3783107172,56863.3783107172,56863.3783107172,1039047.27916527,1039047.27916527,1039047.27916527,2155.12595219285,2354.07539189589,2260.75059942775,212.768853487186,232.410510228623,223.196844978491,60664.0500063148,66264.285644225,63637.2874738329,45721.465349316,49942.2210055452,47962.3152855635,5518.76035993649,6028.22213738856,5789.23974431856,40029.6438707319,40029.6438707319,40029.6438707319,21797.7966491252,21797.7966491252,21797.7966491252,0,0,0,TRUE,441.382329020677,482.12833134325,459.602788307689,20.8049874083474,22.7255900751837,21.6638265475483,5.38382494521416e-07,5.88083021547214e-07,5.64769101301129e-07
"Ivory Coast","p_transmission","a1","west africa",8887.34413864916,13270.4679868233,11025.0727222523,160983.172791884,172119.419943322,166399.939880655,3273634.44011063,3451511.43905076,3359461.21116233,4865.88371815392,7316.14482457653,6064.09316633525,480.39350037066,722.300125747854,598.688976450679,162642.524377753,242808.568584915,201733.340797738,89153.3621893464,133877.612896008,110964.380916315,10761.160812467,16159.5534501929,13393.8363980064,59149.1637678809,62372.1794898632,60740.9105304056,20626.6611121454,24438.04674311,22459.0594099221,0,0,0,TRUE,447.453477016171,709.328795954096,553.992347909881,24.4524410713349,38.7143160312938,30.2751313837897,7.80136874797637e-07,1.23689742314655e-06,9.98354011058115e-07
"Ivory Coast","p_transmission","a3_1","west africa",5573.87173184253,8440.58080878768,6972.47502807108,148313.806024393,148313.806024393,148313.806024393,2049954.17252531,2049954.17252531,2049954.17252531,8000.07490210308,12114.6041525137,10007.4501123364,789.822405971272,1196.03702667991,988.004290220476,106493.731564304,161264.730932845,133215.269434343,141882.474435167,214854.241093893,177483.564019339,17125.7716632701,25933.7503698568,21422.9629380161,114628.237876853,114628.237876853,114628.237876853,74090.7670324124,74090.7670324124,74090.7670324124,0,0,0,TRUE,169.213467210149,256.241872433771,204.842807060142,9.54113896978867,14.4482550130745,11.5501070978152,6.97914846313673e-07,1.05686036677356e-06,8.73035326870118e-07
"Ivory Coast","p_transmission","a5_1","west africa",2359.31673075137,3572.74106551364,2951.31810736032,56863.3783107172,56863.3783107172,56863.3783107172,1039047.27916527,1039047.27916527,1039047.27916527,1804.67347546051,2732.83764154316,2257.50169233236,178.169775136237,269.804524030776,222.876090529282,50799.2524187277,76925.905055076,63545.8353213797,38286.5398677086,57977.7443590442,47893.3890170087,4621.33566644753,6998.14135182813,5780.92007311484,40029.6438707319,40029.6438707319,40029.6438707319,21797.7966491252,21797.7966491252,21797.7966491252,0,0,0,TRUE,380.208199481089,575.753615983152,460.264230451925,17.9214850569327,27.1387093938363,21.6950042686741,4.50834257054188e-07,6.82703461057096e-07,5.63957476020154e-07
"Ivory Coast","p_prevent","a1","west africa",10806.9537991907,11121.0431118412,10964.439946663,160611.39716479,172248.497192267,166483.155006702,3276711.73476741,3445813.98675998,3361041.1216518,5876.53138507103,6190.62069772162,6033.1345502493,580.171587656304,611.180644401803,595.632528987154,197755.042581051,203368.700795631,200624.318515139,107653.080753046,113266.738967627,110397.463033538,12994.149468874,13671.7400533438,13325.407183962,59189.0758280841,62310.153101832,60769.3328078665,20548.8854537893,24358.0905023825,22472.2446954845,0,0,0,TRUE,529.302616775303,586.368686043924,557.096993885692,28.9291610638136,32.0085032648959,30.4449126754908,9.43109765027724e-07,1.04590595665025e-06,9.92792626064232e-07
"Ivory Coast","p_prevent","a3_1","west africa",6949.13360338958,7013.7274133509,6979.79183715882,148313.806024393,148313.806024393,148313.806024393,2049954.17252531,2049954.17252531,2049954.17252531,9983.84708356138,10048.4408935227,10017.7826597535,985.674036916175,992.05118200779,989.024390352116,132801.202257074,133978.322731328,133355.031281029,177043.45881735,178220.579291604,177666.750267649,21369.8405123811,21511.9235747359,21445.0742373353,114628.237876853,114628.237876853,114628.237876853,74090.7670324124,74090.7670324124,74090.7670324124,0,0,0,TRUE,204.007188204364,205.327080369711,204.631527968861,11.5023426625227,11.5788190437478,11.5381981684087,8.70976233123919e-07,8.76611302733094e-07,8.73936723210885e-07
"Ivory Coast","p_prevent","a5_1","west africa",2945.1656691256,2964.17724752197,2954.40992564985,56863.3783107172,56863.3783107172,56863.3783107172,1039047.27916527,1039047.27916527,1039047.27916527,2250.05672902095,2269.06830741733,2259.82405089308,222.141072556708,224.018026307027,223.105369735839,63415.5897162433,63821.0024006486,63612.402656506,47734.0546391625,48139.4673235678,47942.6543833051,5761.68778819759,5810.62269076507,5786.86659623166,40029.6438707319,40029.6438707319,40029.6438707319,21797.7966491252,21797.7966491252,21797.7966491252,0,0,0,TRUE,457.918025547642,461.787147747774,459.791229655532,21.5841042066658,21.7674213309507,21.6727107109676,5.62097613530383e-07,5.66846988383123e-07,5.64537635705866e-07
"Kenya","suspect_bite_incidence","a1","east africa",36072.0826186033,41497.5677990184,38739.1228664487,562941.532394627,653747.21524666,609108.118503826,11754198.8090483,13530566.2271295,12627746.0274865,19718.7499321543,23153.2173110371,21344.1450481682,1946.7705871186,2285.84482349931,2107.24076982234,714346.575874483,824341.335119069,768228.193003923,390403.610134764,460813.941979079,423289.325693406,45999.222927166,54295.3054089964,49873.9754187712,201125.152510653,231118.575359519,215555.418700394,79495.0347147225,97928.5832028069,88998.6405515184,0,0,0,TRUE,507.670214948706,686.177687413434,591.625759616463,25.5074721883783,34.6578921810144,29.8324225558972,8.5318758570057e-07,1.15118457448085e-06,9.90192924717655e-07
"Kenya","suspect_bite_incidence","a3_1","east africa",17211.7035254669,19622.7538586829,18433.3351323886,825765.396623135,893693.238438174,859880.125769851,9193551.07123664,9931398.22773353,9578764.37614928,38678.7282449259,44263.0117086844,41478.334035848,3818.6300223621,4369.94888561572,4095.02635722341,362335.201781587,414536.476399452,388740.165698503,745871.437914741,851708.842253312,799210.743908473,87882.1446753597,100352.414493105,94166.8371410339,500289.079517528,541124.849000902,520761.900628472,348685.59837237,378976.969387144,364025.991081901,0,0,0,TRUE,207.702791028855,256.76641085107,230.934163553212,10.7942416646912,13.3151609284022,11.9852797890393,7.14783812207845e-07,8.84748708713991e-07,7.9649325316984e-07
"Kenya","suspect_bite_incidence","a5_1","east africa",2505.56765427952,8564.10532719182,4520.57610467223,384430.406328546,452381.856792986,408289.627718479,4473638.16970752,5963193.41839519,4991604.54266564,1678.69604882943,6285.56957559664,3550.74279978993,165.732417309291,620.554650531146,350.553745487809,61585.4339936764,208920.54878627,109665.520693091,41116.3465755362,152035.683179404,85026.7057718027,4844.52485320471,17913.5722670169,10018.253653468,229687.561309006,263458.801530367,243405.326099523,157436.308588388,173694.476118134,164560.438994256,0,0,0,TRUE,711.731548891951,3552.2770322557,1405.79163969887,29.4249223350321,145.032180994973,58.706314649685,6.37175922413032e-08,2.73657377864728e-07,1.45877777478793e-07
"Kenya","non_suspect_bite_incidence","a1","east africa",35411.004233285,37700.631952006,36550.1174439298,542941.489841823,629671.851781944,583618.939908714,11245254.8221731,13017110.8726384,12101661.1186724,18951.5512367741,21241.1789554951,20102.0657448504,1871.02745635317,2097.07524911863,1984.614159977,702255.707941134,747484.297932866,724801.408620066,375968.562268335,421197.152260068,398651.451581136,44298.4164603842,49627.4655257679,46971.0231039846,191718.977192401,221869.682296189,206585.548273593,76704.999681643,94220.5836463982,85223.9216807634,0,0,0,TRUE,529.40822379654,686.862553360785,602.010821786937,26.6983163628556,34.6228705775348,30.3564958077405,8.54174894047685e-07,1.10793304171336e-06,9.73062535731106e-07
"Kenya","non_suspect_bite_incidence","a3_1","east africa",17438.9082654288,17439.0760824661,17438.9918720093,778037.631859769,887368.981436923,833483.062179003,8685837.33751919,9874698.05314029,9288746.69720589,39213.107106314,39213.2749233513,39213.1913167708,3871.38757815584,3871.40414620773,3871.39589199119,367829.281683948,367832.451268911,367830.86077368,755620.40893229,755623.578517253,755621.999427521,89030.8151269262,89031.1885826052,89031.002526691,470985.903678983,537614.674167922,504775.4879628,329226.429950805,375764.286808489,352827.268224445,0,0,0,TRUE,221.502472172933,251.821362341121,236.878111301114,11.4949262893083,13.0683315807913,12.2928484139468,7.29390565222294e-07,8.32578525536477e-07,7.76844206025721e-07
"Kenya","non_suspect_bite_incidence","a5_1","east africa",4490.70094714534,4490.71174386132,4490.70632607777,353669.689278388,463001.038855541,409115.119597622,4393450.87842955,5582311.59405065,4996360.23811626,3547.63388129749,3547.64467801347,3547.63929908104,350.246811676099,350.247877602143,350.247346556946,108903.527489156,108903.784286604,108903.655425848,84836.4930596054,84836.7498570531,84836.6219203618,9995.84188081837,9995.87213792342,9995.85706380978,210173.829018564,276802.599507502,243963.413302381,141396.785215893,187934.642073577,164997.623489533,0,0,0,TRUE,1238.41344812742,1573.53091689637,1408.36196041985,51.7871192122796,65.8008292507867,58.89390837375,1.28164760288002e-07,1.68795738964251e-07,1.45416857841873e-07
"Kenya","p_rabid","a1","east africa",35027.4975856092,38023.9797929409,36518.2285352807,552330.704237252,618706.964946915,584383.709634574,11454741.7261389,12757981.6582933,12112913.4542787,18771.123197188,21423.7991289832,20139.5365597842,1853.21435959164,2115.10476841292,1988.31353649121,694129.034618916,754209.355418003,724183.181105076,372287.961080782,424816.527130018,399380.372245586,43864.7504026503,50053.9176055587,47056.9080273557,195404.83199405,217528.718807604,206768.344087929,78242.4581541321,93275.880995836,85423.5107293584,0,0,0,TRUE,534.673689627827,679.660003520968,601.449463264539,26.9639738442499,34.2691222709857,30.3292657728065,8.62926205794017e-07,1.09638021283095e-06,9.74014501524458e-07
"Kenya","p_rabid","a3_1","east africa",16938.6548203946,17938.116690624,17452.0239520285,832529.249453358,832529.249453358,832529.249453358,9278375.01073202,9278375.01073202,9278375.01073202,38088.068927055,40335.3589478356,39242.4950800004,3760.31607289802,3982.18399699228,3874.28896100133,357277.48613052,378358.483717578,368105.739065055,733941.363733982,777245.714435272,756186.670850028,86476.4862041458,91578.8121814523,89097.5348178128,504194.21489307,504194.21489307,504194.21489307,352421.269393672,352421.269393672,352421.269393672,0,0,0,TRUE,230.030803066149,243.603187877591,236.436928687052,11.9375055254868,12.641847794935,12.2699531324748,7.55424552721867e-07,7.99996464782722e-07,7.78321010452747e-07
"Kenya","p_rabid","a5_1","east africa",4361.86072518199,4619.22375744273,4494.06220604183,408161.306871977,408161.306871977,408161.306871977,4985988.55164239,4985988.55164239,4985988.55164239,3445.84939656555,3649.16299632104,3550.29042751828,340.197947433542,360.270464065023,350.509084186463,105779.033433782,112020.316527394,108985.038523626,82402.4649695405,87264.4133130462,84900.019792196,9709.0530350717,10281.9110720045,10003.3269046717,243382.140232651,243382.140232651,243382.140232651,164591.624658761,164591.624658761,164591.624658761,0,0,0,TRUE,1366.33758389776,1446.95486593578,1404.38892350779,57.1365618852671,60.5077597312827,58.7277666583147,1.41581851210267e-07,1.49935529075091e-07,1.45873087652386e-07
"Kenya","p_transmission","a1","east africa",29689.8950162244,44232.2789260228,36614.8689688223,550312.715993336,622238.881657498,582927.718286743,11466281.5939599,12819611.3534945,12085146.7269952,16146.3197737808,24998.2337297315,20127.1220567473,1594.07571646068,2467.9975314054,1987.08789138444,588838.090082298,876964.683424824,726103.219198462,320180.343158299,496288.247336362,399130.593923361,37725.1813238896,58475.0579470243,47027.4779492824,195537.502442362,218544.541726165,206304.267370082,77879.1470562883,94040.5182555148,85159.5917732893,0,0,0,TRUE,458.683670131565,793.964911701528,600.44087241692,23.1040764223227,40.0387207629308,30.2786779840678,7.38811394979247e-07,1.27843679179139e-06,9.75603767838785e-07
"Kenya","p_transmission","a3_1","east africa",13926.4339316051,21088.970021362,17420.8844108931,832529.249453358,832529.249453358,832529.249453358,9278375.01073202,9278375.01073202,9278375.01073202,31314.9451510814,47420.5755092926,39172.4742333582,3091.62671909279,4681.68529665215,3867.37602153015,293742.493993006,444817.847118032,367448.929739144,603426.050430487,913774.894507176,754837.398140069,71098.5469735532,107665.333994155,88938.557045672,504194.21489307,504194.21489307,504194.21489307,352421.269393672,352421.269393672,352421.269393672,0,0,0,TRUE,195.661375069432,296.292232541612,236.859559992532,10.1538957422726,15.3761591898672,12.2918856876913,6.21088942040374e-07,9.40522007364753e-07,7.76932243097353e-07
"Kenya","p_transmission","a5_1","east africa",3586.19317825049,5430.61456843618,4486.04343635949,408161.306871977,408161.306871977,408161.306871977,4985988.55164239,4985988.55164239,4985988.55164239,2833.08002810827,4290.16536625523,3543.95560807552,279.701141738235,423.554625807261,349.883667250385,86968.4010852296,131697.273804083,108790.576161584,67748.9785044874,102593.050149408,84748.531822206,7982.50908653211,12088.0044704799,9985.47786659553,243382.140232651,243382.140232651,243382.140232651,164591.624658761,164591.624658761,164591.624658761,0,0,0,TRUE,1162.19029477517,1759.91800520075,1406.89926823038,48.5996716578874,73.595036585122,58.8327425199825,1.16404598357139e-07,1.76272809588831e-07,1.45612804813361e-07
"Kenya","p_prevent","a1","east africa",35439.5808559479,37664.5796076935,36577.958121253,549005.884493001,617421.856352678,582112.494601097,11431377.9062208,12758834.5685157,12072999.165689,18987.6035810867,21212.6023328322,20074.2250675271,1874.58679169369,2094.25396842534,1981.86553686829,703301.177104155,746602.06642574,725385.324069197,376850.793775462,420151.683097046,398067.536132005,44402.3652014209,49504.2833423944,46902.2233894893,195248.503278454,217491.040679769,206118.991427213,77013.0005485913,92947.8761049499,84937.2558733349,0,0,0,TRUE,538.895592669818,671.956021939735,601.417943909514,27.2077403616645,33.8564619718374,30.3290222634116,8.73029230157752e-07,1.08644122626537e-06,9.73914384527535e-07
"Kenya","p_prevent","a3_1","east africa",17324.2649201904,17572.0841406915,17439.2221210739,832529.249453358,832529.249453358,832529.249453358,9278375.01073202,9278375.01073202,9278375.01073202,39080.0990480886,39327.9182685897,39212.9610677063,3858.25610803253,3882.72252558203,3871.37316022026,365572.333564352,370433.72523637,367835.514369567,753019.134964831,757880.52663685,755617.345831634,88724.3205709909,89297.1130182233,89030.4542177382,504194.21489307,504194.21489307,504194.21489307,352421.269393672,352421.269393672,352421.269393672,0,0,0,TRUE,235.923369942071,237.419434360053,236.61500580667,12.242529903632,12.3215660531194,12.2791980119517,7.75100108127513e-07,7.80015262113438e-07,7.77735243868725e-07
"Kenya","p_prevent","a5_1","east africa",4476.84310976771,4505.67987445279,4490.74222368268,408161.306871977,408161.306871977,408161.306871977,4985988.55164239,4985988.55164239,4985988.55164239,3532.66575070602,3561.5025153911,3547.60340147613,348.769054897405,351.616018599958,350.243802498544,108570.292509197,109262.711160011,108904.51895317,84477.5661861983,85169.9848370124,84835.7583930393,9953.55139774956,10035.1354790718,9995.75531888535,243382.140232651,243382.140232651,243382.140232651,164591.624658761,164591.624658761,164591.624658761,0,0,0,TRUE,1399.9677187073,1411.39550229056,1405.45263587462,58.5416160538709,59.021451217625,58.7722517731566,1.45148931114219e-07,1.4633376598573e-07,1.45762684068969e-07
"Kyrgyzstan","suspect_bite_incidence","a1","asia",1111.74782399699,1292.61848230383,1197.91775058584,135086.401460598,150224.594143888,142401.373434312,2141223.91217279,2356427.91645919,2245373.13662763,1482.43499295989,1701.54287695762,1588.43769564736,146.356176306273,167.988013285807,156.821492031512,22300.9090103711,25813.5275645355,23990.9301881212,29675.4866805993,34110.5286742982,31815.5366577973,3521.94998276927,4048.31021542219,3775.93567343177,38718.7968331855,42561.4356532861,40604.3182848012,28790.6330551341,32631.5784763688,30596.3684323545,0,0,0,TRUE,1258.40138451364,1589.56576689697,1413.57331343899,62.7731083448781,79.4065466161247,70.5747371411175,3.48304743532643e-07,4.39461712689181e-07,3.91199203125627e-07
"Kyrgyzstan","suspect_bite_incidence","a3_1","asia",558.54064603791,635.157013106149,597.936153366286,116082.469416807,122540.982923721,119410.194605573,1459751.25013044,1544727.51111952,1503937.49873731,2047.07733538073,2332.27328537615,2189.90634773848,202.101551051058,230.258056353205,216.202613299017,11616.7626315681,13330.2540525853,12493.7676865965,40492.6412620086,46017.8774823759,43333.8729676991,4805.75293439917,5461.4997405279,5142.95636646426,69547.3082066821,73498.5634006025,71526.1866827342,55223.7338506957,58387.9163486504,56805.6209604641,0,0,0,TRUE,625.892025297116,754.601442955362,686.75881975064,31.7213945969041,38.1483514776011,34.7058177758157,2.78519367000845e-07,3.35350618954949e-07,3.06168474694752e-07
"Kyrgyzstan","suspect_bite_incidence","a5_1","asia",224.503549081578,361.274604191627,280.454694286963,81900.2931269746,91566.6011053288,86074.5664597054,1113766.23415743,1238016.07968936,1167652.51074505,446.621179495861,892.589517153455,628.881855631104,44.0935139812774,88.1225749270859,62.087541224853,5383.73911996674,8453.7434988512,6629.34057728956,10520.4406632128,20294.5459872514,14527.3921206867,1248.58831167042,2408.59995522294,1724.14184743884,47373.6921094482,53552.5569770401,49899.0262717094,37500.5824810703,42425.1094334753,39504.3042218115,0,0,0,TRUE,1247.79219647272,2771.96007830799,1856.71203627472,54.8800763937795,117.677207573478,80.375920264611,8.33986656673265e-08,1.88414598357943e-07,1.26030887297625e-07
