"year","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2021,"p_prevent","a1",55019.2795773299,60852.7922966344,57949.6357562749,4025654.88894646,4427163.65481938,4230318.82961371,59993668.9228602,66293143.0288415,63169207.6584007,46501.7389190537,52335.2516383581,49404.8954594131,4590.97143018495,5166.89591934365,4877.59100708606,1314247.12717998,1454098.54409451,1384500.64462506,1117947.77396379,1257799.19087833,1187545.67343325,132152.584857049,148689.791694371,140382.449778277,1542492.52693554,1683428.03779494,1613428.08313355,1086828.17704119,1219747.34601821,1155093.26602869,0,0,0,1146.3338198395,1425.6056777627,1278.60219257614,47.6973346444644,59.2989624137741,53.1930763351403,2.76232413117964e-07,3.392901471123e-07,3.0621070734966e-07
2021,"p_prevent","a3_1",54935.5537590543,55295.5532359937,55105.711687106,4007675.00601988,4007675.00601988,4007675.00601988,60156870.6907675,60156870.6907675,60156870.6907675,52058.9779796944,52418.9774566337,52248.8195285821,5139.62028399492,5175.1619078552,5158.36274712566,1311705.13621395,1320335.92549876,1315783.24181984,1251710.39255955,1260341.18184436,1256263.07623847,147935.661665473,148956.268119073,148473.992830189,1869372.33760984,1869372.33760984,1869372.33760984,1347691.34436253,1347691.34436253,1347691.34436253,0,0,0,1147.61625673708,1155.55227984368,1151.35368097378,47.7306237051901,48.0597357410736,47.8855677832149,2.78483729176481e-07,2.80409506453145e-07,2.79499265488152e-07
2021,"p_prevent","a5_1",51652.0550527164,51987.3944722983,51810.4644848437,3947536.50211215,3947536.50211215,3947536.50211215,59392777.8890786,59392777.8890786,59392777.8890786,48456.4454347339,48791.7848543158,48633.3754221885,4783.95349873739,4817.06051216317,4801.42124373852,1232277.02358823,1240312.62347462,1236071.63557225,1164572.01293663,1172607.61282302,1168813.00083899,137677.90756891,138628.390606178,138179.52007644,1830648.97087793,1830648.97087793,1830648.97087793,1320691.80419122,1320691.80419122,1320691.80419122,0,0,0,1217.27003974984,1225.69407137127,1221.23495178953,50.650172521132,50.9996610165064,50.8146109313,2.64695450660296e-07,2.66527256893585e-07,2.65661938448338e-07
2022,"suspect_bite_incidence","a1",45755.5224230081,76590.3657050867,61032.1613488083,3782488.94292777,4958774.66324824,4356279.25795255,53822511.4052003,73343720.007506,63344226.9870553,38901.4688150686,65791.4182497285,51956.7849535374,3840.62050309763,6495.38121706867,5129.53108573359,1060608.42858284,1775570.83167916,1414961.54616091,907278.464806578,1534474.55562218,1211824.54889157,107251.832255214,181393.92707081,143253.798013234,1466675.74231982,1848473.50602251,1653609.50211794,1041834.41010199,1330113.29466035,1183456.19644645,0,0,0,818.077993103947,1885.37148445912,1219.17141416085,35.0755320171321,80.8392603291229,52.2717806344117,2.10451860350303e-07,4.48575075944646e-07,3.14202264119741e-07
2022,"suspect_bite_incidence","a3_1",35613.0219770168,60032.2622260305,47106.8124903496,3552396.48413524,4218168.86937924,3865766.77497228,52987931.8725196,64914870.0078831,58601784.5271389,50702.3589789244,85467.9523434866,67066.0899454453,5005.68552759748,8437.98396632823,6621.22557200963,824247.404249183,1389419.77082543,1090266.0263081,1182409.95168885,1993164.80011584,1564022.14324222,139783.978955919,235631.05687586,184898.002636666,2229834.87130326,2653767.07664105,2429374.1754653,1664472.2365251,1960444.78096498,1803782.61404536,0,0,0,619.974275966818,1280.3126188836,873.791577454543,26.5848222231499,54.9004767045171,37.4686412084022,1.91058060163667e-07,3.83292742630461e-07,2.76063237284557e-07
2022,"suspect_bite_incidence","a5_1",27268.1906545504,53294.5976880551,39915.0144538149,3387745.11437316,4079342.43110776,3729696.04133481,50779246.8974645,62894682.9753494,56828297.8423046,41076.3261177373,77554.3980568772,59028.062426494,4055.33737118426,7656.70347046799,5827.65622272611,629065.505871,1231994.57694603,921848.880075893,956937.20870125,1807907.33128248,1375626.74642985,113211.587484451,213789.188558816,162705.071972433,2124505.63048294,2565617.55887403,2342696.18557573,1590396.20933819,1898634.71691346,1742837.03353075,0,0,0,654.756508589285,1531.16621956584,962.733579694764,28.0873062567002,65.7249842554558,41.3108410328531,1.60103075283615e-07,3.65046799331135e-07,2.5196635735328e-07
2022,"non_suspect_bite_incidence","a1",56004.9742451889,62068.2386527657,58954.5620081383,3842619.33441922,4732618.2358631,4294404.94981428,56257966.4484685,68177286.9269457,62286374.0373502,47125.8575960235,53189.1220036003,50239.534240651,4652.58871765889,5251.19587334607,4959.99228687169,1298096.83166817,1439211.39699532,1366693.73276534,1099212.19500943,1240326.76033658,1171729.85923941,129943.153048875,146628.579976241,138516.590533171,1448296.12853396,1815746.62926021,1636326.64806163,1032458.97652021,1313254.26418322,1172898.02617016,0,0,0,1057.69684343841,1446.70655145167,1239.78804697898,45.357375368731,62.0237723312021,53.1576229334816,2.59539832466736e-07,3.67253084197919e-07,3.07026315926371e-07
2022,"non_suspect_bite_incidence","a3_1",45008.7051449419,45008.9677798649,45008.835989868,3416245.02460976,4207481.63515676,3817506.4608381,52614973.1764191,62629958.9047731,57693893.3168654,64185.1284689244,64185.3911038474,64185.2602589213,6336.79724443258,6336.82317355816,6336.81025564732,1041625.52292974,1041631.66477882,1041628.58280381,1496791.92722593,1496798.06907501,1496795.00920095,176952.761933331,176953.487656793,176953.126100791,2148323.07894674,2642286.83600371,2398827.92662359,1591187.12775308,1969061.21605082,1782819.18491864,0,0,0,819.734401731568,975.77056241456,898.865145737979,35.1516842942843,41.8427957590926,38.5449530244391,2.42915067336142e-07,2.98769732229081e-07,2.67569255579176e-07
2022,"non_suspect_bite_incidence","a5_1",38819.5194994273,38819.7538224336,38819.6362393341,3301839.1822448,4093075.79279181,3703100.61847314,51207460.0823262,61222445.8106802,56286380.2227725,57326.90534115,57327.1396641563,57327.0229242495,5659.70629744125,5659.72943141973,5659.71790605338,896521.62692482,896527.102973568,896524.355096631,1335941.85829622,1335947.33434497,1335944.60617316,158011.60703267,158012.25441305,158011.931887634,2075070.88363878,2569034.64069575,2325575.73131563,1539448.39087592,1917322.47917367,1731080.44804148,0,0,0,893.249870520639,1067.95309194431,981.847257220176,38.3304481889878,45.8271783539739,42.132271025822,2.23145707858671e-07,2.76265934412945e-07,2.46506798950031e-07
2022,"p_rabid","a1",54763.7522239269,63552.1994962379,58925.2071543255,4086554.47183596,4482014.06092118,4283116.21078899,59164248.7580864,65156650.797069,62155736.9461094,46061.77554698,54378.1677306127,50221.1062072761,4547.53522073408,5368.58664385897,4958.17294469858,1269143.90807162,1473728.7818765,1365975.74329735,1074254.12203117,1268256.27130596,1171312.49589375,126995.708484866,149925.872969499,138467.099197889,1562990.56592291,1699571.4645567,1631886.0340495,1105838.18450423,1236435.70765551,1168338.33660383,0,0,0,1088.01475347944,1414.54926613963,1237.64173352884,46.6500738822789,60.6529213719681,53.0650335960794,2.71019939482182e-07,3.47911042562844e-07,3.07748857208204e-07
2022,"p_rabid","a3_1",42524.4154071096,47361.3720435825,44988.0968108243,3810603.66899427,3810603.66899427,3810603.66899427,57606522.0288331,57606522.0288331,57606522.0288331,60073.9535258265,68039.9698605386,64108.1286550994,5930.91378400738,6717.37369400582,6329.19529333103,983839.627983193,1096372.76645222,1041131.07990361,1400532.21623455,1587068.59119796,1494971.77720668,165580.399221724,187617.102826364,176737.826008592,2394518.55955449,2394518.55955449,2394518.55955449,1779522.59052459,1779522.59052459,1779522.59052459,0,0,0,846.657077404784,958.926766890204,898.583740273487,36.2974368898261,41.1318792678065,38.5335180952177,2.50881135525646e-07,2.84148851505238e-07,2.67728677229493e-07
2022,"p_rabid","a5_1",36608.1669160569,40894.0567602267,38795.8017034007,3696197.82662931,3696197.82662931,3696197.82662931,56199008.9347403,56199008.9347403,56199008.9347403,53540.3055863592,60847.2286602886,57248.0346399221,5285.86713151133,6007.25682262294,5651.91963947032,845175.58453934,944699.549208114,895953.391716147,1247350.57379569,1418310.72912485,1334077.67468175,147539.634687163,167747.482840645,157791.520245573,2321266.36424653,2321266.36424653,2321266.36424653,1727783.85364743,1727783.85364743,1727783.85364743,0,0,0,923.608357719965,1049.6579785876,981.675777836218,39.6239045370666,45.0547024351997,42.1257397536067,2.30651279021734e-07,2.62129454841944e-07,2.46624151031045e-07
2022,"p_transmission","a1",47290.2600338093,71792.1398037409,58909.2729205942,4082415.28913518,4487522.55652767,4284022.93108903,59153932.1600238,65278419.3305422,62155841.8024463,39939.2942509487,61368.5107033842,50077.0374010104,3943.08176662025,6058.72137045601,4943.94948147071,1096188.8538136,1664427.18307808,1365620.2408611,931475.532651592,1431201.63149318,1167924.38297963,110115.082362109,169191.315698923,138066.600330094,1561968.01807545,1703274.95513184,1631605.65972312,1102133.88471589,1236697.17498392,1169376.01109318,0,0,0,963.913438374539,1634.44098236642,1241.20445274569,41.3316550640792,70.0806591717089,53.2190634156238,2.34485302156382e-07,3.9289223590505e-07,3.06918752718156e-07
2022,"p_transmission","a3_1",35943.1867859662,54429.1997919948,44962.1016378534,3810603.66899427,3810603.66899427,3810603.66899427,57606522.0288331,57606522.0288331,57606522.0288331,51257.1861550224,77619.3372203736,64118.6134027366,5060.46188162996,7663.11471123537,6330.23041971498,831824.452711769,1259641.77097606,1040547.0211127,1195313.38265882,1810076.58520866,1495240.80995194,141311.561278124,213989.696781482,176769.386568519,2394518.55955449,2394518.55955449,2394518.55955449,1779522.59052459,1779522.59052459,1779522.59052459,0,0,0,742.167146638718,1123.87211140713,898.436802851611,31.8254611432325,48.1936560441539,38.5265849122221,2.14060508950739e-07,3.24154251845995e-07,2.67772463683331e-07
2022,"p_transmission","a5_1",31000.6105007652,46944.5975524398,38779.3283752306,3696197.82662931,3696197.82662931,3696197.82662931,56199008.9347403,56199008.9347403,56199008.9347403,45780.3220232088,69325.6598820944,57267.4973289007,4519.74819348316,6844.30585383992,5653.84112995933,715946.998093329,1084167.15877545,895593.460791436,1066861.16360768,1615559.93626396,1334557.42617954,126185.466588894,191084.080415082,157847.859972481,2321266.36424653,2321266.36424653,2321266.36424653,1727783.85364743,1727783.85364743,1727783.85364743,0,0,0,810.652347634638,1227.58002676892,981.342149666087,34.7860872712048,52.6769657119195,42.1105962413487,1.97221321638668e-07,2.98654479942017e-07,2.46707996165228e-07
2022,"p_prevent","a1",56006.9396986471,61935.6291238861,58986.8039717456,4074112.05318046,4478904.05630629,4281097.03642447,59035623.2774333,65185681.9580917,62125987.2602571,47258.4671249032,53187.1565501422,50207.2922770437,4665.68084222474,5251.00183026545,4956.80913851606,1298087.8082609,1436057.99562619,1367417.11948356,1102365.59637857,1240335.78374386,1171006.47252119,130315.238931564,146629.053637757,138430.58387783,1558358.08484816,1703079.89929905,1631484.94116418,1098418.17138333,1232914.27967417,1167156.50165142,0,0,0,1109.96013147981,1379.34397630391,1237.38971855814,47.5964847996555,59.1325438422937,53.0534960464388,2.77488256096227e-07,3.41302535452399e-07,3.07739844912189e-07
2022,"p_prevent","a3_1",44809.8466889753,45232.7292277316,45009.3856210157,3810603.66899427,3810603.66899427,3810603.66899427,57606522.0288331,57606522.0288331,57606522.0288331,63961.3670210577,64384.249559814,64184.7106277735,6314.70597562818,6356.4558477595,6336.75599228093,1036999.77294453,1046839.31748529,1041641.35195633,1491584.27451947,1501423.81906022,1496782.24004842,176336.899904983,177500.581503615,176951.61622464,2394518.55955449,2394518.55955449,2394518.55955449,1779522.59052459,1779522.59052459,1779522.59052459,0,0,0,894.73003758964,900.645572660566,897.511595291139,38.3679286937718,38.6210306805439,38.4869091090829,2.67115770582952e-07,2.68881814688431e-07,2.68048499234499e-07
2022,"p_prevent","a5_1",38642.8329138592,39018.9795798142,38820.0546847763,3696197.82662931,3696197.82662931,3696197.82662931,56199008.9347403,56199008.9347403,56199008.9347403,57127.6795837694,57503.8262497244,57326.6044788073,5640.03736071861,5677.17314611289,5659.67659424193,892414.622518371,901160.581397231,896534.059889467,1331308.37987256,1340054.33875142,1335934.90138032,157463.41330501,158498.202695386,158010.783504064,2321266.36424653,2321266.36424653,2321266.36424653,1727783.85364743,1727783.85364743,1727783.85364743,0,0,0,977.309034892432,983.743945915616,980.330327352915,41.9378582715557,42.2133667784169,42.0671762349153,2.4610566225265e-07,2.47726099578365e-07,2.46962629372417e-07
2023,"suspect_bite_incidence","a1",46679.4451153376,78282.1110865818,61854.9782693212,3812785.04173864,5004821.2666363,4395469.98775229,52841734.8489965,71832755.8811225,62191773.6405553,39133.5028339445,66167.9687492551,52531.4211419195,3863.52849699749,6532.55687169006,5186.26312167326,1049866.66067812,1761348.81468222,1391395.9865912,885617.944531539,1497471.71842317,1188855.99866376,104699.215494098,177026.068645894,140543.307518821,1476083.54335277,1862350.3461764,1668947.37940715,1054809.07478582,1339243.02892789,1193789.5553588,0,0,0,798.599924523017,1835.58206342864,1183.8966524918,35.2873007208701,81.1103211318956,52.3122848439651,2.10129651030965e-07,4.48267098750802e-07,3.14757803571853e-07
2023,"suspect_bite_incidence","a3_1",34140.5668842194,57419.9503399695,45930.8528145286,3657302.32042707,4321775.35411359,3993835.08428817,49596573.1577192,61045174.8998354,55394896.6280393,50390.2681285913,84749.8447274286,67792.1353028741,4974.87377279417,8367.08744448289,6692.9057622661,766445.896305109,1289061.34882436,1031134.43866908,1140360.30148668,1917936.97707908,1534174.40443891,134807.168952034,226728.038278547,181361.722252612,2275537.12347686,2692582.50852059,2486756.28357673,1756055.59558216,2064244.88889427,1912142.88492678,0,0,0,585.211374926185,1211.44770938813,817.12865925453,25.8593341441553,53.5314801999429,36.1073007526146,1.87144750324764e-07,3.72438857854961e-07,2.72612703346095e-07
2023,"suspect_bite_incidence","a5_1",21281.5568049579,84314.1666814559,41685.8336891352,3309384.57543728,5287450.93009654,3942046.0703291,44722421.6798311,77025130.0037,55298612.8958537,30805.2926079969,135023.324108756,63821.2584173895,3041.3103154698,13330.4310290622,6300.87349083264,476100.326399386,1888820.17707512,933317.436569853,696101.979088729,3054008.70198668,1442968.04327737,82356.4695817076,361269.907723307,170702.510519706,2045927.22802673,3349647.82545224,2458057.07169019,1585318.10880601,2566704.38075766,1894509.74206945,0,0,0,331.219972364249,2500.38624803404,866.460710226084,14.643842255832,110.652077307026,38.3228257572882,9.19657653975544e-08,6.59961518958737e-07,2.59641076492602e-07
2023,"non_suspect_bite_incidence","a1",57086.6284523723,63034.5303213848,60066.0578399103,3886255.55519615,4788619.64439439,4342366.80854196,55265125.8173973,66996723.7793118,61187515.3908976,48008.1697524494,53956.071621462,50976.642233924,4739.69664086381,5326.91441346611,5032.76465660969,1283842.43714506,1418062.86121,1351072.12089503,1086667.7633324,1220888.18739734,1153658.50364738,128460.610247147,144333.117757571,136382.2704259,1464629.96953327,1836535.80450392,1653559.052496,1042372.07258388,1325586.23591604,1184470.33536066,0,0,0,1024.26148080459,1395.52755551348,1200.30493789916,45.2663285531578,61.6533645701041,53.0378055528987,2.61406119252967e-07,3.68393879299467e-07,3.08284377004717e-07
2023,"non_suspect_bite_incidence","a3_1",44816.8599007951,44817.1456496668,44817.0022611086,3553811.75039029,4376123.34528328,3970832.30681508,49856542.7189447,59912101.9641259,54956038.9897392,66225.5544241675,66225.8401730392,66225.6978127256,6538.24212549897,6538.2703365925,6538.25628180342,1006046.72167215,1006053.20849613,1006049.95341298,1498677.41604627,1498683.90287025,1498680.67112942,177168.237935301,177169.004344415,177168.622518789,2213864.64611546,2723872.89970556,2472506.17204585,1699255.14005004,2098969.21655611,1901962.95498371,0,0,0,752.826126307741,904.66742762764,829.82951942832,33.2668834458424,39.976649626297,36.6696121785062,2.43130119732555e-07,2.99141324151149e-07,2.67848463075535e-07
2023,"non_suspect_bite_incidence","a5_1",41006.1657990869,41006.4388866089,41006.301851506,3513484.47413277,4335796.06902575,3930505.03055756,49932278.7361704,59987837.9813516,55031775.006965,62933.6163624815,62933.8894500036,62933.7533975844,6213.23936339912,6213.26632447715,6213.25289244678,918142.540988879,918148.735564234,918145.627131213,1422932.32230693,1422938.51688228,1422935.43073995,168332.391582796,168333.123985623,168332.759101957,2193095.2844801,2703103.53807021,2451736.8104105,1687504.19741134,2087218.27391741,1890212.01234501,0,0,0,793.408434986972,953.192291315933,874.439740774738,35.0909601108937,42.1578995999588,38.6748223553247,2.32819851241847e-07,2.86963771685473e-07,2.56690494388944e-07
2023,"p_rabid","a1",55635.3839804661,64489.2483251544,60023.3027235168,4132504.50437604,4527047.82526995,4331328.2573216,58148142.6278756,64016390.7013403,61072605.672064,46962.1040098494,55378.6279466934,50971.0773003973,4636.42183759824,5467.35895594515,5032.21524810528,1251043.88818985,1451009.11817118,1350099.86951604,1062815.08084702,1253338.5384791,1153516.39235801,125644.975179941,148163.346885266,136366.189732451,1580267.1900424,1717932.3271774,1649061.11043879,1113313.34249268,1247433.56745234,1179767.76057883,0,0,0,1050.01053265256,1363.1499706213,1198.18157485928,46.3946019711776,60.2328588058067,52.9447228289663,2.73364109091591e-07,3.50438383430636e-07,3.09091500477108e-07
2023,"p_rabid","a3_1",42338.6096348754,47160.6995960512,44796.1132147431,3963658.41509338,3963658.41509338,3963658.41509338,54868313.7361077,54868313.7361077,54868313.7361077,62012.6682286872,70179.8202792873,66148.1649808383,6122.31703083233,6928.63444179087,6530.60170749351,950130.665687843,1058950.91577744,1005563.44661801,1402952.66246506,1588545.83960753,1496901.99175605,165859.62001236,187783.777395133,176958.577729054,2468056.8319038,2468056.8319038,2468056.8319038,1898475.82732759,1898475.82732759,1898475.82732759,0,0,0,781.824654405697,884.792015943695,829.475976423562,34.5399625041122,39.1091696848141,36.654579951317,2.51261103176672e-07,2.8435252937491e-07,2.68017187148049e-07
2023,"p_rabid","a5_1",38622.6494994992,43230.3823866261,40977.1660503255,3923331.13883585,3923331.13883585,3923331.13883585,54944049.7533335,54944049.7533335,54944049.7533335,58725.3417422896,66831.3908076094,62841.9950124799,5797.76955515594,6598.05445923965,6204.19387370281,864475.748274885,968226.606024374,917469.395978753,1327414.60008488,1511406.90018189,1420831.30736141,157039.242488785,178792.426935369,168084.353829257,2447287.47026845,2447287.47026845,2447287.47026845,1886724.8846889,1886724.8846889,1886724.8846889,0,0,0,822.129377967061,935.610557950433,874.32058359099,36.3529171044019,41.3917774821975,38.6703540868401,2.39960946377288e-07,2.73083532766498e-07,2.56782236561635e-07
2023,"p_transmission","a1",48088.853749679,73343.0681256555,59974.5442707513,4132209.05034139,4535759.41137909,4333469.37291571,58099860.6688535,64118530.27284,61099926.7014933,40804.4294349329,62024.8026089785,50859.0488491241,4028.49386099016,6123.51502029542,5021.15502904426,1081551.23892262,1649939.45596147,1349013.07314088,923477.841197815,1403580.12673306,1150952.97657858,109170.863842986,165928.768851913,136063.205268348,1577593.08987515,1720164.05472142,1649263.10694506,1113914.45820084,1247901.50145147,1181153.41149069,0,0,0,936.719799579712,1571.36201046712,1201.35802937938,41.3940462409404,69.4315850499171,53.0863796739325,2.37212429378087e-07,3.93160967850633e-07,3.08374380260835e-07
2023,"p_transmission","a3_1",35789.9891305059,54197.2121059717,44770.4671317422,3963658.41509338,3963658.41509338,3963658.41509338,54868313.7361077,54868313.7361077,54868313.7361077,52886.6444189022,80086.8434829366,66156.932244265,5221.33320623081,7906.72389701117,6531.46727202612,803411.979530155,1216616.45244309,1005005.33512644,1196819.27911936,1812356.96226721,1497124.51342001,141483.657653087,214250.302027997,176984.659168777,2468056.8319038,2468056.8319038,2468056.8319038,1898475.82732759,1898475.82732759,1898475.82732759,0,0,0,685.110204746651,1037.47012764715,829.366052427017,30.2745622846114,45.8451118672491,36.6491318820019,2.14284548618383e-07,3.24493514280866e-07,2.68052710087851e-07
2023,"p_transmission","a5_1",32746.8362475586,49588.9296555735,40963.7235280564,3923331.13883585,3923331.13883585,3923331.13883585,54944049.7533335,54944049.7533335,54944049.7533335,50257.757339415,76105.8899741948,62868.4060231319,4961.79139649081,7513.69679203898,6206.80135028679,733213.256169329,1110313.6942913,917192.283497614,1136330.50438643,1720758.12496635,1421457.92318331,134427.497447391,203565.078632509,168157.970480215,2447287.47026845,2447287.47026845,2447287.47026845,1886724.8846889,1886724.8846889,1886724.8846889,0,0,0,721.942148918609,1093.24515581286,873.953281607255,31.9301411140558,48.3521735456717,38.6533071835768,2.05361069960049e-07,3.10980589320987e-07,2.56890156088756e-07
2023,"p_prevent","a1",57160.3001029968,63056.445514854,60090.1637005451,4121867.93196183,4523049.64134921,4329250.63603611,58032075.764415,63961524.4730521,61036088.3811463,47986.2545589802,53882.3999708374,50952.5363732891,4737.53302226712,5319.64104152145,5030.38476028652,1285455.36469034,1418560.22629261,1351609.91611286,1086170.39824979,1219275.25985206,1153120.70842954,128401.4866015,144140.928392146,136318.543747118,1576830.27681303,1719171.20670285,1648575.78920514,1108481.31499714,1245306.147334,1178519.16055178,0,0,0,1077.01356650453,1332.91345742428,1197.90088434426,47.5955493195658,58.8871917114633,52.9312221478293,2.79124349988455e-07,3.41713377547142e-07,3.09070027031368e-07
2023,"p_prevent","a3_1",44617.651802981,45037.2983733155,44817.5152245547,3963658.41509338,3963658.41509338,3963658.41509338,54868313.7361077,54868313.7361077,54868313.7361077,66005.4017005188,66425.0482708533,66225.1848492796,6516.50713476437,6557.9375298413,6538.20563852469,1001551.44420393,1011022.57454493,1006061.50271049,1493708.04999747,1503179.18033847,1498669.12183191,176580.525179179,177700.680851022,177167.256648995,2468056.8319038,2468056.8319038,2468056.8319038,1898475.82732759,1898475.82732759,1898475.82732759,0,0,0,826.018424742093,831.270052488392,828.511296132752,36.5015125633612,36.7329571104612,36.6113593299627,2.67438743092491e-07,2.69139054709751e-07,2.68329253983163e-07
2023,"p_prevent","a5_1",40819.18042478,41213.0819019018,41006.6714300602,3923331.13883585,3923331.13883585,3923331.13883585,54944049.7533335,54944049.7533335,54944049.7533335,62726.9733471886,63120.8748243105,62933.3838190302,6192.83814397142,6231.7268064131,6213.21640511054,913927.40518764,922808.466781645,918153.918801255,1418272.59108952,1427153.65268352,1422927.13906991,167780.923063693,168832.000400064,168331.777136997,2447287.47026845,2447287.47026845,2447287.47026845,1886724.8846889,1886724.8846889,1886724.8846889,0,0,0,870.457671986704,875.923814293138,873.050937660198,38.4990429376826,38.740119564128,38.61339645911,2.56312240017753e-07,2.57921783162591e-07,2.57155665542336e-07
2024,"suspect_bite_incidence","a1",47047.0854660261,79084.5166360571,62920.8379526511,3839089.95127078,5058505.4141373,4443901.86601826,51415188.2081957,70371091.2530046,60978869.7242433,39410.9299045334,67024.9144710659,53266.7131381157,3890.91800510278,6617.16044604027,5258.85620369234,1027105.82747283,1726361.35221989,1373480.49987597,865705.777990033,1471922.49822485,1169806.91010041,102332.683131577,174005.196206111,138289.925583069,1489534.35655179,1882996.72708265,1685823.13283985,1059764.80321958,1355978.02627373,1205032.67360548,0,0,0,767.105614590396,1785.57297235734,1144.783789571,34.9306354581867,81.2875379166232,52.1272948533099,2.09298982508553e-07,4.4997226264875e-07,3.15968574048367e-07
2024,"suspect_bite_incidence","a3_1",31403.5203963128,52083.0677764438,41967.4171377436,3858194.01713348,4552678.54039505,4212962.77561145,50824193.5742857,62381125.1754857,56727907.9676853,54692.5880658342,90708.2434131922,73090.7286478941,5399.6283814289,8955.34153501507,7216.01933248115,683515.341212811,1133617.35741713,913444.515980604,1200917.94101969,1991735.27495734,1604896.94199298,141972.1956899,235462.408006758,189730.484437855,2402211.59108241,2838942.41472005,2625310.08629917,1859530.18940696,2184871.36475037,2025726.67182284,0,0,0,560.304021573568,1140.57731370102,776.130010154438,25.5175445318025,51.9445359626473,35.3467605821717,1.92651276694626e-07,3.77603054410042e-07,2.78407983229623e-07
2024,"suspect_bite_incidence","a5_1",12461.3632108172,42399.0616443729,25354.2031416921,3184742.09958807,4273131.15741912,3657576.98236979,41051942.4417956,58835050.5651507,48973854.262399,17806.4260669273,74530.0503009343,42163.7352381704,1757.97282525854,7358.11906340642,4162.6938770027,270213.328166013,920718.498798208,550070.697986984,390093.601026775,1635135.10911936,924524.684118225,46147.0515991517,193409.56724104,109372.941140175,1954982.54112502,2657773.35649639,2258701.3280033,1521113.87453048,2049880.45167839,1749431.51422524,0,0,0,550.810609627093,3304.14707274851,1161.51602759481,25.1061470167471,150.822906118658,52.9719272007413,6.69975339447327e-08,3.81231283313891e-07,1.86672468446474e-07
2024,"non_suspect_bite_incidence","a1",58117.7260419698,64128.1151880932,61164.5242351693,3931537.2671865,4832747.40133532,4390124.30907388,54370660.7403061,65768087.6130252,60134596.395849,48771.6351430788,54782.0242892022,51735.2260960027,4815.07119411258,5408.45814039815,5107.65727179264,1268180.13999178,1399873.58581,1334937.4241023,1071108.23284096,1202801.67865919,1136044.39454867,126625.057130911,142197.201732929,134303.61153451,1480375.11351675,1852294.18325467,1670499.24428379,1053167.3687815,1335516.04764366,1195625.67000498,0,0,0,992.490902732539,1348.49051954245,1162.3530219866,45.2033462415145,61.4019065455083,52.9333155327432,2.63303937268659e-07,3.70055020440482e-07,3.09699188868436e-07
2024,"non_suspect_bite_incidence","a3_1",41145.6838130461,41145.9969778301,41145.8398319888,3759021.61007255,4618344.46487768,4194811.76223015,51208187.3238962,61407053.8525554,56380359.3096714,71753.7533533419,71754.0665181259,71753.9104991832,7084.02393783931,7084.05485562024,7084.03945235736,895486.158948961,895493.054964845,895489.594549521,1575488.76368612,1575495.659702,1575492.22410144,186256.979284036,186257.79410902,186257.388162569,2343777.23496315,2876799.97968517,2614090.14672499,1805441.67160982,2223974.21255046,2017692.93279708,0,0,0,713.662511531112,855.802672093883,785.746155400314,32.5029059956801,38.9765101903255,35.7858696140675,2.49422114363316e-07,3.06147126304237e-07,2.74489043880444e-07
2024,"non_suspect_bite_incidence","a5_1",24915.613879085,24915.7935709843,24915.7034017312,3217317.36435545,4076640.21916058,3653107.51651305,43648406.1709577,53847272.6996169,48820578.1567329,41637.4377644202,41637.6174563195,41637.5279336733,4110.73417136735,4110.75191178729,4110.74307349606,540594.17125135,540598.123916554,540596.140472276,913019.295478911,913023.248144115,913021.278923188,108011.989481027,108012.456858007,108012.224010427,1986862.1613976,2519884.90611961,2257175.07315943,1536521.01248357,1955053.55342421,1748772.27367083,0,0,0,1048.2925978353,1293.24174566837,1172.51384939331,47.8064564726922,58.9771464483367,53.4714571103004,1.65235474300046e-07,2.09564700890125e-07,1.84467427577038e-07
2024,"p_rabid","a1",56841.7943128307,65844.1263573801,61124.6848174565,4180738.81219072,4582152.887889,4378884.11529934,57164213.8862273,62920842.3854108,60017897.9350993,47502.2964789448,55975.9440909347,51726.2191499947,4689.75335272147,5526.33011308346,5106.76804414746,1240202.05477225,1437501.64917652,1334059.11827263,1043048.18315484,1229189.41743249,1135829.31198931,123311.808025216,145313.098100339,134278.696812252,1596039.94568883,1736007.34514354,1665953.22209936,1124781.52161391,1260011.97038496,1190875.66850463,0,0,0,1021.22822249076,1324.58527375198,1160.29933989686,46.5056183168506,60.324003628575,52.8405961191324,2.73629582339221e-07,3.50717688752936e-07,3.10490225438692e-07
