"year","cluster","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2021,"west africa","suspect_bite_incidence","a5_1",8058.97532833344,14791.282689991,11305.2552790628,131087.427434761,225747.512989385,176737.421455083,4260079.46922055,6860821.13439885,5517701.54887006,4397.84863733852,8560.8182413682,6392.24095921507,434.18585880078,845.182844313457,631.085983036,184601.246283641,339139.896240796,259114.220405284,100737.860701749,196472.835492135,146595.851461221,12038.4038879348,23466.4412837633,17512.7653316596,50959.7216586634,90989.7709959676,70129.6354116946,22901.863820426,41832.9234046663,31935.2795263874,0,0,0,497.625267715028,1560.04030610541,863.187352303379,21.6827912039325,68.105686249497,37.638865587746,4.83334400032002e-07,1.67991856366681e-06,9.11489261521117e-07
2021,"west africa","non_suspect_bite_incidence","a1",11376.2933330752,12252.8630755852,11810.6189540036,178199.503202174,204283.548682585,191033.147081721,5234581.0146971,5975670.3644995,5600795.86519897,5979.43915626995,6856.00889877993,6421.68327785151,590.331350463038,676.8723430791,633.992731188658,260981.007466841,281086.026624026,270943.497322982,137164.277461112,157269.296618297,147306.806762156,16384.7317503658,18786.4628981256,17596.4378838112,62089.1663412912,70961.7677713428,66526.289614438,26207.4631027464,31902.8225612736,28990.2839264225,0,0,0,763.502657592616,999.36970814955,872.169433288029,33.2841891408834,43.5657918745912,38.0212971030056,8.42628269286816e-07,1.10421983459947e-06,9.65285049725339e-07
2021,"west africa","non_suspect_bite_incidence","a3_1",11494.3843304693,11494.4037858464,11494.3940231535,176516.818841966,181991.070077563,179292.987037155,5412660.64166873,5560407.40535095,5487587.75930075,6737.89844600878,6737.91790138584,6737.90820870162,665.211667007987,665.213587776594,665.212630848157,263564.669043081,263565.116280524,263564.891857128,154685.187804614,154685.635042057,154685.41222801,18474.1846560025,18474.2380401966,18474.2114441489,72216.5300689481,74985.306760855,73620.6654403158,33494.0906846087,34874.7697320391,34194.2772661665,0,0,0,803.31353407489,825.243575560964,814.434923915088,34.9913593476027,35.9466053878049,35.4757936140218,8.98562496716517e-07,9.33016013778684e-07,9.15219683006539e-07
2021,"west africa","non_suspect_bite_incidence","a5_1",11070.5780780949,11070.5958438179,11070.5869289921,170453.337261545,175927.588497141,173229.505456734,5312811.09900545,5460557.86268767,5387738.21663747,6260.98010781966,6260.99787354271,6260.98902264545,618.12700918543,618.128763139773,618.127889318334,253662.004039049,253662.411832187,253662.207201912,143544.347833063,143544.755626201,143544.552463337,17150.2214612094,17150.2701609032,17150.2458986773,67493.600206906,70262.3768988128,68897.7355782736,30727.8142542201,32108.4933016505,31428.0008357779,0,0,0,848.556604923308,872.157037500837,860.525101888933,37.0115304862849,38.0409117120941,37.5335610037416,8.91085725271763e-07,9.27643191998829e-07,9.08736545562146e-07
2021,"west africa","p_rabid","a1",11070.3394070897,12539.3180988173,11803.9322543918,177418.402139037,204597.552430641,191453.375234706,5237587.35559244,5970305.29574568,5614887.14800605,5916.48166635572,7005.93906840074,6444.18868525456,584.115754138446,691.674480402397,636.214619763447,253959.440719011,287657.722200191,270789.237010257,135719.075599812,160706.460632515,147823.959617321,16212.1772197165,19197.3476998104,17658.1954564821,62309.7000750884,70884.8226074645,66695.4149797659,26304.2038895194,31809.8749912612,29031.2726375872,0,0,0,747.592478960574,1009.09723589545,871.31017141908,32.5910192718957,43.9901706474188,37.9836067342642,8.34661278496688e-07,1.12437374276525e-06,9.66211648463332e-07
2021,"west africa","p_rabid","a3_1",10975.962147394,11966.4083049735,11498.9613591294,179245.229367355,179245.229367355,179245.229367355,5486298.80838303,5486298.80838303,5486298.80838303,6430.3384311816,7017.45418664048,6740.48259418315,634.847227441614,692.811332057469,665.466791885372,251678.849132222,274388.770097622,263669.479456264,147624.089568067,161104.458531795,154744.387093712,17630.7597897109,19240.9126021491,18481.2538436116,73596.510479699,73596.510479699,73596.510479699,34182.2321459831,34182.2321459831,34182.2321459831,0,0,0,781.807570447358,853.189745314059,813.932642318156,34.0542953210713,37.1639806513651,35.4539438322927,8.73728712036605e-07,9.5350365674962e-07,9.15869862612909e-07
2021,"west africa","p_rabid","a5_1",10572.2521550415,11524.3125004296,11075.0267957848,173181.747786934,173181.747786934,173181.747786934,5386449.26571975,5386449.26571975,5386449.26571975,5976.10246996874,6519.86293873191,6263.42617005467,590.001929847026,643.685702432416,618.368501269348,242245.860977426,264058.606366593,253763.82614654,137013.251342536,149480.509143433,143600.334232335,16369.788924466,17859.5270500192,17156.9095283434,68873.5806176569,68873.5806176569,68873.5806176569,31415.9557155945,31415.9557155945,31415.9557155945,0,0,0,826.159892675197,901.331476959753,859.98447486653,36.0344589176587,39.313345336602,37.5100050742561,8.67691561317877e-07,9.46642076724036e-07,9.09409110704625e-07
2021,"west africa","p_transmission","a1",9505.59989636606,14448.8370733091,11807.6670256206,176559.716309359,204425.919101411,190499.509772982,5189538.97257039,5973927.25117649,5585685.30546495,5107.34024246643,7821.02223907461,6391.39044045269,504.231748800039,772.145095841147,631.00201397528,218068.390004179,331462.942747839,270874.385515977,117160.524769096,179406.818695408,146613.576502854,13995.0776769543,21430.8678160321,17513.5150902777,61619.5234017995,70978.6223928857,66354.6393528323,26153.5091547234,31956.559277234,28895.1155336588,0,0,0,663.537171220781,1169.67481459421,873.9389898811,28.9260966239028,50.9892496892626,38.098008647625,7.19560350748418e-07,1.26924419523281e-06,9.63216815401149e-07
2021,"west africa","p_transmission","a3_1",9179.20676764167,13900.1804612509,11482.4588975476,179245.229367355,179245.229367355,179245.229367355,5486298.80838303,5486298.80838303,5486298.80838303,5380.77045464533,8148.16206633794,6730.91190370532,531.226659559138,804.442589129644,664.521907509599,210477.962787571,318729.247581681,263291.221051622,123528.945569531,187061.291071484,154524.794675116,14753.1679070086,22340.8904169193,18455.0287521,73596.510479699,73596.510479699,73596.510479699,34182.2321459831,34182.2321459831,34182.2321459831,0,0,0,673.317339998462,1019.61212704151,815.089973969629,29.3288834742752,44.4130627286456,35.5043267969895,7.31117605926381e-07,1.1071397289394e-06,9.14569435403052e-07
2021,"west africa","p_transmission","a5_1",8840.76251557311,13387.670306324,11059.091859205,173181.747786934,173181.747786934,173181.747786934,5386449.26571975,5386449.26571975,5386449.26571975,4999.91146367254,7571.42297027665,6254.48792699046,493.625641035318,747.502939683478,617.486056451203,202569.86792639,306753.925510117,253398.818749122,114632.057519972,173588.632440228,143395.503029256,13695.8730945554,20739.8168726708,17132.437947089,68873.5806176569,68873.5806176569,68873.5806176569,31415.9557155945,31415.9557155945,31415.9557155945,0,0,0,711.418353837249,1077.30892933918,861.213472405183,31.0299654418585,46.9890306625725,37.5635856908343,7.25954918973783e-07,1.09932181576394e-06,9.08111335420684e-07
2021,"west africa","p_prevent","a1",11352.9137037606,12298.6497101006,11833.0697574378,176934.575985518,205066.366040478,190409.179565554,5197677.13764703,5982752.40644364,5581732.6679845,5933.65252175459,6879.38852809457,6399.23247441739,585.810979056922,679.180540852493,631.77623349316,260444.851306389,282133.854226228,271456.72549508,136116.449858909,157805.452778749,146793.578590058,16259.4293216482,18850.6172436977,17535.0421042373,61776.3918824905,71126.9600280878,66307.2830799887,26101.3056069183,31835.8244974666,28897.3067027884,0,0,0,755.543478380435,1008.27481631407,872.250334754823,32.9372467561969,43.9531916432218,38.0243653816239,8.34233955649365e-07,1.11359506738114e-06,9.65087419838599e-07
2021,"west africa","p_prevent","a3_1",11466.7664723151,11524.1297234989,11494.4662319298,179245.229367355,179245.229367355,179245.229367355,5486298.80838303,5486298.80838303,5486298.80838303,6708.17250835627,6765.53575954005,6737.83599992531,662.276918035789,667.940212644742,665.205501901223,262931.242017908,264246.95924832,263566.547227383,154003.344836818,155319.06206723,154683.756857755,18392.7254447218,18549.9158545315,18474.0136300425,73596.510479699,73596.510479699,73596.510479699,34182.2321459831,34182.2321459831,34182.2321459831,0,0,0,810.918603252792,817.852969873513,814.252351711121,35.3227655083849,35.6245431824634,35.4678404496482,9.11479697153123e-07,9.19273986693467e-07,9.15510253952038e-07
2021,"west africa","p_prevent","a5_1",11044.591809521,11098.5291500212,11070.6553436873,173181.747786934,173181.747786934,173181.747786934,5386449.26571975,5386449.26571975,5386449.26571975,6233.04680161635,6286.98414211657,6260.92060795025,615.369241116729,620.694306265105,618.121134949177,253066.709871375,254302.359945205,253663.773860676,142904.399720045,144140.049793875,143542.985804573,17073.7430006537,17221.4142158844,17150.0586368934,68873.5806176569,68873.5806176569,68873.5806176569,31415.9557155945,31415.9557155945,31415.9557155945,0,0,0,856.762025155411,864.175969980354,860.328632642287,37.369553246461,37.6926761966182,37.5249911065186,9.04998222209228e-07,9.12829576411597e-07,9.09045319235973e-07
2022,"americas","suspect_bite_incidence","a1",1477.74425093132,2443.96753638083,1956.37203346701,17241.7294954981,29195.6568911201,22893.0743188181,955437.205928116,1616644.37848898,1272414.06334258,445.219439026602,802.803084037684,618.152958067678,43.9551245232379,79.2582408433594,61.0283106813069,35978.2647882929,59502.6582593608,47631.2941161012,10839.6448547163,19545.6432411513,15050.0134180925,1250.96926811341,2255.70111824745,1736.87464147283,5173.49965769392,8803.43771538671,6917.22267222871,3434.73069583893,5766.4893051873,4529.31448718033,0,0,0,1190.1264767479,3631.11813361856,2058.41296516657,48.8823618716493,149.141821540913,84.5457095614898,5.05733616140027e-07,1.55176019552601e-06,8.93643283379384e-07
2022,"americas","suspect_bite_incidence","a3_1",1273.3849379129,2146.52191802923,1684.35866426068,11642.6772894329,16872.8148764927,14104.4341497359,180384.817311554,263058.771934092,219298.358604226,687.630688005318,1159.12524688243,909.557312861816,67.8876299367233,114.436814969577,89.7977523965973,31002.7703076517,52260.8081796426,41008.6402222856,16741.5801770825,28220.9456291829,22144.7747239615,1932.09256707887,3256.88965472495,2555.65807952284,10422.7766714031,15113.7295829932,12630.746408191,7868.15410924219,11409.3544622016,9534.9504635434,0,0,0,155.621506646253,382.558219874064,241.104497213297,6.39187714266457,15.7128998070441,9.90293924132526,4.54970882090597e-07,1.1121079184808e-06,7.20113668240516e-07
2022,"americas","suspect_bite_incidence","a5_1",95.8658682345675,1233.6495321133,559.693779249488,4578.3805677534,11338.9927548575,7319.2349730622,68882.8144145149,176579.213896738,112776.226666886,51.7681941086433,666.177546175279,302.238294603231,5.11091210070144,65.7696282550903,29.8390427516403,2330.51286059624,30014.17946102,13611.1238616142,1258.49332553613,16207.8373483418,7350.10259256547,145.254479808863,1870.59009783015,848.322053924028,4096.51767787914,10209.3111304253,6588.45549186124,3092.46119503096,7707.00897235805,4973.62505080605,0,0,0,103.400084271815,3410.95950780435,373.136788688325,4.24996950142533,140.310012229515,15.3434901413427,5.07068434366411e-08,1.62620449503387e-06,4.58739221926274e-07
2022,"americas","non_suspect_bite_incidence","a1",1802.27981308704,1908.26747611952,1858.63437044422,19793.6675518638,23760.6480825315,21744.7482494839,1097349.04278441,1313448.33690671,1200288.90607983,534.697929106401,640.685592138886,584.3310347817,52.7890563529167,63.2528872599978,57.6891778417775,43874.2898119709,46454.4293722181,45246.1723375148,13016.5647604365,15596.7043206837,14224.8217951399,1502.27552718728,1800.05613131936,1641.72360793618,6010.93266074199,7200.76725276633,6574.91250761697,3878.53205654585,4737.33101043201,4297.46161712496,0,0,0,1712.77309221359,2456.43056651027,2054.12486182297,70.3577512416615,100.905911896117,84.3798905438611,7.42556883644565e-07,1.06586719282894e-06,8.88728228861993e-07
2022,"americas","non_suspect_bite_incidence","a3_1",1586.336254058,1586.33996724159,1586.338103969,12878.2006051517,14108.8491302034,13502.3019018714,200487.983971616,218821.256758706,209785.373995351,856.625437984339,856.629151167924,856.627301256929,84.5719537284737,84.5723203194905,84.5721376835564,38617.3959477934,38617.4863203036,38617.4409714494,20853.507812351,20853.5981848612,20853.5531612053,2406.75686733969,2406.76729840709,2406.76210164107,11556.9997582243,12654.7600164001,12113.709157105,8724.37911748354,9553.07833638047,9144.63904269858,0,0,0,234.042915418267,255.445667447837,244.896904041621,9.6140714995248,10.4932589148912,10.0599342650932,6.7691954400888e-07,7.4122105138777e-07,7.07155248774067e-07
2022,"americas","non_suspect_bite_incidence","a5_1",553.352984639065,553.354277863908,553.353628924703,6667.95644165907,7898.60496671072,7292.0577383788,103038.494810625,121371.767597714,112335.884834359,298.813949105989,298.815242330832,298.814598045194,29.5009678170172,29.5010954930664,29.5010318847578,13456.7669654359,13456.7984079552,13456.7826301239,7266.74209805844,7266.77354057777,7266.7578758898,838.701590620197,838.705219880538,838.70341178017,6007.26033988847,7105.02059806429,6563.96973876917,4534.88083058181,5363.58004947873,4955.14075579684,0,0,0,344.82342335317,406.178386118993,375.938409867677,14.1794008352202,16.7023634470449,15.4588726847602,4.20567322756811e-07,4.97423493279766e-07,4.55234575930915e-07
2022,"americas","p_rabid","a1",1758.53226482104,1970.34002835476,1862.05631192286,19771.9409343553,23822.1615363368,21693.6562960108,1097066.37321439,1304648.91401278,1196823.61704243,526.146889273512,645.645539694094,582.707417481159,51.9448389003284,63.7425673891821,57.5288831772423,42809.309448074,47965.5094644224,45329.4753024945,12808.4001918176,15717.4481557471,14185.2968248937,1478.2507139728,1813.99149074888,1637.1619285218,6008.58724009464,7144.69279486386,6555.31679268801,3885.1216427014,4757.39421604374,4291.51135531737,0,0,0,1699.17749874673,2479.62867520551,2053.90146261718,69.7992678164648,101.858850010498,84.370713691527,7.3641639239093e-07,1.07453801350469e-06,8.88908096907122e-07
2022,"americas","p_rabid","a3_1",1505.08969263136,1671.74376239934,1588.31307398404,13491.5656562426,13491.5656562426,13491.5656562426,209625.433512089,209625.433512089,209625.433512089,812.754838469376,902.74678666748,857.693789605353,80.2407464730015,89.1253704188578,84.6774287469026,36639.5487966178,40696.5361953487,38665.5191760756,19785.5312327606,21976.2761227984,20879.5155271503,2283.49894964271,2536.33844068794,2409.75848494026,12104.132236048,12104.132236048,12104.132236048,9137.40942499265,9137.40942499265,9137.40942499265,0,0,0,232.208451592421,257.919637743243,244.405912754182,9.53871494609688,10.5948852748009,10.039765206214,6.71468902205863e-07,7.45817022701518e-07,7.08595852126437e-07
2022,"americas","p_rabid","a5_1",525.012191174955,583.145216949093,554.042546893298,7281.32149274998,7281.32149274998,7281.32149274998,112175.944351097,112175.944351097,112175.944351097,283.510704474022,314.902312576458,299.186617810494,27.9901262758699,31.0893216886848,29.5377602341412,12767.558693504,14181.2721854046,13473.5361469852,6894.58834094365,7657.98884996148,7275.80488221964,795.74892461736,883.857902732912,839.747585152168,6554.39281771217,6554.39281771217,6554.39281771217,4947.91113809092,4947.91113809092,4947.91113809092,0,0,0,356.224580992434,395.667403667207,374.936369721423,14.6482250821848,16.2701438873353,15.4176680335709,4.32550676102112e-07,4.80444674791976e-07,4.56467328296209e-07
2022,"americas","p_transmission","a1",1496.337375713,2255.91979142837,1863.7595137385,19821.9987721706,23698.8891251967,21793.8196131356,1096461.72830794,1305993.49005591,1201789.59148222,466.63095308112,718.221351978655,586.413701260934,46.0690164246226,70.9077506375092,57.8947929978346,36426.4967081145,54917.5982569302,45370.9376600735,11359.5577790165,17484.217221455,14275.521754174,1311.03605023005,2017.89889477239,1647.57502181444,6004.6097591861,7153.40476366152,6582.29175271419,3880.8599965317,4741.62438535542,4314.61805385361,0,0,0,1526.63482544379,2798.77166620121,2049.38866349487,62.7115137280761,114.968691164048,84.1853357220256,6.52320074842615e-07,1.19611661836956e-06,8.9089594216046e-07
2022,"americas","p_transmission","a3_1",1266.81963343279,1918.35988598497,1584.6909420879,13491.5656562426,13491.5656562426,13491.5656562426,209625.433512089,209625.433512089,209625.433512089,684.087070646422,1035.92078315411,855.737820785106,67.5377796637578,102.273223108366,84.4843220549633,30839.1586239335,46700.1009922125,38577.3428507521,16653.2704147502,25218.2356181815,20831.8998374636,1921.99668781424,2910.50130831046,2404.26303596238,12104.132236048,12104.132236048,12104.132236048,9137.40942499265,9137.40942499265,9137.40942499265,0,0,0,202.356625063389,306.430924522525,244.964553886103,8.31245439553892,12.5876436454439,10.0627132017553,5.65168206448623e-07,8.55840602987613e-07,7.06979900828069e-07
2022,"americas","p_transmission","a5_1",441.897751803149,669.170968186291,552.779058467984,7281.32149274998,7281.32149274998,7281.32149274998,112175.944351097,112175.944351097,112175.944351097,238.627933678313,361.356977238657,298.50432338224,23.5589905114778,35.675645624532,29.4703994364614,10746.3323278001,16273.2975642688,13442.8098840479,5803.10141323986,8787.70206432604,7259.21242509017,669.773375907167,1014.24539377707,837.832542619532,6554.39281771217,6554.39281771217,6554.39281771217,4947.91113809092,4947.91113809092,4947.91113809092,0,0,0,310.42971747301,470.087230031998,375.793365670801,12.7651055452232,19.3303436150825,15.4529083573007,3.64073286900748e-07,5.51320293562737e-07,4.5542635555132e-07
2022,"americas","p_prevent","a1",1803.88399354147,1910.86644945209,1857.48606149855,19852.7938347209,23839.252911072,21810.5776445408,1097352.35506434,1312848.00716442,1203288.67345368,532.098955773834,639.081411684449,585.479343727371,52.5324678339713,63.0945115345653,57.8025467971144,43913.3416160568,46517.6981878474,45218.2181657429,12953.2959448072,15557.6525165978,14252.7759669118,1494.97350894335,1795.54906123977,1644.94987146336,6012.66595590498,7190.09124198651,6590.79982641837,3903.6264137405,4750.40255368451,4314.48899585203,0,0,0,1717.07756633386,2467.30047657234,2055.21968681784,70.5345715810032,101.352428969302,84.4248640578612,7.40044789232498e-07,1.06289192908981e-06,8.88328213793647e-07
2022,"americas","p_prevent","a3_1",1584.04827751857,1588.99338505429,1586.34217582104,13491.5656562426,13491.5656562426,13491.5656562426,209625.433512089,209625.433512089,209625.433512089,853.972020171636,858.917127707351,856.623229404888,84.3099900760677,84.7982050964819,84.5717356823232,38561.7036099814,38682.0734825541,38617.5400964159,20788.9206501006,20909.2905226732,20853.4540362388,2399.30237031353,2413.19515767074,2406.75066140494,12104.132236048,12104.132236048,12104.132236048,9137.40942499265,9137.40942499265,9137.40942499265,0,0,0,244.057810410217,245.471079333439,244.711357708242,10.0254685009412,10.0835169386764,10.0523123482472,7.05521059682719e-07,7.09606530197481e-07,7.07711393679035e-07
2022,"americas","p_prevent","a5_1",552.555448121806,554.279157267236,553.355049362125,7281.32149274998,7281.32149274998,7281.32149274998,112175.944351097,112175.944351097,112175.944351097,297.88906970266,299.612778848091,298.813177607772,29.409657362489,29.5798337822223,29.500891649408,13437.3738854622,13479.2878001621,13456.8171734231,7244.25270585152,7286.16662055143,7266.72333259055,836.105849096764,840.943576587994,838.699424924115,6554.39281771217,6554.39281771217,6554.39281771217,4947.91113809092,4947.91113809092,4947.91113809092,0,0,0,374.403070464403,376.569521208235,375.404944484549,15.3957423969269,15.4848193327778,15.4369361838779,4.54487666496985e-07,4.57117519777632e-07,4.55897572693963e-07
2022,"asia","suspect_bite_incidence","a1",20328.3263403543,34395.0574009072,27532.1069553182,3183659.19920903,4016591.28442949,3591067.94151879,40584507.762009,52583551.4642672,46537839.5629788,24994.0063164853,42331.796664692,33491.7187426313,2467.5801721004,4179.28605668483,3306.53277639492,479334.561917751,810978.340708154,649180.822992941,589254.817427782,997990.9707541,789578.808195146,69555.6436656408,117805.693062574,93204.6780758322,1311795.3907311,1608746.13057219,1458217.48580599,973913.957460161,1221906.23062001,1096071.32904709,0,0,0,958.723960702089,2103.84645016212,1389.53273555774,40.6662073619189,89.2373722013935,58.9400818258497,1.55363272311932e-07,3.22701215172736e-07,2.29675745001231e-07
2022,"asia","suspect_bite_incidence","a3_1",14028.0322618144,23646.8333846721,18555.4580499825,3154992.21013141,3645393.53565726,3385817.6535006,42283333.596311,49821483.7231765,45831441.553302,32657.0058265751,55049.2574373565,43196.7608459497,3224.12417751024,5434.84123438332,4264.68126848971,330843.110143446,557697.02766443,437619.855472727,769841.214582753,1297705.84083143,1018300.54513026,90875.5158080876,153187.027949693,120204.771495247,1973968.90246003,2290108.21017774,2122771.50977786,1527747.93128856,1765171.10352054,1639499.89064104,0,0,0,768.099981083805,1525.59864146007,1060.99255258394,32.5831419308559,64.7165711310732,45.007774740452,1.42600274002076e-07,2.78876011515441e-07,2.0349227718093e-07
2022,"asia","suspect_bite_incidence","a5_1",12765.5567783781,22416.7842521948,17641.5428670124,3076005.14331086,3572730.51138995,3325585.13577929,41348544.3002199,48890313.9039021,45162991.3656415,29720.1647002874,52202.3092419023,41081.8223974638,2934.17902665795,5153.77093180176,4055.88000171342,300648.210169799,528401.945247762,415674.490255351,699831.03945881,1230066.72593419,967720.374965453,82653.9563477869,145231.399316333,114273.718565988,1925644.88563294,2245311.55346473,2086562.15124953,1488157.01306087,1729313.07600028,1609251.00824161,0,0,0,792.082666470046,1645.02163419805,1099.34245196556,33.6148791187057,69.8601678795352,46.6694641695994,1.32365437902933e-07,2.71090010579724e-07,1.96887604679602e-07
2022,"asia","non_suspect_bite_incidence","a1",25088.0638389434,28586.5958078717,26734.9303615887,3162324.58146499,3936704.89316093,3556017.8882751,41234754.7031931,50604698.9199726,46013749.2606559,30613.7719421847,34112.3039111131,32465.4373884677,3022.40207837002,3367.80121161313,3205.21122400097,591552.623225934,674039.724072733,630380.841338564,721730.616455746,804217.717302545,765389.499189915,85195.7140621283,94931.920033293,90348.7064461005,1273571.3915714,1611033.93827316,1446900.67932315,956560.517823717,1219715.48410943,1088235.63121831,0,0,0,1208.79418788714,1653.0043738335,1417.31493434309,51.2731239514345,70.1157714057923,60.118082766169,1.90025617802932e-07,2.67847598783006e-07,2.24379170266578e-07
2022,"asia","non_suspect_bite_incidence","a3_1",17771.1813543118,17771.3683753278,17771.2745283297,2973525.62729213,3721347.29354167,3352769.95426344,40602436.9243383,49875530.3164861,45305119.6910525,41428.9993747286,41429.1863957447,41429.0932217268,4090.15570023333,4090.17416423406,4090.16496545431,419125.491664915,419129.900762912,419127.68828102,976640.439765566,976644.848863563,976642.652247459,115286.177709018,115286.698161635,115286.43887173,1866442.74602725,2330166.02450448,2101611.67811907,1440025.60426054,1802164.75200331,1623677.96892717,0,0,0,980.044274499889,1203.87967532978,1093.55808123971,41.5733897246105,51.0684672533714,46.3886351745912,1.77794195516771e-07,2.21968696783907e-07,1.97130105685393e-07
2022,"asia","non_suspect_bite_incidence","a5_1",17082.7121232914,17082.890559383,17082.8010202932,2925708.74831756,3673530.4145671,3304953.07528887,40112298.5853726,49385391.9775204,44814981.3520868,39823.2413709487,39823.4198070404,39823.3309100386,3931.62422828177,3931.64184471974,3931.63306819643,402524.414679922,402528.618172298,402526.508863144,938108.860890985,938113.064383362,938110.97020014,110774.94034494,110775.4367003,110775.189415668,1837950.85908046,2301674.13755768,2073119.79117227,1415731.19388396,1777870.34162673,1599383.55855059,0,0,0,1007.25399224205,1240.11482434344,1125.34487517693,42.7584905362544,52.6435619962227,47.7715140059878,1.73018589908671e-07,2.16672930129179e-07,1.92093727914874e-07
2022,"asia","p_rabid","a1",24348.0814459106,29418.1802638069,26682.4958748375,3399982.77548215,3691048.92115007,3546145.53989105,44006982.6920603,47770227.8983219,45902634.9146725,29723.0278647791,35143.3735306655,32472.5092623849,2934.4616979448,3469.59549449225,3205.90940802304,574063.988145037,693694.714328569,629144.106475038,700703.911479292,828562.150913517,765558.134337411,82715.2155795144,97803.380930197,90368.5894688884,1386256.87099457,1497368.03175132,1442732.53578699,1029107.284802,1143872.96165553,1083741.47808089,0,0,0,1252.21281484718,1607.17905711511,1413.584473678,53.1124703723688,68.1746271366914,59.9596984942249,1.98501819422544e-07,2.5351270941187e-07,2.25076432789198e-07
2022,"asia","p_rabid","a3_1",16386.4908721569,19060.6790941006,17733.8121260534,3346245.91678892,3346245.91678892,3346245.91678892,45224220.7126923,45224220.7126923,45224220.7126923,38220.7529045048,44414.6683786586,41340.827817932,3773.41554753865,4384.921474926,4081.45079784435,386445.374476191,449565.325188345,418246.013711848,900975.974883131,1047064.53787035,974564.619282201,106356.646654239,123596.793405031,115040.981395952,2097566.13065349,2097566.13065349,2097566.13065349,1620518.64702264,1620518.64702264,1620518.64702264,0,0,0,1018.22713899678,1183.23730633161,1093.93602159742,43.1914357491994,50.1947021601309,46.4045377986341,1.82214769517646e-07,2.11743828857597e-07,1.97089508710995e-07
2022,"asia","p_rabid","a5_1",15756.6617563178,18309.8531819806,17045.3254578906,3298429.03781434,3298429.03781434,3298429.03781434,44734082.3737267,44734082.3737267,44734082.3737267,36739.6843047962,42675.8227384291,39735.5966351989,3627.19427096999,4213.25067634164,3922.97133728917,371269.242997499,431450.971381526,401644.220800921,865456.691879578,1005322.81401035,936045.342344356,102196.797717363,118710.780408645,110531.208388115,2069074.2437067,2069074.2437067,2069074.2437067,1596224.23664606,1596224.23664606,1596224.23664606,0,0,0,1048.23011024095,1217.5957202737,1125.79365007193,44.4972318844303,51.6884123647762,47.7905079487802,1.7756580952348e-07,2.062556376033e-07,1.92045291540692e-07
2022,"asia","p_transmission","a1",21324.3735066077,32744.3639930727,26658.3034427635,3394339.55692681,3698307.03008698,3546551.94879941,43971560.6118988,47889929.3523246,45902150.4692177,25796.2593758498,39524.740340681,32317.4380169186,2546.78411072584,3902.15415396423,3190.59970834023,502802.2866361,772053.610226771,628571.17798221,608161.809585067,931813.191573221,761901.507133615,71788.9853330995,109993.806296462,89936.9247354437,1384983.77052668,1501086.81032007,1442418.41187711,1025352.19390867,1143570.13617994,1084798.51575201,0,0,0,1112.50726084191,1856.46797291698,1420.35239443137,47.189244592749,78.7453743354892,60.2468298585053,1.71850549871592e-07,2.85380530673298e-07,2.24050370896624e-07
2022,"asia","p_transmission","a3_1",14191.7863417581,21490.7973381928,17752.8220703524,3346245.91678892,3346245.91678892,3346245.91678892,45224220.7126923,45224220.7126923,45224220.7126923,33084.5255046879,50100.2704991935,41386.0752389757,3266.3318599256,4946.24321268319,4085.9179343887,334707.03500823,506850.996938758,418692.49517846,779929.180824761,1181055.56398105,975628.553373489,92065.6676430628,139416.079940834,115166.730964691,2097566.13065349,2097566.13065349,2097566.13065349,1620518.64702264,1620518.64702264,1620518.64702264,0,0,0,902.674182436208,1366.92970574066,1092.74002068459,38.2913574025699,57.9850348269679,46.3539331196467,1.57728164186082e-07,2.38849539792983e-07,1.9730522263001e-07
2022,"asia","p_transmission","a5_1",13641.9852558421,20658.2266878095,17065.063423511,3298429.03781434,3298429.03781434,3298429.03781434,44734082.3737267,44734082.3737267,44734082.3737267,31802.1925653471,48158.4193267542,39781.9802757363,3139.73113433239,4754.53031201386,3927.55064923502,321449.667103271,486775.199239736,402108.553228978,749158.471697835,1134459.1335296,937136.880821295,88463.0648613076,133960.618084943,110660.165778946,2069074.2437067,2069074.2437067,2069074.2437067,1596224.23664606,1596224.23664606,1596224.23664606,0,0,0,928.894324172198,1406.63516459776,1124.48103547552,39.4320791746348,59.7124427790889,47.7348435316325,1.53702520158843e-07,2.32753461956394e-07,1.92269467355931e-07
