"country","CODE","pop2018","pop2019","pop2020","pop2021","pop2022","pop2023","pop2024","pop2025","pop2026","pop2027","pop2028","pop2029","pop2030","pop2031","pop2032","pop2033","pop2034","pop2035","pop2036","pop2037","pop2038","pop2039","pop2040","pop2041","pop2042","pop2043","pop2044","pop2045","pop2046","pop2047","pop2048","pop2049","pop2050","pop2051","pop2052","pop2053","pop2054","pop2055","pop2056","pop2057","pop2058","pop2059","pop2060","pop2061","pop2062","pop2063","pop2064","pop2065","pop2066","pop2067","pop2068","pop2069","pop2070","Country.code","Continent","endemic","pop2015","HDI","Percent.Urban","urban_dogs_Knoble","rural_dogs_Knoble","total_dogs_Knoble","rural_HDR","urban_HDR","Business.Plan.Phase","cluster","gavi","gavi_2018","prop_urban","p_rabid","p_rabid_n","p_rabid_source","p_rabid_setting","p_seek","p_seek_n","p_receive","p_receive_n","p_complete","p_complete_n","vaccine_paid_by_patient","RIG_usage","RIG_paid_by_patient","ID","ID_prop","tot_dog_pop","dog_pop_setting","cost_first_visit","cost_followup_visit","ID_2015","price_per_vial","price_per_vial_RIG","exp_inc","bite_inc","LCI_exp_inc","UCI_exp_inc","LCI_bite_inc","UCI_bite_inc","vaccine_free_SQ","vaccine_gavi","preds_SQ","preds_SQ_LCI","preds_SQ_UCI","preds_gavi","preds_gavi_LCI","preds_gavi_UCI","p_seek_SQ","pseek_gavi","pseek_norm_SQ","pseek_norm_gavi"
"Lesotho","LSO",2263010,2292682,2322217,2351503,2380501,2409247,2437840,2466330,2494720,2523002,2551249,2579543,2607957,2636529,2665243,2694144,2723242,2752561,2782100,2811858,2841805,2871934,2902197,2932595,2963091,2993619,3024119,3054502,3084733,3114785,3144620,3174191,3203470,3232414,3260984,3289119,3316747,3343817,3370295,3396164,3421379,3445934,3469806,3492993,3515454,3537219,3558303,3578718,3598462,3617524,3635926,3653659,3670731,"LSO","Africa",1,2135022,0.45,27,27506,209717,237222,7.4,21.2,"I","east africa",TRUE,TRUE,0.2784,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,5.30018020762007,3.88776198764999,FALSE,21.2092467132088,167.691025010811,0.000408856492494782,0.0215187627628833,0.000310378118416857,0.000675612762682085,0.00358646046048055,0.0358646046048055,FALSE,TRUE,0.00113085059855042,0.00068168712949873,0.00187596775837943,0.00332472906800176,0.00171227027691299,0.00645565336539307,0.660495295536791,0.9,0.0400024303531382,0.137403727962299
"Liberia","LBR",4853516,4977720,5103853,5232082,5362863,5496177,5631939,5770096,5910628,6053511,6198650,6345961,6495377,6646813,6800202,6955476,7112532,7271261,7431614,7593499,7756851,7921578,8087611,8254885,8423317,8592845,8763359,8934809,9107105,9280200,9454055,9628677,9804031,9980081,10156726,10333893,10511471,10689379,10867513,11045836,11224283,11402812,11581381,11759900,11938295,12116456,12294273,12471642,12648483,12824700,13000221,13174960,13348829,"LBR","Africa",1,4503438,0.329,50,105578,306106,411684,7.4,21.2,"I","west africa",TRUE,TRUE,0.501,0.385806451612903,775,"suspect","urban",0.523333333333333,NA,0.909677419354839,775,0.09,775,FALSE,FALSE,NA,FALSE,NA,NA,NA,21.7073090223359,15.9238045447522,FALSE,14.910795,83.3659371704296,0.000340546393679437,0.0179234944041809,0.000258521390375668,0.00056273409883083,0.00298724906736348,0.0298724906736348,FALSE,TRUE,0.000294190829654258,0.000157130586451516,0.000550804564580211,0.000864928403579437,0.000274723306400548,0.00272310767193424,0.523333333333333,0.9,0.00647036496791053,0.0311566838851291
"Libya","LBY",6470956,6569864,6662173,6745673,6822852,6894768,6963840,7031832,7098476,7162726,7224687,7284508,7342346,7398213,7452161,7504306,7554801,7603743,7651158,7697033,7741372,7784117,7825251,7864742,7902530,7938424,7972202,8003680,8032770,8059444,8083580,8105010,8123669,8139509,8152560,8162834,8170352,8175198,8177435,8177145,8174517,8169759,8163080,8154609,8144486,8132960,8120311,8106794,8092565,8077719,8062385,8046654,8030639,"LBY","Africa",1,6278438,0.76,79,232640,181956,414596,7.4,21.2,"III","endemic",FALSE,FALSE,0.78754,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,48.1575971094794,35.2976597661086,FALSE,34.6826982138155,93.9663085994578,0.000244166316862469,0.0128508587822352,0.000185355701571779,0.000403471347324801,0.0021418097970392,0.021418097970392,TRUE,TRUE,0.00370451795312973,0.000810643371414991,0.0169290883623781,0.00370451795312973,0.000810643371414991,0.0169290883623781,NA,0.9,NA,0.271170069409741
"Lithuania","LTU",2876475,2864459,2852478,2839999,2827266,2814245,2801129,2788010,2774739,2761063,2746987,2732518,2717731,2702561,2687021,2671180,2655143,2638998,2622766,2606474,2590178,2573978,2557900,2541985,2526271,2510732,2495365,2480144,2465098,2450216,2435527,2421030,2406723,2392611,2378697,2364969,2351410,2338008,2324761,2311664,2298706,2285882,2273154,2260543,2248045,2235659,2223398,2211262,2199260,2187392,2175677,2164137,2152771,"LTU","Europe",1,2910199,0.81,67,297772,149951,447723,6.5,6.5,NA,"endemic",FALSE,FALSE,0.66512,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,30.3285198005848,22.2242671320309,FALSE,24.28134486749,93.9663085994578,0.000580320731992307,0.0305431964206477,0.000440542978234261,0.000958947944279044,0.00509053273677462,0.0509053273677462,TRUE,TRUE,0.00710058329296957,0.00192660405996457,0.0261695094223593,0.00710058329296957,0.00192660405996457,0.0261695094223593,NA,0.9,NA,0.215376758331995
"Luxembourg","LUX",590321,596992,603944,611338,618998,626791,634437,641757,648718,655418,661932,668387,674864,681385,687929,694466,700955,707373,713713,719995,726203,732355,738428,744431,750354,756220,762035,767807,773542,779238,784874,790443,795916,801298,806595,811815,816953,822022,827027,831956,836837,841669,846454,851207,855924,860609,865260,869888,874479,879057,883599,888095,892557,"LUX","Europe",0,569676,0.867,90,79018,8624,87642,6.5,6.5,NA,"free",FALSE,FALSE,0.90432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,60.8562522096418,44.6074438707475,FALSE,70.4481273587036,NA,0.000576544942991206,0.0303444706837477,0.000437676636847459,0.000952708661584101,0.00505741178062462,0.0505741178062462,TRUE,TRUE,0.00461536782996561,0.000699135471607697,0.030468515861307,0.00461536782996561,0.000699135471607697,0.030468515861307,NA,0.9,NA,0.134999137864928
"Madagascar","MDG",26262810,26969642,27690798,28426106,29175412,29938052,30713196,31500077,32298311,33107434,33926654,34755062,35591943,36436782,37289343,38149373,39016761,39891388,40772971,41661283,42556397,43458494,44367656,45283723,46206441,47135665,48071248,49012988,49960619,50913785,51872127,52835205,53802574,54773869,55748627,56726164,57705696,58686533,59668151,60650175,61632182,62613812,63594676,64574346,65552365,66528398,67502139,68473226,69441300,70405960,71366711,72323008,73274376,"MDG","Africa",1,24235390,0.48,35,401313,2125345,2526658,7.4,21.2,"II","east africa",TRUE,TRUE,0.35741,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,4.45069279661912,3.26488935593698,TRUE,21.2092467132088,167.691025010811,0.000385941620184817,0.0203127168518325,0.00029298258946749,0.00063774720233993,0.00338545280863875,0.0338545280863875,TRUE,TRUE,0.00306423139283901,0.00158817914707822,0.00591212524489699,0.00306423139283901,0.00158817914707822,0.00591212524489699,0.660495295536791,0.9,0.138303447483031,0.13375285809823
"Malawi","MWI",19164728,19718743,20283691,20859191,21445468,22043258,22653625,23277224,23914217,24564021,25225545,25897347,26578247,27267730,27965730,28672108,29386842,30109857,30840793,31579218,32324869,33077454,33836707,34602300,35373855,36150880,36932805,37719155,38509466,39303412,40100768,40901375,41705002,42511285,43319721,44129755,44940790,45752245,46563628,47374487,48184363,48992765,49799238,50603295,51404420,52202051,52995621,53784568,54568455,55346797,56119055,56884673,57643148,"MWI","Africa",1,17215232,0.4,16,132135,1947834,2079969,7.4,21.2,"I","east africa",TRUE,TRUE,0.16454,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,NA,FALSE,NA,FALSE,0,NA,NA,6.74464192605715,4.94729640666094,FALSE,21.2092467132088,167.691025010811,0.000437707494460551,0.0230372365505553,0.000332279983420727,0.000723287449282513,0.00383953942509255,0.0383953942509255,FALSE,TRUE,0.0012260300807229,0.000587592595775417,0.00255814959147633,0.00360455912818994,0.0016101400207739,0.00806938920900341,0.660495295536791,0.9,0.040670083746999,0.139366645653428
"Malaysia","MYS",32042458,32454455,32869323,33289213,33710811,34131170,34545393,34949758,35343767,35728205,36102129,36464597,36814968,37152789,37477978,37790724,38091467,38380670,38658468,38925160,39181636,39429022,39668262,39899761,40123869,40341496,40553598,40760928,40963843,41162327,41356264,41545333,41729217,41907826,42080972,42247998,42408073,42560484,42704872,42840966,42968270,43086253,43194485,43292740,43380831,43458395,43525108,43580750,43625311,43658962,43681969,43694697,43697589,"MYS","Asia",1,30331007,0.761,75,3021171,536519,3557690,14.3,7.5,"II","endemic",FALSE,FALSE,0.7537,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,22.7633599907568,16.6925226673749,FALSE,174.985202846346,93.9663085994578,0.000427443382659384,0.0224970201399676,0.00032448811569563,0.000706326571669563,0.00374950335666126,0.0374950335666126,TRUE,TRUE,0.00413605463492487,0.000979082595630422,0.0174724257375533,0.00413605463492487,0.000979082595630422,0.0174724257375533,NA,0.9,NA,0.166748999075965
"Maldives","MDV",444259,451738,458909,465782,472334,478508,484309,489695,494699,499335,503688,507806,511766,515596,519304,522911,526456,529943,533391,536815,540219,543603,546961,550300,553607,556862,560042,563119,566092,568924,571619,574133,576435,578530,580384,582014,583406,584547,585449,586096,586493,586671,586619,586346,585865,585184,584299,583247,582031,580649,579108,577420,575584,"MDV","Asia",0,409163,0.661,46,24842,15584,40426,14.3,7.5,NA,"free",FALSE,FALSE,0.4654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,6.71650660436334,4.92382750433717,FALSE,70.4481273587036,NA,0.000347287673279191,0.0182782985936416,0.000263638945596881,0.000573873690883316,0.00304638309894027,0.0304638309894027,TRUE,TRUE,0.00586438769146429,0.00270842937868021,0.0126977809598847,0.00586438769146429,0.00270842937868021,0.0126977809598847,NA,0.9,NA,0.303738816666684
"Mali","MLI",19107706,19689140,20284180,20892584,21515305,22152885,22806188,23475747,24161496,24862935,25579703,26311270,27057112,27816844,28590026,29375969,30173868,30982972,31802693,32632452,33471454,34318829,35173773,36035737,36904189,37778476,38657969,39542118,40430330,41322247,42217820,43117136,44020171,44926621,45836003,46747759,47661234,48575874,49491173,50406799,51322530,52238234,53153630,54068306,54981656,55893074,56801833,57707270,58608833,59505968,60397896,61283762,62162821,"MLI","Africa",1,17599694,0.359,40,331372,1429000,1760372,7.4,21.2,"I","west africa",TRUE,TRUE,0.40683,0.630702150537634,NA,NA,NA,0.59,36,0.9,21,0.675,NA,TRUE,TRUE,NA,FALSE,0,NA,NA,4.06935966337567,2.98515526888724,FALSE,20.6,83.3659371704296,0.000373683448620931,0.0196675499274174,0.000283676957063283,0.000617491251149884,0.0032779249879029,0.032779249879029,FALSE,TRUE,0.000463468369887966,0.000294405740397634,0.000729615290776902,0.00136260860934338,0.00053531421265583,0.00346843438556418,0.59,0.9,0.0123551299525555,0.0521820719597534
"Malta","MLT",432089,433245,434363,435469,436533,437509,438352,439036,439555,439920,440107,440129,439963,439613,439085,438406,437599,436695,435714,434651,433519,432345,431149,429919,428671,427423,426185,424966,423774,422603,421464,420336,419247,418166,417103,416057,415015,413968,412905,411842,410755,409642,408486,407304,406067,404778,403448,402049,400598,399088,397524,395909,394244,"MLT","Europe",0,431333,0.832,95,63311,3048,66359,6.5,6.5,NA,"free",FALSE,FALSE,0.95529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,11.5538507698582,8.46893673263174,FALSE,70.4481273587036,NA,0.000577230803559474,0.0303805686083934,0.000438197299027424,0.000953842008276272,0.00506342810139889,0.0506342810139889,TRUE,TRUE,0.0032590883649884,0.000450733643221428,0.0235652632780836,0.0032590883649884,0.000450733643221428,0.0235652632780836,NA,0.9,NA,0.0901754235445087
"Marshall Islands","MHL",53167,53211,53251,53289,53327,53400,53514,53702,53956,54299,54695,55143,55634,56159,56726,57321,57943,58586,59239,59915,60576,61232,61858,62454,63028,63547,64033,64457,64825,65154,65424,65659,65868,66033,66183,66311,66437,66575,66718,66873,67058,67264,67496,67764,68054,68386,68731,69108,69500,69913,70338,70758,71173,"MHL","Oceania",0,52993,0.563,73,5136,1012,6148,14.3,7.5,NA,"free",FALSE,FALSE,0.7294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,4.33295408144576,3.17738392930753,FALSE,70.4481273587036,NA,0.000454029757825249,0.0238963030434341,0.000344670818553432,0.000750259087613996,0.00398271717390569,0.0398271717390569,TRUE,TRUE,0.00152075136571518,0.000394784617399119,0.00585809227208694,0.00152075136571518,0.000394784617399119,0.00585809227208694,NA,0.9,NA,0.0465396083089107
"Mauritania","MRT",4540068,4661149,4783767,4907911,5033378,5160072,5287877,5416711,5546519,5677339,5809251,5942334,6076668,6212246,6349041,6487015,6626118,6766329,6907598,7049901,7193176,7337362,7482408,7628249,7774826,7922068,8069896,8218228,8367010,8516175,8665625,8815261,8965000,9114775,9264531,9414225,9563831,9713321,9862627,10011698,10160497,10308970,10457086,10604785,10752025,10898755,11044939,11190525,11335471,11479727,11623244,11765958,11907842,"MRT","Africa",1,4067564,0.453,60,114849,220643,335493,7.4,21.2,"III","west africa",TRUE,TRUE,0.60446,0.630702150537634,NA,NA,NA,0.523333333333333,NA,0.686529569892473,NA,0.421566924066924,NA,NA,FALSE,NA,FALSE,NA,NA,NA,4.34321421987379,3.18604642632401,FALSE,14.910795,83.3659371704296,0.000294912961116602,0.0155217347956106,0.000223879360236117,0.000487327372973745,0.00258695579926844,0.0258695579926844,FALSE,TRUE,0.00041891339341849,0.000204016562171865,0.000860167573246147,0.00123161586319098,0.00039443167691251,0.00384572975055481,0.523333333333333,0.9,0.0170454922673304,0.0622478228695974
"Mauritius","MUS",1268315,1271368,1274114,1276475,1278528,1280313,1281882,1283273,1284502,1285507,1286275,1286760,1286934,1286778,1286302,1285475,1284273,1282701,1280740,1278396,1275684,1272612,1269200,1265448,1261389,1257038,1252432,1247598,1242572,1237352,1231995,1226541,1221030,1215489,1209919,1204349,1198773,1193212,1187671,1182151,1176653,1171161,1165670,1160163,1154667,1149147,1143603,1138022,1132403,1126719,1120996,1115207,1109336,"MUS","Africa",0,1262605,0.728,40,23627,102935,126562,7.4,21.2,NA,"free",FALSE,FALSE,0.39548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,23.4598830211985,17.2094381383284,FALSE,70.4481273587036,NA,0.000374884666910219,0.0197307719426431,0.000284588846391889,0.000619476198000203,0.00328846199044052,0.0328846199044052,TRUE,TRUE,0.0104789108425075,0.00473931546304752,0.0231695005958966,0.0104789108425075,0.00473931546304752,0.0231695005958966,NA,0.9,NA,0.513994823505611
