"dogpop2018","dogpop2019","dogpop2020","dogpop2021","dogpop2022","dogpop2023","dogpop2024","dogpop2025","dogpop2026","dogpop2027","dogpop2028","dogpop2029","dogpop2030","dogpop2031","dogpop2032","dogpop2033","dogpop2034","dogpop2035","dogpop2036","dogpop2037","dogpop2038","dogpop2039","dogpop2040","dogpop2041","dogpop2042","dogpop2043","dogpop2044","dogpop2045","dogpop2046","dogpop2047","dogpop2048","dogpop2049","dogpop2050","dogpop2051","dogpop2052","dogpop2053","dogpop2054","dogpop2055","dogpop2056","dogpop2057","dogpop2058","dogpop2059","dogpop2060","dogpop2061","dogpop2062","dogpop2063","dogpop2064","dogpop2065","dogpop2066","dogpop2067","dogpop2068","dogpop2069","dogpop2070","country"
178899.442110799,184216.573648718,189625.31429477,195120.289868423,200698.606580161,206360.512469085,212102.038909572,217922.193745216,223817.504428597,229785.490568701,235823.010336909,241927.004584304,248094.248802566,254322.510639783,260606.085196622,266941.334566262,273322.140450866,279744.699584213,286204.547262477,292695.647867523,299211.552382713,305745.646432008,312289.662045362,318839.382558048,325390.673985044,331936.508551808,338471.015999606,344989.400905811,351486.123730489,357958.290684125,364402.429219297,370816.141624693,377197.3609078,383542.697200898,389847.603120461,396111.747947687,402330.832338151,408503.285377543,414625.055760541,420695.31669014,426709.686142213,432666.17980395,438561.655846732,444394.37799685,450160.294948978,455857.174351206,461482.783851619,467035.800575009,472512.173216054,477908.594586735,483220.682662924,488444.3034596,493574.578874432,"Gambia"
601097.076923077,600646.769230769,599773.692307692,598264.615384615,596293.846153846,593966.615384615,591515.846153846,589110.461538462,586733.076923077,584289.076923077,581788.615384615,579244.615384615,576669.230769231,574065.846153846,571441.384615385,568802.307692308,566155.846153846,563511.076923077,560869.384615385,558230.923076923,555592.923076923,552950,550296.923076923,547633.076923077,544958.153846154,542259.076923077,539523.076923077,536738.307692308,533902,531017.692307692,528083.846153846,525111.384615385,522102.307692308,519057.692307692,515981.846153846,512880,509755.538461538,506614.769230769,503461.230769231,500301.692307692,497141.846153846,493989.692307692,490853.384615385,487735.076923077,484640.307692308,481572.769230769,478538.769230769,475542.461538462,472588.153846154,469674.461538462,466801.846153846,463969.384615385,461176.307692308,"Georgia"
12660531.6128893,12682867.3047855,12698530.5352661,12706287.304354,12706425.3043515,12701035.4582969,12693251.9199788,12685391.1508928,12678088.0741043,12670768.6896238,12663103.7666881,12654386.9976179,12644112.9978072,12632328.8441782,12619352.536725,12605239.3062158,12590060.6911108,12573863.9221785,12556667.7686491,12538442.9997541,12519124.3847255,12498617.6158725,12476854.6931966,12453837.1551591,12429578.2325292,12404053.3099225,12377232.0796475,12349106.0801657,12319731.15763,12289167.7735777,12257431.0049317,12224534.236307,12190536.0830872,12155510.2375787,12119625.0074707,12083158.5466041,12046455.6242034,12009816.5479554,11973377.4717037,11937263.0108306,11901749.9345618,11867140.5505841,11833669.0127393,11801435.9364101,11770459.6292885,11740766.3990664,11712340.8611285,11685135.1693221,11659158.5544161,11634322.5548737,11610355.324546,11586899.7865167,11563660.7100218,"Germany"
2580924.15914013,2636401.64897178,2692182.04892701,2748270.08923909,2804662.61641919,2861359.19248273,2918353.16006436,2975645.92071468,3033232.39381277,3091117.04680117,3149327.12231967,3207894.15525679,3266840.9208098,3326169.43370768,3385863.05053705,3445899.52168212,3506251.51690618,3566888.1144991,3627783.29817785,3688919.63615684,3750288.63153556,3811886.25485601,3873695.24952644,3935689.42406999,3997816.92111443,4060005.56080383,4122164.76793062,4184216.14325806,4246115.36274841,4307823.00779102,4369268.65046821,4430378.00859814,4491088.71317907,4551359.94404976,4611165.33453954,4670489.55518871,4729323.67111218,4787662.07610756,4845482.95854362,4902774.0548526,4959543.51154738,5015812.43948388,5071592.22626072,5126875.77652799,5181651.79028397,5235922.89543604,5289695.57415573,5342967.89931095,5395731.3740012,5447968.30365015,5499653.63554079,5550755.39680005,5601248.00912948,"Ghana"
1714179.09050132,1711477.85898339,1708088.47342857,1703895.7030357,1699179.39403618,1694093.08493411,1688899.23734069,1683788.77438577,1678778.61915095,1673799.23315544,1668852.30870738,1663929.07657359,1659019.69059748,1654125.38154862,1649244.14942646,1644358.763457,1639444.14671021,1634473.3761017,1629431.52855041,1624299.21943559,1619040.14105486,1613613.83185855,1607980.29183557,1602120.59790375,1596020.75005922,1589644.90213819,1582957.51566927,1575933.35987624,1568560.12706338,1560836.58646112,1552767.50730155,1544360.73574069,1535626.2717813,1526575.96158053,1517223.34360367,1507597.64862803,1497729.95358533,1487658.25848607,1477404.25564399,1466991.94506571,1456467.94214879,1445882.24690707,1435276.55165982,1424685.62564742,1414130.699645,1403638.69673695,1393232.23231414,1382932.3833055,1372760.07279375,1362740.07001652,1352901.75959734,1343282.98770055,1333907.90817899,"Greece"
14444.8619424292,14509.6604259303,14574.0589187924,14634.4575052656,14688.9895623684,14740.4550245729,14785.5206365551,14824.4530587409,14857.9189421952,14883.6516732975,14904.317856307,14921.5174537795,14936.1837772057,14947.9168359466,14956.9832904283,14962.9831500117,14966.3164053358,14966.9830564007,14965.649754271,14960.5832061783,14952.7167236134,14942.3169670021,14929.2506061315,14913.1176503627,14894.9847413995,14873.6519073251,14847.6525157969,14818.9865200094,14785.6539667681,14747.654856073,14706.0558296279,14660.8568874327,14610.4580669319,14557.2593119588,14498.7273484671,14437.1287900772,14370.9970044465,14300.331991575,14225.4004118886,14146.0689351744,14062.3375614323,13976.2062438568,13887.1416615961,13793.2771916686,13695.6794757781,13597.6817692488,13495.0175052656,13390.7532787269,13283.42245729,13173.2917013808,13063.1609454716,12949.5636040253,12834.7662906623,"Grenada"
2299379.53701464,2343712.33837098,2388108.33972924,2432532.87442171,2476941.94244705,2521295.41047068,2565551.01182465,2609667.01317435,2653614.21451888,2697359.01585723,2740867.41718834,2784102.08517774,2827030.21982443,2869623.15446086,2911860.88908643,2953725.69036726,2995210.22496978,3036299.69289355,3076980.76080483,3117232.3620363,3157039.69658751,3196387.69779134,3235263.03231404,3273651.56682184,3311539.83464768,3348923.03579139,3385797.83691955,3422160.23803203,3457997.43912845,3493296.10687505,3528036.77460459,3562200.77564981,3595771.71001023,3628728.77768519,3661061.71200773,3692754.77964403,3723801.84726056,3754187.98152353,3783900.91576591,3812915.7166536,3841203.45085238,3868723.58502767,3895444.65251185,3921345.05330426,3946412.78740452,3970635.32147893,3994002.92219384,4016504.78954894,4038132.25687728,4058872.39084515,4078710.1247854,4097626.52536414,4115609.19258097,"Guatemala"
1337192.02258397,1372594.61198437,1408721.90685112,1445483.13971983,1482924.30900077,1521035.68229088,1559840.61735753,1599351.40776249,1639527.99698364,1680316.49824191,1721705.642439,1763693.27820161,1806270.49269744,1849417.82112036,1893111.39347128,1937330.72048056,1982055.3128786,2027265.50096656,2072940.28324309,2119062.14138266,2165615.09375497,2212586.23212017,2259959.0626162,2307713.50575885,2355826.92090519,2404277.99921482,2453046.66120351,2502108.01240868,2551440.53909723,2601021.70307259,2650819.33618144,2700796.55773849,2750923.76074914,2801171.33821879,2851517.77641433,2901946.99125913,2952444.7427108,3002994.5369073,3053572.70874221,3104152.82705774,3154699.85520284,3205177.62961663,3255552.54789695,3305797.1544225,3355889.62812115,3405809.68461596,3455533.96613959,3505042.70054685,3554313.8618729,3603323.98990403,3652049.00974843,3700464.43672893,3748549.16689781,"Guinea"
174973.412132894,179235.209562848,183544.345007523,187896.965372697,192288.575381779,196713.945835468,201175.553722907,205669.454209535,210195.372074336,214754.408201374,219349.498281485,223986.972398032,228670.133203204,233398.430254971,238173.698360105,242995.754037927,247866.340354872,252788.026040421,257759.251508818,262777.723251596,267840.689058599,272942.919730525,278082.947421957,283253.524646144,288454.284441733,293679.905869085,298923.783623819,304181.605910021,309447.59308636,314719.635125046,319992.044125086,325259.774367858,330516.220548981,335759.180900329,340985.811471406,346193.268311713,351378.615730416,356539.651959389,361672.799125425,366779.06637225,371856.343672075,376905.823649303,381930.166773752,386926.712575604,391893.35102707,396828.981244087,401731.676679544,406600.428189717,411430.923978691,416223.897969176,420979.808862863,425697.372295013,430376.863486641,"Guinea Bissau"
104296.666666667,104867.733333333,105437.6,106002.933333333,106552.8,107082.533333333,107588.533333333,108066.8,108514.8,108931.733333333,109317.466666667,109673.866666667,109997.6,110292.933333333,110555.466666667,110785.2,110977.733333333,111131.866666667,111246.933333333,111323.733333333,111364.4,111371.733333333,111349.2,111297.333333333,111216.666666667,111107.6,110968.533333333,110801.466666667,110606.933333333,110384.4,110140.933333333,109872.933333333,109587.466666667,109282.933333333,108962,108623.466666667,108266.4,107891.066666667,107496.933333333,107085.333333333,106655.6,106210.133333333,105747.866666667,105267.6,104772.666666667,104260.8,103732.133333333,103188.8,102630.933333333,102057.333333333,101467.466666667,100861.866666667,100238.8,"Guyana"
1155515.81540604,1169023.86526098,1182367.41992405,1195548.45500123,1208550.74972771,1221357.35548383,1233946.74856245,1246300.10871722,1258408.18179385,1270270.44789604,1281877.86082802,1293227.30121195,1304312.11437508,1315125.95758246,1325661.55228577,1335908.9164759,1345858.58804005,1355500.37701057,1364828.25259028,1373835.56010646,1382522.71547614,1390893.46195275,1398945.8239303,1406681.465077,1414090.92328002,1421156.10614786,1427851.0188651,1434161.00035587,1440073.78106729,1445595.07985875,1450739.34984762,1455530.71422258,1459986.84945811,1464112.43462099,1467899.67126659,1471336.08188352,1474402.74224616,1477086.96688461,1479387.71600624,1481310.50051192,1482859.58355138,1484040.26806696,1484859.00077287,1485320.87665294,1485430.15885689,1485199.6368339,1484639.50055161,1483763.78721034,1482580.81515101,1481100.25444495,1479334.68658282,1477293.15776038,1474991.57680466,"Haiti"
1255622.65540132,1275825.46165601,1295902.40120507,1315842.80737852,1335643.74684213,1355285.61958982,1374739.75894606,1393980.29823617,1412990.43745495,1431751.90993008,1450242.18232125,1468437.12128764,1486313.92682222,1503859.798921,1521062.87091365,1537910.07612947,1554389.81456485,1570491.95288332,1586206.22441505,1601529.69582579,1616469.56711777,1631041.57162919,1645256.10936327,1659113.3136534,1672606.6511642,1685725.32189235,1698458.65916786,1710795.59632065,1722731.73334935,1734266.67025384,1745402.6737015,1756142.4103598,1766487.88022937,1776438.94997684,1785989.48626698,1795135.62243191,1803870.95846966,1812189.09437825,1820086.56348993,1827562.29913772,1834617.10132185,1841253.37004307,1847468.83863402,1853266.17376218,1858640.57542607,1863583.77695646,1868083.51168289,1872129.64626888,1875721.64738095,1878866.18168781,1881564.98252335,1883829.11655765,1885665.65045956,"Honduras"
1490591.77044844,1485440.0784024,1480192.84789967,1474843.46355597,1469376.69460285,1463787.31027135,1458072.54133083,1452225.31085857,1446247.77270062,1440140.08070313,1433883.00409785,1427452.54288598,1420839.77399106,1414040.54356716,1407067.0054598,1399937.15966807,1392674.69849846,1385302.39118058,1377829.31463705,1370268.69963643,1362648.85386959,1355002.39271948,1347360.85464605,1339734.54734107,1332135.77849624,1324580.85580302,1317084.54849144,1309659.16425318,1302311.78001096,1295044.70345697,1287852.85766839,1280723.16572281,1273646.08915917,1266621.78182362,1259644.85910104,1252697.47483851,1245756.70596025,1238805.78323636,1231839.16820557,1224854.39932955,1217848.86122381,1210810.09235053,1203739.78501732,1196636.55460885,1189507.01650941,1182363.01687225,1175214.55569685,1168082.40221293,1160969.32565112,1153886.09524164,1146858.09559858,1139916.40364345,1133085.17322117,"Hungary"
51966.3109275957,52394.9276078144,52804.4673072912,53194.6223327882,53572.1619355365,53938.1630418683,54294.0102713536,54643.8574827022,54986.3200563443,55319.0902929966,55640.4758798512,55952.7845161914,56253.4008094963,56541.8632199091,56819.402520381,57086.3264041497,57341.0964050262,57584.3279094863,57816.9439972432,58039.4062081536,58248.7914564586,58449.2536008681,58638.7926353367,58817.4085598643,58987.870613591,59146.9480175199,59297.4100107913,59438.4873603105,59569.5646796021,59692.7958213304,59807.4115524011,59913.2580261953,60011.1044758073,60100.1816681428,60182.6434558661,60257.4129126451,60326.4900445253,60389.8748515067,60448.0288734459,60501.5674968185,60549.2599486735,60593.8754681506,60634.3371289179,60671.8757039263,60703.7219540358,60733.7220447188,60758.6451969784,60778.1837175771,60794.1837659413,60804.0299495501,60811.4145872566,60811.7222804944,60808.3376548789,"Iceland"
122802668.019306,124134550.621508,125445989.357738,126736116.751971,128005115.550071,129251522.606121,130473778.27713,131670345.321215,132840018.159829,133981430.778974,135092690.874704,136171731.468861,137216768.726009,138226958.568851,139201485.578992,140138741.502136,141037009.887551,141895154.990099,142712433.49211,143489224.761302,144227016.158553,144928034.644008,145594090.081918,146225698.967417,146822973.215341,147386860.836865,147918372.239767,148418328.465391,148887260.519709,149325453.177912,149733132.446302,150110388.654843,150457269.326529,150774094.697413,151060948.476891,151317338.74756,151542536.883975,151736051.331503,151897864.042291,152028275.572066,152127523.5358,152195959.912001,152233935.409483,152241905.305782,152220181.039756,152168864.640733,152087988.576713,151977835.446264,151838878.030619,151672070.780139,151478820.883323,151260844.790903,151019675.754281,"India"
27747812.4137327,28032940.2794365,28312348.2232762,28586004.2119421,28853407.672968,29114309.6201737,29368364.7594417,29615319.5284048,29855045.0657944,30087573.6129287,30313002.6217921,30531498.0831714,30743161.2972082,30948007.8645404,31145924.1085202,31336737.3820888,31520217.5238359,31696193.1347537,31864592.1398952,32025439.9162981,32178782.0178249,32324708.6161623,32463282.8418915,32594560.4412917,32718522.2775805,32835073.4988797,32944079.4196828,33045477.5334339,33139305.281664,33225713.2625303,33304900.7481803,33377128.3732704,33442638.6757167,33501598.5823444,33554157.8592767,33600530.6512691,33640945.5596682,33675631.7058418,33704792.1060905,33728638.7210803,33747420.9530084,33761398.18848,33770821.2857516,33775871.4202308,33776745.4719672,33773725.084476,33767110.5180336,33757151.2788413,33744035.5105916,33727861.2892943,33708676.4569056,33686473.7331277,33661266.3265007,"Indonesia"
9550448.24708727,9644661.69953757,9733906.36885206,9817857.93561025,9896320.52718548,9969342.35479502,10037114.9823335,10099875.1571554,10157651.6429579,10210650.6766147,10259544.1874102,10305196.7165928,10348329.1033774,10389220.6001769,10428034.5894499,10465220.3438441,10501246.816432,10536454.2805874,10571017.8804426,10604946.6992706,10638180.9970846,10670559.953375,10701896.0800745,10732133.4801197,10761103.0648936,10788335.7648715,10813239.1876328,10835306.4166827,10854311.7676276,10870091.2757477,10882286.3846712,10890523.9814993,10894506.9966299,10894075.6576233,10889164.5183342,10879717.2158903,10865725.5986365,10847223.787072,10824221.3302785,10796804.6357998,10765198.9222212,10729703.0059277,10690600.0987078,10648058.1246564,10602247.9191737,10553465.0379832,10502040.3218292,10448275.9642112,10392405.8011784,10334632.4595858,10275166.4850392,10214210.038585,10151966.3293394,"Iran (Islamic Republic of)"
4483825.63232461,4606071.16972407,4730372.85156367,4856810.34774161,4984919.88598921,5114762.55795947,5246342.01091524,5379673.17583888,5514830.82161913,5651898.03746312,5790897.16285591,5931832.75687607,6074706.18724718,6219518.82169282,6366274.64940673,6514977.88753662,6665629.67585213,6818214.17155518,6972705.04596697,7129046.22242095,7287147.88706907,7446897.20271644,7608188.51271695,7770956.16633902,7935137.02034431,8100627.69762599,8267314.56315041,8435098.9128663,8603896.40381991,8773644.91856555,8944283.70738115,9115761.36665569,9288023.75733102,9461026.31441402,9634706.00864329,9808970.40470061,9983714.98570949,10158862.0193801,10334334.6852384,10510119.3060487,10686281.6465193,10862929.6428359,11040126.2102827,11217864.282288,11396062.82123,11574613.4350155,11753378.0975403,11932238.7286693,12111120.3315598,12289985.2938134,12468796.8008706,12647527.1563292,12826136.9241592,"Iraq"
739037.835343481,745713.370928068,751998.445142471,757821.058017718,763395.670999846,768745.514848074,773947.358760084,779057.510403919,784055.046711673,788906.890774523,793655.811804806,798360.732854052,803069.038517225,807790.882636101,812520.726751529,817266.263167886,822032.568806062,826820.874434757,831631.18005397,836459.793357601,841289.79127602,846093.789205644,850855.171769019,855559.323587827,860198.244665517,864747.47347417,869184.856177178,873487.162015324,877643.467916391,881645.312345565,885472.079927114,889103.770669659,892522.538427044,895724.690893168,898713.151143695,901495.457636914,904084.379598091,906495.147789893,908733.916055822,910808.838238517,912739.298945009,914549.759703217,916262.989734098,917889.912109868,919446.065285367,920945.141562388,922403.756318385,923838.678776901,925260.83201015,926682.216012962,928118.061548003,929586.06091534,931099.906416765,"Ireland"
1084920.79076691,1101744.24605842,1118383.90437891,1134835.4018338,1151183.32096773,1167455.12864648,1183695.74731409,1199936.75103122,1216185.96913811,1232440.57793828,1248717.3912608,1265032.5811855,1281399.23939609,1297822.88493568,1314307.88169884,1330851.02093957,1347450.89080963,1364102.10061572,1380800.02976362,1397542.23960634,1414325.77809758,1431143.20094661,1447985.65201446,1464848.76740657,1481716.24669324,1498566.01370197,1515373.55361331,1532113.7098586,1548772.6206551,1565339.11956673,1581794.85256635,1598118.38523066,1614294.05887917,1630310.7070758,1646159.21698189,1661826.88196327,1677303.9474321,1692585.40774462,1707662.53511169,1722534.9444838,1737205.97295678,1751678.95762649,1765962.62628204,1780055.31037552,1793959.57690373,1807692.36804556,1821271.90947831,1834715.91347991,1848027.97384588,1861209.75912415,1874261.91106391,1887181.86266837,1899967.56034008,"Israel"
9121687.61347284,9110234.69030174,9097242.07481028,9082752.8439219,9067303.61302562,9051236.38212426,9035001.61275999,9018928.07416627,9003146.99711342,8987572.38160073,8972029.91993446,8956239.6121123,8939987.4581325,8923215.91953304,8905965.30400657,8888237.9192454,8870061.61140362,8851440.07278895,8832342.84186268,8812695.45708572,8792416.37999588,8771401.45674615,8749565.30272042,8726860.53330294,8703254.37926267,8678679.76367597,8653068.68654228,8626368.3786304,8598578.83994034,8569687.76277968,8539644.07022493,8508380.06996783,8475876.06970054,8442163.91557715,8407335.60759844,8371503.14576531,8334817.76084825,8297434.22207929,8259462.22176703,8221038.52914337,8182394.06728712,8143791.75927737,8105474.22050073,8067586.37403531,8030270.37372845,7993744.21958193,7958244.52698231,7923966.68054658,7891027.60335263,7859503.14155493,7829493.2951543,7801073.44876675,7774295.14085423,"Italy"
2178651.11117009,2233344.29384003,2289386.96107439,2346768.96571495,2405406.24380461,2465262.49301017,2526291.43879124,2588455.2917311,2651735.06964589,2716134.53398216,2781664.00684913,2848347.10663225,2916197.56698528,2985207.95249057,3055362.95493534,3126650.06532284,3199056.51222982,3272567.51229651,3347166.7076041,3422841.50168033,3499572.56243933,3577341.78245227,3656128.16759873,3735909.32415029,3816660.84644198,3898356.05444578,3980965.38144214,4064458.91080946,4148814.24881933,4234000.60409516,4319972.92675357,4406677.06945903,4494069.4694117,4582111.11253784,4670781.70452105,4760079.32090029,4850012.35932374,4940579.15775685,5031756.62266719,5123503.20319145,5215773.58701976,5308513.27691459,5401671.01223194,5495209.6158836,5589097.07183596,5683298.30241284,5777780.32935011,5872506.32546157,5967443.05005657,6062551.22663486,6157781.16911149,6253077.06811639,6348392.03678065,"Ivory Coast"
386490.479340162,387512.079902316,388421.547069434,389217.280840634,389897.014548004,390459.548190882,390904.748435861,391229.948614809,391433.548726843,391512.748770425,391466.748745112,391302.215321241,391017.415164525,390616.881610791,390096.481324431,389450.214302144,388668.080538427,387742.080028878,386673.279440751,385464.878775806,384128.34470702,382675.010573963,381117.676383678,379460.742138586,377707.274507042,375855.806821571,373911.805751849,371875.137964468,369747.80346053,367537.268910809,365248.867651574,362893.799688988,360478.998360199,358008.330334002,355480.995609956,352896.060854215,350249.126064357,347536.057904775,344759.123043382,341919.654814246,339013.786548572,336038.851578226,332993.649902547,329876.714854063,326690.846434314,323442.044646601,320132.842825652,316770.307642022,313355.505762964,309893.103857714,306382.835259457,302830.299971276,299236.29799361,"Jamaica"
16433724.7732848,16391009.3462289,16344609.988647,16294712.3765297,16241385.5084705,16184770.0950843,16124986.3024611,16062175.8749026,15996495.1575365,15928148.0450831,15857369.3136557,15784415.7052119,15709520.316124,15632893.1140222,15554684.629546,15474994.2258385,15393884.31174,15311458.5143517,15227863.6171984,15143313.5934467,15058069.578223,14972427.3351617,14886649.033076,14800872.0230988,14715236.3697907,14629990.2871935,14545409.6404705,14461696.6446009,14378931.0226788,14297118.847614,14216280.1470883,14136400.4494865,14057422.7728241,13979362.3639813,13902100.9950308,13825284.8866673,13748446.6832485,13671218.0046429,13593503.8808763,13515294.2335025,13436415.4031398,13356699.1572624,13276050.0090528,13194445.9926663,13111989.7015175,13028907.3838036,12945511.6005692,12862097.598605,12778828.0543704,12695864.9982704,12613510.1376384,12532102.0048996,12451951.6105684,"Japan"
1218022.52806336,1238437.11182405,1255515.84102594,1269252.32043096,1279708.53465414,1288140.53304693,1296133.3507647,1304904.7887159,1315017.13590817,1326480.35415463,1339268.24757632,1353122.79291471,1367850.78018926,1383543.34154229,1400354.20865787,1418181.18071242,1436862.16301828,1456243.54687673,1476290.65041983,1496917.62987522,1517858.95987819,1538782.2110351,1559431.45083834,1579668.935699,1599480.52230212,1618879.00112383,1637936.81053366,1656702.77571447,1675147.62615361,1693209.25425071,1710866.38354072,1728096.26173437,1744883.39267793,1761215.84679271,1777093.99303474,1792532.34367501,1807551.80622254,1822169.22966992,1836393.1000061,1850224.2781285,1863672.23390888,1876748.28199918,1889461.52331508,1901818.10712397,1913827.25732687,1925506.19187241,1936876.67916704,1947955.07626195,1958749.00824868,1969256.99930305,1979474.25299652,1989390.43855993,1998997.5619457,"Jordan"
1908304.18966895,1927913.08722133,1947009.65035032,1965645.82796225,1983613.30597968,2000911.25487915,2017507.1158651,2033396.11917767,2048620.8815843,2063280.11637604,2077484.87600534,2091370.58017607,2105052.84371966,2118586.51887452,2132012.04490905,2145402.62726807,2158830.33080166,2172351.87417601,2185998.46821107,2199780.58564046,2213702.99622404,2227750.97592049,2241908.03795116,2256166.19815282,2270503.47415391,2284860.34764661,2299159.15449752,2313331.14795037,2327346.05039909,2341166.7406691,2354718.76903039,2367909.95468911,2380673.41731677,2392974.73169003,2404801.04019533,2416129.73831857,2426946.72416101,2437246.50212977,2447021.19175204,2456284.58385525,2465080.95425375,2473468.8880415,2481504.68912296,2489209.30296533,2496606.88943923,2503749.39745098,2510701.21875869,2517511.3989366,2524211.04511424,2530819.13264063,2537354.01472219,2543831.45230455,2550263.36978736,"Kazakhstan"
5736898.58128813,5879210.84560987,6022986.19087601,6168140.73257804,6314619.97393459,6462501.3814448,6611908.47363998,6762910.72265672,6915481.21789429,7069524.25219535,7224949.86083197,7381638.80394574,7539471.27869498,7698370.04377387,7858235.11335213,8018897.02946291,8180160.43690854,8341847.77076294,8503849.13669014,8666066.57559966,8828361.36841166,8990589.39140682,9152629.15279361,9314363.77724342,9475720.63991329,9636677.33406873,9797238.5887693,9957389.99164305,10117061.1697802,10276161.5954695,10434615.8289516,10592349.5564337,10749280.357164,10905335.8314927,11060434.5720378,11214473.5528592,11367343.1048144,11518940.3145599,11669174.6543847,11817966.6310497,11965232.3600464,12110889.9836062,12254859.8958934,12397056.8612397,12537395.9817666,12675789.6572761,12812148.93641,12946387.7953235,13078442.0539227,13208238.6369781,13335675.3067263,13460637.8901585,13583037.3233198,"Kenya"
11607.2536758492,11804.6712861247,12001.7948284604,12197.2519858036,12391.3368260943,12584.9315531519,12776.5658272773,12965.4554672976,13152.6787223255,13336.7652526618,13518.2051715396,13697.5866148386,13873.9293560926,14049.4879161737,14221.6156836235,14392.8612472537,14564.4989014703,14736.7246915667,14909.1465269562,15082.9406793983,15258.4012168329,15434.6459354403,15614.5174919723,15796.0554334967,15979.3577826601,16164.1304715227,16350.9616359642,16536.1264154132,16721.9773533885,16906.8480648978,17091.2286631739,17274.5310123373,17456.3630218016,17636.7246915667,17815.4199763394,17990.3904005408,18164.4786209228,18335.1360486733,18502.8527970255,18666.6486395133,18829.0721649485,18987.2807165793,19142.7446341051,19296.0520534054,19445.2425215481,19592.6685820517,19738.0361669765,19881.9334122021,20023.9682271421,20164.532702383,20303.6268379246,20442.03481494,20580.4427919554,"Kiribati"
555204.748753827,562063.044570369,569193.180025513,576944.24748241,584960.54047478,593139.27584,601182.818937262,608882.957800065,616312.447562829,623641.535240094,630844.161265533,637874.291481367,644699.649064326,651316.926962847,657745.967486315,664007.142072369,670129.949620964,676136.348954489,682029.250278319,687799.526130137,693434.874278124,698922.727926333,704246.022688692,709405.552257577,714396.289914609,719200.245299278,723787.654947503,728143.570986212,732258.865953087,736141.079925696,739801.456879357,743261.95563646,746538.053198325,749639.009309334,752567.601892801,755332.164718668,757936.930812938,760392.218176493,762705.566886898,764892.453945477,766970.86971274,768968.593421828,770904.40912563,772789.693081525,774633.572751833,776451.657419937,778261.143753974,780071.688344512,781892.154089743,783726.77401567,785574.489865793,787433.052845047,789301.404696932,"Kuwait"
567721.922167534,575653.639848246,583346.343301662,590768.558926977,597910.937213362,604792.454890717,611447.918058754,617907.504346483,624173.62055867,630250.710027195,636174.041698842,641989.622572436,647734.480413631,653423.333759275,659059.885385933,664658.853830451,670230.421728387,675783.012896424,681323.199762968,686847.557259694,692344.699348665,697792.779648145,703173.747122377,708483.251008897,713714.718879302,718851.303100218,723870.972151083,728756.693259694,733500.042609367,738096.206590566,742542.778398523,746838.924908511,750983.535287561,754974.573008561,758809.723836159,762489.543186839,766013.475644116,769383.002318617,772599.326612724,775665.966164177,778592.548192043,781388.885054222,784065.807372167,786628.036186,789076.960036931,791419.24392278,793659.794022494,795803.42394561,797854.854732248,799816.308048346,801688.709588048,803468.726852442,805156.544980359,"Kyrgyzstan"
657226.266122593,666953.790023056,676449.814111772,685653.064580493,694613.957783001,703352.037137334,711918.096647865,720347.06899418,728626.114056215,736722.75388322,744634.533746357,752360.320693858,759898.887361304,767244.946640433,774394.722025344,781343.304058366,788086.160932417,794620.932331308,800942.142321483,807046.675285573,812931.7932568,818591.92588896,824024.618453216,829226.7553322,834195.976209725,838926.993977527,843413.57740087,847650.53378414,851635.880461739,855370.467147494,858855.143555233,862094.535904686,865092.892764991,867851.63032586,870368.860334345,872643.827489263,874675.682076788,876463.479970444,878009.015010534,879313.514561477,880378.678050927,881207.054620368,881801.098998636,882162.888263977,882295.538033758,882202.16392535,881885.220667587,881347.540639895,880595.166251717,879630.741057183,878460.307465735,877089.152585635,875524.451778096,"Lao People's Democratic Republic"
296913.163275106,294016.243858798,291229.324303492,288542.558467783,285960.869422373,283485.487934939,281124.260149411,278873.801454681,276739.034921453,274703.191340147,272729.501526455,270772.427076383,268798.429570773,266792.124413679,264760.742365197,262723.360324296,260711.824404581,258752.596111077,256846.290827622,254984.908564323,253169.372396939,251394.451562847,249654.146069631,247952.763604153,246284.765711874,244646.921627646,243024.615985322,241411.694946524,239803.543132468,238200.468235074,236601.854870504,235008.010730677,233415.089666606,231828.322440913,230241.401369261,228655.864911243,227075.405369887,225497.561209842,223922.947814945,222354.795950345,220793.41330796,219241.876806979,217703.72490447,216178.188370635,214668.959508502,213177.884469582,211705.424791755,210254.042010372,208827.274582499,207423.584048543,206048.355017084,204701.895180041,203386.512226805,"Latvia"
765302.736561322,761837.999479041,756044.766166451,748195.071296415,737886.891328845,726274.803709546,714668.367780126,704073.3331529,695103.975721203,687880.236903586,682259.066149547,677824.750270179,674258.910735611,671621.832237888,670063.849727804,669428.725378469,669504.70920907,670104.541894935,671171.455351055,672638.759636853,674293.574433538,675892.123517646,677250.664171542,678257.292935615,678913.140147841,679290.924218001,679524.904179008,679713.921807196,679858.228288783,679917.005863529,679901.557911192,679823.313404639,679688.551999293,679499.91115043,679257.767637375,678953.832314973,678577.680955222,678116.377467956,677566.405246137,676919.726330827,676156.748197109,675251.598664648,674183.554870552,672944.076483448,671529.395710083,669928.962729349,668132.478906354,666135.548482304,663934.654850162,661531.807499663,658928.513548108,656127.03367145,653135.029049302,"Lebanon"
