"country","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","gavi_support","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Benin","a3_1","west africa",2145.13182685098,3349.48188319579,2731.56157759259,211.782164709932,330.683883853066,269.678542222862,99162.8424884389,112376.819235117,106199.87718829,2096943.03283057,2218903.99258122,2128067.0676336,5015.64013032887,7682.53478911837,6309.16438515926,495.178483164079,758.47266248774,622.884092378281,44256.4976903812,69144.671400197,56330.0022883636,94161.7805943723,144768.968839545,118727.34662566,11080.2411232161,17035.3095680243,13970.9298212931,70282.912409879,79848.504472356,75377.7775497682,49488.8129546521,56432.1873340151,53147.2306479133,0,0,0,TRUE,NA,272.949370278246,442.396969264964,337.297768408025,14.4847549142574,23.5648049407621,17.9239840535076,0.000000628144529878493,0.00000109308714247853,0.000000837005890893192
"Benin","a4","west africa",2173.01919222272,3332.30644486996,2721.54427093799,214.535397183833,328.988206476526,268.689564827012,99041.9895478317,112413.416722523,106068.506811101,2256598.60618827,2396279.50951154,2294872.55049822,5069.60010545009,7690.3348195669,6298.49704578966,500.505782957882,759.242735129671,621.830939282928,44771.0776539263,68495.3382957981,56102.4448420994,95230.931447203,143947.194135669,118523.506799117,11206.0506520045,16938.6093802153,13946.943503125,70276.6227652047,79878.1329935729,75310.6151343994,49541.8676088983,56276.8927700953,53102.4572787214,4586.42545386049,5195.65283767824,4902.74559872503,TRUE,NA,293.433076599824,472.67623869098,364.352405631796,15.6765723690414,25.1628275928401,19.3621722177673,0.000000634666825006788,0.00000109429487601594,0.000000836335891633517
"Bhutan","a3_1","asia",56.616642981794,87.380242438784,71.0866235668793,5.58958431328458,8.62677839418862,7.01816029787509,22294.3518937354,27890.0351429589,25063.3021587644,997768.536245867,1081393.90795136,1020981.92184442,390.975652916843,601.045535456879,488.908555696205,38.5998049570501,59.3393482838578,48.2684145442693,1158.87011242885,1800.47674073087,1459.51392374106,8043.48049383721,12345.5348474881,10027.9180403688,935.881450102854,1436.43750540764,1166.77630838087,15109.7555204491,18915.4419647863,16995.5314309669,11143.7381506987,13956.4501243734,12538.1010756434,0,0,0,FALSE,NA,1660.05481679091,2765.88554781788,2088.28810612762,80.8201952019014,134.44352961133,101.813947594537,0.000000206696546474937,0.00000039778640669827,0.00000028766888383695
"Bhutan","a4","asia",56.163558044711,87.3607240008977,71.2360907291982,5.54485265270698,8.62485139978409,7.03291672393372,22310.7153919401,27890.6774589541,25110.5109604239,1032927.21810596,1119201.30991856,1056156.64202405,388.677939379681,602.179679486777,490.578537220042,38.3729588766868,59.451318781306,48.4332866037469,1153.3169121088,1793.44052831952,1462.52055332847,7972.71835188864,12358.3525915064,10061.5981644125,927.648076991556,1437.92888577066,1170.69508500422,15123.1168799042,18906.9086485913,17027.1981211046,11152.7249102438,13947.0945357768,12561.3915971982,854.569203869614,1068.74579487539,962.195063580701,FALSE,NA,1715.31397237831,2879.50819052086,2152.87983858601,83.5813034510656,140.378884656503,104.969073974713,0.000000205574558275892,0.000000398184900816947,0.000000288114658519177
"Bolivia","a3_1","americas",3617.74116470967,5673.69413657664,4599.41242659467,357.168284779578,560.146099696895,454.085622107387,77399.7618624204,88112.2620441608,82983.8582844638,2301717.56834766,2478178.35344314,2348830.06579333,4584.1111087424,7205.8199332669,5817.23316932462,452.574970791181,711.40809384078,574.317260040156,77618.6559863459,122545.283525097,99125.2566725291,90189.0319872008,141949.954443937,114811.482538843,10411.0567810528,16386.1281490793,13253.3728047815,69651.9085500855,79259.2588701159,74449.8216979001,55254.7870949681,62906.7066388201,59036.100205885,0,0,0,FALSE,NA,319.424796853635,540.601720738614,403.771002025355,16.21499335709,27.4776023075049,20.4581459437098,0.000000578369161419298,0.00000103454737756185,0.000000781362941731356
"Bolivia","a4","americas",3581.80110875472,5727.12663352288,4628.42715054276,353.620035317861,565.42132321812,456.950155172102,78286.5436938933,88354.0712309974,83301.4797095196,2564840.59574262,2756748.57080926,2615127.19019493,4563.82626797327,7303.22307321263,5855.83866971111,450.572311823975,721.024401598208,578.12866050479,76984.4358540031,123443.109346302,99745.7494567438,89953.2108935295,143766.987149424,115562.973099062,10383.8345485674,16595.8790495273,13340.1218331332,70033.0804245361,79379.3583331072,74743.6900711713,55511.1688411914,62935.4647041701,59268.6557649192,7078.59185214386,8042.14136645811,7567.04912180291,FALSE,NA,351.192969190569,604.043276177008,446.584569298585,17.8402611517264,30.646472131742,22.629455785576,0.000000574938669675516,0.0000010428247663734,0.000000783455923053191
"Burkina Faso","a3_1","west africa",4586.9311217688,7247.89353844769,5868.71665178123,452.853381868656,715.561889458748,579.40006344878,208153.248126817,234838.33102699,220790.800326896,3207738.85400612,3432167.2043383,3264536.08172451,9540.06870170403,14709.7632500788,11989.0950104497,941.861183465957,1452.2489781178,1183.64590112553,93344.0489448306,147497.859953229,119567.887535079,176182.579191073,272539.242749404,221691.673859487,21002.5115951988,32489.0725988479,26427.5955782399,128571.687808997,144566.240096011,136070.284541362,88476.0236540593,100007.37311752,93953.7939136211,0,0,0,TRUE,NA,218.068693524958,359.763363520145,272.2921187028,11.7698237569244,19.4807410590581,14.7255691875629,0.000000659909858302196,0.00000114409039040782,0.000000881095755098925
"Burkina Faso","a4","west africa",4780.13591701249,7248.94623735214,5921.36437025611,471.92788780665,715.665819133364,584.59780824287,206795.751094769,234302.511235708,221215.646149394,3411434.77133848,3662827.00837719,3473300.83798859,9781.80982700719,14846.1379849155,12095.9846420356,965.72752966216,1465.71282970675,1194.19878057049,97352.9906297016,147935.860498216,120646.686038943,180791.72707249,273932.443411393,223657.763239138,21551.9625242742,32655.1543601221,26661.9707087602,127577.25216677,144453.139699934,136324.598939319,87662.267281962,99977.852942813,94132.6372640488,5567.13361527668,6345.10591471822,5972.33383771671,TRUE,NA,229.786007297297,374.452895032192,287.144944440346,12.4535623778421,20.2599259805099,15.5295339973283,0.000000677161455079932,0.00000116369789541387,0.000000887292883026914
"Burundi","a3_1","east africa",3691.9438914687,5789.57521110068,4666.18634228325,364.494088212122,571.586676217379,460.678002227654,164566.100957734,185717.947065756,174572.441173865,2681434.00890425,2877360.6788841,2731753.44967364,7411.04627530043,11554.8905224085,9408.87682999039,731.669449542712,1140.77824830667,928.909019763902,74656.5611420499,117735.891298961,94548.9100040359,137051.643237848,213447.628518688,173237.234982656,16219.9156750646,25261.2989806134,20502.441830074,88475.2710134202,99748.3030309343,94011.046567396,60519.0261942868,68757.2420703123,64474.4864757093,0,0,0,TRUE,NA,232.060529150331,388.252963481524,290.337890380953,12.5624914528834,20.9947185667125,15.7688585248266,0.00000074297467226105,0.00000130600227499227,0.00000100082672978704
"Burundi","a4","east africa",3848.56844817076,5780.15732838155,4711.36210058736,379.957141461297,570.656878074311,465.138063733572,165111.11615651,185432.894248646,175127.951770725,2752612.7030059,2930384.35947241,2797115.12229601,7736.3588218097,11688.7619231219,9491.71712062706,763.786541110073,1153.99495353707,937.087582897706,77788.9891533149,117230.424404119,95489.7510655806,143242.113063065,214266.450235856,174781.27518285,16952.5511705748,25358.205656751,20685.1773395096,88891.3057679235,99972.2366206362,94296.6300419402,60859.7631583508,68699.2404206414,64662.9407393335,1563.94448613657,1772.36752424166,1667.12310271754,TRUE,NA,235.492237852914,378.780822731659,294.690105778376,12.8466808498294,20.457561654248,16.003517077958,0.000000773850729294654,0.00000131494996300749,0.00000100658073532484
"Cambodia","a3_1","asia",4932.09987653686,7639.34847985021,6226.21517930339,486.930814854358,754.209013070879,614.694776385094,664832.895678151,741884.449203039,702422.386123883,8243579.80916493,8857653.53863535,8411044.20010522,20244.7572061707,31623.8554194326,25480.8139314483,1998.70164224069,3122.12446497192,2515.6411673286,102049.227904851,158126.119511661,128671.94508803,401911.143301999,623335.67515987,505231.104317336,47572.9659248302,73782.2957345308,59802.626800503,356048.238560834,397849.743587185,376252.468299784,338957.923109914,378752.955895,358192.349821394,0,0,0,TRUE,NA,260.675989686549,437.528267117746,330.093231037818,13.2249446609175,22.0388354148709,16.6479144459448,0.000000508854348469229,0.000000888190194319115,0.00000067722649226971
"Cambodia","a4","asia",4861.17656346506,7736.64838459405,6216.38737385247,479.928777691545,763.81512873929,613.724507851156,666968.750570309,745253.197662271,703738.679198494,8646456.35673327,9312425.63765667,8827869.73226758,20106.5499319523,31420.5869377858,25473.8390755268,1985.05686976273,3102.05640271038,2514.9525615902,99875.0172535308,159756.24755372,128437.080477969,398858.183003017,620824.736854625,504967.325894887,47211.5965557699,73485.0838148677,59771.4041730342,357020.166017998,399794.023074972,376968.952881028,339883.198049134,380603.909967373,358874.443142738,10791.6188812569,12147.9355931022,11426.7472730927,TRUE,NA,275.184431591099,463.153831421761,346.546498393667,13.9273708720759,23.3477111276572,17.4820612732182,0.000000502922724489601,0.000000880078772250692,0.000000675754299680123
"Cameroon","a3_1","west africa",6316.93855968171,9701.07884366736,7881.22396315846,623.651612345394,957.757211849119,778.088624013242,162285.139415311,182621.403856241,173416.888982838,3487512.94753328,3708998.15094015,3547909.51424666,10134.7148016167,15897.428852087,12741.8958394123,1000.56873546788,1569.5034932,1257.96757551287,128755.332391993,198284.481233193,160575.449165993,186111.961175579,289562.575578095,233149.455900468,22113.2746032491,34404.9716532819,27702.1310686274,121392.66670187,137449.794859576,129968.256095216,92219.9904894094,104838.574632046,98888.7142973037,0,0,0,TRUE,NA,219.375911663567,365.969662051909,278.444397832269,12.0440735152692,19.9288542633811,15.2173184386982,0.000000737339390864187,0.0000013095872497084,0.000000980385228072728
"Cameroon","a4","west africa",6193.09741260805,9736.93379936192,7827.53362624233,611.425162726248,961.297059627947,772.787944757182,162488.747750069,184293.175678566,173220.18752495,3828027.7523581,4102354.96924033,3890452.40185129,10024.539847665,15852.6877472381,12666.713767403,989.691506407804,1565.08634367203,1250.54508438286,126059.535441692,198142.211061039,159480.842004328,183147.571707628,289522.897874504,231726.802722853,21761.0545851389,34400.2572655038,27533.0956117815,121838.66417958,138140.092521675,129817.696616152,92703.231290707,105312.792931721,98778.3600449542,9605.77179703485,10914.6461253225,10241.9600450468,TRUE,NA,241.474998649679,409.231249671364,307.139837000432,13.2218480143059,22.3991775101951,16.7889616399027,0.000000725679248122124,0.00000130112126999953,0.00000097573089783408
