"country","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","gavi_support","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Benin","a1","west africa",4607.11683710545,7169.85534717307,5832.2802716186,454.846254491543,707.857422595074,575.802813448363,87388.6115284592,100633.858634922,94218.348209607,1841883.41725384,2013106.74386773,1889216.67896311,2530.40390826048,3916.77053928591,3218.5467348967,249.818873867795,386.690520880368,317.757065651826,100006.977852899,155916.679116046,126761.051391916,55038.4391783823,85507.4130970164,69962.6273078135,6207.76788172035,9644.35366621264,7891.06226858269,30870.4723681802,35249.0155904046,33122.6450320263,12651.4074108423,15278.7752835078,13986.5290727772,0,0,0,TRUE,NA,470.255635038974,795.567354798958,586.978172005243,21.5406284735108,36.5763777810478,27.0032266034143,7.17865127827653e-07,1.26877570662739e-06,9.71705832002452e-07
"Benin","a3_1","west africa",2161.96933246346,3331.89416235501,2727.67193552629,213.444479045253,328.947503111636,269.294530011381,100040.029575506,112924.249304283,106507.885271524,1286060.67420038,1383274.86866969,1311958.74774974,4979.57200767767,7764.25307094231,6321.73348924114,491.617590077471,766.540453196182,624.125000763308,49925.5268011785,76974.7289596856,63096.9871514641,105668.141625244,163562.7236799,133483.837097816,11918.2757631672,18448.187082776,15055.5991237136,71040.6106299692,80088.5031723428,75618.712651605,50009.6800030089,56629.8231204428,53341.1935766391,0,0,0,TRUE,NA,165.638685711245,277.789911770914,207.531486416272,7.86279810745427,13.090746628019,9.8285963025497,6.21758655791344e-07,1.09293163474961e-06,8.36001204935477e-07
"Bhutan","a1","asia",55.7284594901597,90.5191210639058,72.4231839749497,5.5018967314943,8.93667007621447,7.15011473207052,19378.2261808105,23900.3667848901,21649.2364398795,313367.271923306,360729.320701002,325889.469484077,382.206303153387,597.691137961382,489.453789006989,37.734034446932,59.0081790969566,48.3222437259469,1227.15129076174,1985.28571676557,1590.79045502124,8392.74350461415,13127.2007985307,10753.1129732997,946.614844919594,1480.61276283467,1212.84015936228,11322.8376491134,13955.6845412339,12639.9947012636,5747.91033268567,7333.51114520985,6566.47556649303,0,0,0,FALSE,NA,524.296333039413,943.807879997818,665.822753451856,23.8715988833187,42.9810967656381,30.3065233568428,2.73871412057293e-07,5.27863382381166e-07,3.87226261224665e-07
"Bhutan","a3_1","asia",57.3137586207093,87.651616143659,71.3019069314722,5.65840836279736,8.65357027240533,7.03941455200009,22333.9583201703,27825.91566643,25090.0568149325,513813.554836936,577936.966563019,530637.429721882,393.387024608859,605.75841187609,490.656771990875,38.8378721520182,59.8046358515389,48.4410104782963,1257.5153450937,1926.21156676169,1567.4601790098,8598.64959059991,13278.5233558558,10775.0627408039,969.838926240112,1497.68038548468,1215.31586659087,15135.5807409491,18872.0617398121,17012.8375715055,11174.3534077387,13928.1482559171,12551.0485097638,0,0,0,FALSE,NA,848.215302938357,1469.13072981412,1081.48396193287,38.695082357207,67.2125268594296,49.2468064907333,2.08449415878594e-07,4.00221453173066e-07,2.88403842056699e-07
"Bolivia","a1","americas",6286.79901210099,9621.8708805597,7884.22447524554,620.67602895694,949.93725706628,778.38485519917,80021.8181309053,98695.6544329426,89342.7632158536,6181217.02960139,7041559.57392696,6394493.93846501,1962.01211545692,3084.92774772335,2480.27350128127,193.703327598545,304.565280421796,244.869655374575,138093.016852266,211300.789747493,172666.850151651,42882.0266579981,67636.4271668391,54315.0028761275,4836.65001705124,7628.69090164055,6126.17173348925,24171.120902911,29670.2294124456,26992.6681635079,15733.5233940133,19632.0994850448,17678.7134444189,0,0,0,FALSE,NA,2003.68291742426,3588.94805921578,2578.14065068296,91.3888756180771,164.207714110303,117.729791031191,6.61272984506794e-07,1.27628659014809e-06,9.1886933379725e-07
"Bolivia","a3_1","americas",3670.30718301652,5760.01295539068,4598.34054578679,362.357963571277,568.668087052086,453.979798663363,78257.1131592843,87859.6500866661,83135.5511884475,1593301.63022013,1767713.92655025,1640252.74842153,4673.31129581614,7257.015514905,5822.81594679275,461.381426634381,716.462473700882,574.868430221165,84218.9421658861,132324.484670518,105661.299066002,98279.8054011911,152431.657670121,122516.791290209,11084.9476929003,17192.7177217924,13818.6295486651,70241.1573780767,78891.1166659454,74618.9480599824,55711.9334196579,62554.4350445062,59171.2694903349,0,0,0,FALSE,NA,219.55328977149,378.257260142894,281.694074380798,10.4525638215404,17.9865428033176,13.3879832400786,5.9237484438263e-07,1.03315716679378e-06,7.80340127833494e-07
"Burkina Faso","a1","west africa",9026.16155705581,14449.8753614956,11622.5706754545,891.124736320296,1426.59105866637,1147.46009841051,166449.481516505,194448.537477036,181385.79116401,3288043.81805348,3611277.81609499,3373163.23832861,4968.83614063895,7988.81279457945,6427.47687376467,490.557671459399,788.710533273895,634.56471481623,196225.059250578,313472.022642035,252176.615720403,108053.24854701,173653.589507093,139453.813730682,12187.2912069995,19586.3325991809,15728.9508711353,58773.4316594903,68313.9223682566,63742.0214122322,23962.8584223402,29751.1852331411,26950.8741697727,0,0,0,TRUE,NA,411.581032451339,726.785451135971,524.803636726723,18.9344995826831,33.4212794585611,24.1883900345886,7.27353366397801e-07,1.3592558013055e-06,1.00835786681394e-06
"Burkina Faso","a3_1","west africa",4585.67967671508,7169.30599034811,5851.21139549961,452.729830607529,707.803186311722,577.671824175689,208382.391468653,233958.29496474,220780.813219161,1999934.35009182,2158659.53936189,2039927.44789472,9425.09952131105,14596.5048532016,11936.0654186729,930.510635404631,1441.06733036916,1178.41045517317,105983.6579468,165953.04901785,135464.834676945,197200.924800837,307345.93048151,250794.785306141,22242.228985756,34665.4488081843,28287.0633028037,128532.659496178,144607.53702721,136082.853276604,88569.0889172214,99899.7935986563,93945.9214093985,0,0,0,TRUE,NA,137.014605222643,229.033076465766,170.90451303186,6.50711186238443,10.9464980528972,8.13385113013658,6.51770973703643e-07,1.13562614439139e-06,8.77117515636704e-07
"Burundi","a1","east africa",7254.66350129457,11022.1036568976,9129.92395007888,716.230266743898,1088.17786529312,901.368873270222,110206.214571105,131522.821455141,120519.768172721,3034725.19582299,3416874.06483533,3132858.98220053,3940.09488602356,6164.69690927021,5024.1997916895,388.993260777615,608.621269743797,496.02355179317,157163.508556227,239589.369834703,198153.219239959,85348.6942504953,133905.252706021,109044.822704231,9626.45181847921,15103.1304548436,12299.1305377914,39066.9043625417,46726.3428602859,42689.5841262285,15716.5765643644,19544.4174562503,17570.2999601322,0,0,0,TRUE,NA,492.274841810877,867.206035305337,623.553821920573,22.6632274275715,40.0342863454586,28.7300112422392,8.43227747954648e-07,1.57798448836941e-06,1.17691467240193e-06
"Burundi","a3_1","east africa",3699.99361678147,5753.89886066306,4698.09167936453,365.288812448051,568.064461577675,463.827916497862,164060.856707119,184532.646204597,175057.833085976,1643604.54509173,1777733.03044185,1677689.31755885,7436.6994350542,11552.0019076304,9489.61151019458,734.202105874737,1140.49306439254,936.879702556813,85432.2729620746,133133.530258992,108576.095259535,156696.262341191,243000.425603242,199233.886385862,17673.7211132494,27407.9399747345,22471.5260701335,88265.6862777119,99511.9230006048,94270.2710171747,60569.9487366837,68385.0609465512,64669.559995355,0,0,0,TRUE,NA,142.278763303015,239.04865941767,176.792202268399,6.76379286584182,11.3450889247825,8.42070266254617,7.47317427983881e-07,1.30877608216676e-06,1.0066388276815e-06
"Cambodia","a1","asia",10769.9753673788,16704.7497745112,13690.5200838449,1063.28602681936,1649.2077661153,1351.6222840336,503541.741979717,585638.968195107,542427.193474401,6436356.93322343,7142790.04292481,6607890.47192943,14180.5998475568,22170.2526096612,18249.5452678763,1400.00632828686,2188.79978893076,1801.7205998367,235332.157092771,366250.153627175,300128.788980565,310807.566911708,485375.670912367,400079.206481947,35055.8856695918,54745.3660648452,45124.805231001,215564.553817173,250652.339343538,231873.413768316,204221.123403822,239231.585407475,220932.404174647,0,0,0,TRUE,NA,290.315002113175,503.701544343022,362.085212257915,13.2605676776608,22.981390427196,16.5164556539571,5.65747755823706e-07,1.02847394050065e-06,7.87047767628545e-07
"Cambodia","a3_1","asia",4773.96710736936,7660.74444683726,6255.97920056252,471.318860499538,756.321370058856,617.633285232816,661345.867446787,742299.313520804,703422.271225628,5241562.57887691,5639695.769073,5347613.11929242,19610.4607526059,31422.7565040067,25631.4861422,1936.07953467494,3102.27059720649,2530.5165640549,107433.01950639,174149.615044807,141770.620988078,424983.512016279,681775.292671594,557353.191455115,47933.7538552799,76897.2163378418,62863.6874944006,354284.997159845,397688.537611441,376822.070682582,337279.317296172,378599.487806092,358734.611289818,0,0,0,TRUE,NA,166.807853989785,287.586091944503,208.634532138503,7.68810872910547,13.270387225886,9.59465775253047,4.93111037858632e-07,8.86934438542694e-07,6.80201297545303e-07
"Cameroon","a1","west africa",11473.2758956062,17685.8135944344,14468.3138949826,1132.72069113474,1746.06513259563,1428.41143748275,148065.953189769,176305.618660521,161960.1144381,3161369.84936136,3523948.32630862,3258240.47976866,4653.26052015916,7250.08569125462,5945.44421250434,459.40187618457,715.778313857946,586.975135852002,248925.775806901,384558.636616918,314693.463551028,101547.385071969,157123.138018354,129313.985632387,11453.4969547258,17721.8682838041,14585.2829158949,47892.6208439559,56636.3093894908,52422.553954598,25898.2103448706,31710.8713260235,28557.5032644519,0,0,0,TRUE,NA,436.045859868215,757.307335585862,548.023051484697,20.120332939074,34.7025019286425,25.1963502929309,8.21603768027759e-07,1.51382103620449e-06,1.13413860332969e-06
"Cameroon","a3_1","west africa",6132.54407756978,9535.45146433111,7797.81810677728,605.446921102919,941.405338042577,769.854224340089,162258.959089072,183809.630837654,172975.3348793,2480205.05397142,2685545.83783751,2528513.08918651,9911.78705445804,15527.3630679544,12607.9199986561,978.559775330224,1532.96805427375,1244.74055924327,142193.360844334,221932.757910142,180967.987172925,206118.992629788,323334.84384155,262854.588255563,23248.0949925324,36468.8332119166,29647.2846049861,121481.756153972,137850.580219988,129674.768565021,92161.1973797229,105054.77436311,98668.2598708019,0,0,0,TRUE,NA,159.731246259715,270.944666494789,200.549582282885,7.6707014453006,13.0291042255434,9.61943676146955,7.19023963384149e-07,1.27816419185398e-06,9.72272411832703e-07
